"","X1.k_PlasKid","X1.k_ePlas","X1.k_KidPlas","X1.k_eKid","X1.scale","X1.Plasma0","X2.k_PlasKid","X2.k_ePlas","X2.k_KidPlas","X2.k_eKid","X2.scale","X2.Plasma0","X3.k_PlasKid","X3.k_ePlas","X3.k_KidPlas","X3.k_eKid","X3.scale","X3.Plasma0","X4.k_PlasKid","X4.k_ePlas","X4.k_KidPlas","X4.k_eKid","X4.scale","X4.Plasma0"
"187",2.07583,0.0639438,0.18524,0.00800103,4.32762,49.872,2.249,0.0859852,0.197978,0.00549048,4.50314,49.0319,2.16817,0.0966227,0.203535,0.00547639,4.27619,48.8517,1.82946,0.0796396,0.169189,0.00614257,4.13641,49.3031
"188",2.17207,0.0560441,0.177187,0.00850993,4.46421,50.7842,2.22313,0.0692728,0.195026,0.00769192,4.47354,49.374,2.16191,0.103425,0.193698,0.00436446,4.30345,49.4209,2.15804,0.0207745,0.192661,0.0120192,3.64998,50.7366
"189",2.12438,0.12685,0.206193,0.00206043,4.18235,49.6518,2.13047,0.0937602,0.210497,0.00411438,4.45377,49.6356,2.15655,0.0946447,0.197754,0.00488713,4.322,49.3748,2.29102,0.116693,0.242721,0.00316263,4.32325,50.383
"190",2.0065,0.0910952,0.18078,0.00593331,4.40562,50.4325,2.12699,0.100629,0.210786,0.00435686,4.44585,49.6438,2.15393,0.100029,0.234705,0.00416441,4.3595,50.5206,2.0465,0.120626,0.189024,0.00212124,4.60552,49.821
"191",2.05447,0.0957826,0.188715,0.00538311,4.29594,48.6994,2.17956,0.080164,0.221967,0.00653847,4.20903,48.8506,1.92001,0.044085,0.168466,0.0106697,4.35432,50.0325,1.90471,0.106752,0.177387,0.00451697,4.75415,50.4409
"192",2.00654,0.084995,0.18914,0.00633616,4.2711,49.0801,2.25617,0.128698,0.224799,0.00139328,4.22336,49.9065,1.91755,0.0349526,0.171468,0.0105822,4.38579,50.2084,1.9526,0.10035,0.180962,0.00430286,4.38823,49.3162
"193",2.06896,0.108425,0.197113,0.00408061,3.84866,49.7052,2.22471,0.095851,0.211655,0.00512073,4.24837,50.589,2.07516,0.101184,0.189842,0.0039312,4.19414,47.9533,2.00119,0.0736727,0.180672,0.00706673,4.74019,49.8928
"194",1.98417,0.107174,0.184486,0.00351501,4.15678,49.6603,2.09648,0.0864613,0.192973,0.00566531,4.45838,51.3505,1.8726,0.0780463,0.177655,0.0057948,4.20122,49.039,1.98554,0.0572837,0.17699,0.0083697,4.74865,49.9737
"195",2.06725,0.0893294,0.205985,0.00583088,4.4589,49.4768,1.99809,0.0934559,0.193417,0.00447602,4.3626,49.3444,2.1031,0.109262,0.19418,0.00329965,4.18447,51.2843,1.8964,0.0597735,0.150185,0.00775358,4.51783,48.9796
"196",2.04725,0.115953,0.177108,0.00330634,4.73516,49.8284,2.12397,0.024175,0.194963,0.0121048,4.12437,49.4224,2.10654,0.118797,0.193671,0.00357804,4.18625,51.2573,2.31045,0.0331374,0.199339,0.010993,4.02851,50.5447
"197",1.91633,0.106243,0.189901,0.00403727,3.94924,49.8497,2.16986,0.125265,0.220419,0.00164247,4.07337,50.697,2.00784,0.0596342,0.191168,0.00867453,4.2497,48.4008,2.19048,0.0371135,0.212027,0.0111981,4.72293,50.74
"198",2.23323,0.00189786,0.18504,0.0132912,4.60188,49.3848,1.96881,0.0341027,0.170834,0.0103077,4.27482,49.6038,2.12966,0.0298789,0.167031,0.0100461,4.17284,49.7399,2.28989,0.133652,0.239599,0.00126066,4.23997,48.596
"199",2.12001,0.025045,0.174968,0.0111919,4.33862,49.2574,2.20805,0.127119,0.217898,0.00291099,4.40709,51.5844,1.91368,0.00968331,0.144892,0.0116605,4.2185,49.9616,2.44694,0.138268,0.272436,0.000565975,4.21333,48.6314
"200",2.30027,0.028675,0.1972,0.0105049,4.23825,49.7435,2.02615,0.0809134,0.194755,0.00667136,4.34658,50.7557,2.30659,0.0143019,0.185956,0.0110657,4.63618,50.7103,2.36853,0.126783,0.261497,0.00103749,4.37226,48.1698
"201",2.11394,0.00645834,0.186375,0.0136761,4.22823,50.4571,2.18621,0.133112,0.199366,0.00182817,4.10493,50.6466,2.34123,0.0353388,0.231883,0.0114879,4.58727,50.7027,2.28875,0.126321,0.269262,0.000760436,4.56378,48.1159
"202",2.08456,0.017399,0.156096,0.0108312,4.35282,51.0775,2.16796,0.129682,0.226251,0.0017133,4.49166,50.7572,1.91673,0.108399,0.191315,0.00400769,4.26463,50.3022,2.20161,0.147336,0.222479,0.000204788,3.88523,51.3592
"203",2.07763,0.0509709,0.197927,0.00930974,4.6368,50.4267,1.96321,0.0673377,0.189067,0.00771546,4.01815,48.929,2.39034,0.00627349,0.239031,0.0141758,4.3532,49.6741,2.32167,0.145431,0.22349,0.000189236,3.8416,50.4106
"204",2.07878,0.0387189,0.190648,0.0101837,4.65961,50.173,2.4304,0.116269,0.206524,0.00329797,4.10564,50.7994,2.38118,0.00687547,0.232348,0.0138935,4.41202,49.8148,2.15895,0.138497,0.209603,0.000908452,4.26836,51.0699
"205",2.04321,0.0416848,0.193282,0.010722,4.67639,50.2496,2.18752,0.114696,0.236409,0.00304107,4.02607,50.3034,2.37863,0.00690611,0.231479,0.0144463,4.39957,49.8161,2.29252,0.140811,0.236794,0.00037991,4.6042,50.5903
"206",2.1407,0.0435941,0.183544,0.00977716,4.54923,50.562,1.98846,0.0205616,0.178029,0.0121541,4.49992,49.6265,2.39495,0.00916834,0.219113,0.0137993,4.51794,49.7199,2.03173,0.0154214,0.159224,0.0113913,3.9115,49.5436
"207",1.88196,0.103292,0.183381,0.00382419,4.1667,48.4002,2.14594,0.0529589,0.193961,0.00844483,4.56744,49.2733,2.05821,0.130993,0.206292,0.000914851,3.91459,49.899,2.1762,0.0918851,0.202216,0.004964,4.65668,50.5429
