"","X1.k_PlasKid","X1.k_ePlas","X1.k_KidPlas","X1.k_eKid","X1.k_AccuKid","X1.k_KidAccu","X1.scale","X1.Plasma0","X2.k_PlasKid","X2.k_ePlas","X2.k_KidPlas","X2.k_eKid","X2.k_AccuKid","X2.k_KidAccu","X2.scale","X2.Plasma0","X3.k_PlasKid","X3.k_ePlas","X3.k_KidPlas","X3.k_eKid","X3.k_AccuKid","X3.k_KidAccu","X3.scale","X3.Plasma0","X4.k_PlasKid","X4.k_ePlas","X4.k_KidPlas","X4.k_eKid","X4.k_AccuKid","X4.k_KidAccu","X4.scale","X4.Plasma0"
"77",2.08082,0.0786077,0.174933,0.00344735,0.000364166,0.0042995,3.88102,50.5489,2.3111,0.0218026,0.234537,0.00954531,0.00060096,0.00499371,3.99225,49.5254,2.21464,0.0471163,0.214539,0.00550134,0.000397848,0.00453126,3.82348,48.8744,2.12022,0.0611044,0.201277,0.00550253,0.000538939,0.00467796,4.28995,49.4977
"78",2.09675,0.059868,0.181132,0.0044039,0.000361076,0.00426155,3.71164,50.6269,2.23829,0.0620026,0.231668,0.00481183,0.000540516,0.00528443,3.72693,50.3989,2.23146,0.094793,0.204571,0.00259099,0.000516624,0.0043878,4.14822,50.9609,1.96449,0.104959,0.186714,0.000877814,0.000362243,0.00448715,3.78939,50.5393
"79",2.16266,0.0790539,0.216555,0.00301307,0.000552683,0.00513778,3.94087,48.2652,2.19386,0.0537601,0.240413,0.0045846,0.000349031,0.0060822,3.30732,48.4475,2.25443,0.09165,0.194736,0.00274366,0.000551268,0.00426288,4.15325,50.7602,2.16771,0.11252,0.215003,0.000396031,0.000498115,0.00472508,3.85861,51.1233
"80",2.08256,0.0852622,0.220953,0.00160922,0.000481305,0.0053481,3.88196,48.1791,2.01061,0.0715621,0.184944,0.00403338,0.000464545,0.00539366,3.50588,49.06,1.99132,0.0849565,0.211707,0.00313158,0.000611615,0.00427044,4.76478,49.6372,2.00279,0.0615724,0.193399,0.00579797,0.00058892,0.00412715,4.4794,49.8249
"81",2.34637,0.0279809,0.224011,0.00763355,0.000418246,0.00491372,3.71485,49.7459,1.97574,0.0488009,0.191878,0.00584954,0.000417812,0.00555837,3.44194,50.1774,2.1878,0.0061514,0.216065,0.0101917,0.000369046,0.00518256,3.66881,50.4481,2.30762,0.0652099,0.231403,0.00455332,0.000407848,0.00477322,3.95501,50.5226
"82",2.39524,0.0273522,0.212284,0.00750941,0.000407952,0.00492471,3.45299,50.353,2.17172,0.0874524,0.201481,0.00195062,0.000491408,0.0045287,3.76602,50.8362,2.34188,0.0251886,0.199481,0.00728795,0.000388593,0.00479774,3.44112,49.9074,2.24654,0.0715604,0.213982,0.00386161,0.000405676,0.00427549,4.17069,49.4349
"83",2.4515,0.0662679,0.261329,0.00385822,0.000384938,0.00515688,3.71374,49.5989,2.3696,0.0505198,0.222337,0.00511918,0.00035775,0.004594,3.83276,48.8909,2.17129,0.0517645,0.220655,0.00566925,0.000354284,0.00573535,3.42805,51.2821,2.34858,0.00827636,0.220535,0.0100076,0.0003842,0.0044909,4.00133,50.1843
"84",2.36089,0.0647813,0.2491,0.00502145,0.00064438,0.00435617,4.40081,49.9201,2.21909,0.0243903,0.226483,0.00885183,0.000415753,0.00549957,3.82677,48.6782,2.14096,0.0252161,0.222503,0.00919534,0.000513287,0.00425823,4.60705,49.5675,1.97316,0.101416,0.193419,0.000590482,0.00042403,0.00513925,3.65291,49.5486
"85",2.41543,0.0755698,0.246426,0.00400674,0.000683871,0.0043123,4.50691,49.9563,2.22095,0.0725374,0.219584,0.00337256,0.000523275,0.00459709,3.82717,48.4575,2.25272,0.036837,0.202159,0.00783587,0.000628328,0.00443593,4.30992,49.7055,2.41856,0.0128749,0.233143,0.0109378,0.000578891,0.00444173,4.17918,50.9971
"86",1.96673,0.0581098,0.184398,0.00397822,0.00032078,0.00528648,3.17122,49.6216,2.25202,0.0796619,0.21774,0.00231545,0.000512355,0.00484531,3.69514,47.6232,2.04685,0.105148,0.1973,0.000992095,0.000462991,0.00415043,4.10567,50.0031,1.97784,0.0974827,0.195567,0.000589078,0.000432322,0.0049484,3.73659,50.069
"87",2.21387,0.0519506,0.223493,0.00657474,0.000582433,0.00370804,4.68765,49.8693,2.06952,0.0599844,0.21136,0.00560741,0.000478296,0.00440233,4.40899,50.9545,2.16439,0.0325729,0.200202,0.00784827,0.000468762,0.00495339,4.0958,49.6582,2.19585,0.0348429,0.218839,0.00713913,0.000467576,0.0047368,4.03611,49.1777
"88",2.386,0.0596864,0.229159,0.00460815,0.000404433,0.00594982,3.52988,49.9808,2.06988,0.0650824,0.214643,0.00526571,0.000478558,0.0045132,4.30895,50.9382,2.28882,0.0881238,0.218396,0.00259185,0.000504295,0.00420796,3.76359,51.0278,2.5577,0.086822,0.28132,0.0013455,0.000366109,0.00567902,3.58141,50.0537
"89",2.19553,0.0475599,0.233066,0.00533127,0.00030905,0.00480476,3.49807,49.3608,2.16681,0.0486179,0.197172,0.00576799,0.000480201,0.00415907,4.31121,48.5169,2.29961,0.0872416,0.219797,0.00249317,0.000487211,0.00437269,3.89639,51.1951,2.38206,0.0748656,0.242975,0.00342495,0.000357829,0.00493684,3.67757,50.544
"90",2.07427,0.0716392,0.204857,0.00343832,0.000458133,0.00585328,3.49138,48.4476,2.26829,0.0687393,0.240119,0.00519957,0.000549869,0.00458867,4.61925,49.8344,2.35683,0.112034,0.233322,0.000521344,0.00047841,0.00463128,4.14605,50.2865,2.01502,0.0864672,0.192446,0.00330539,0.000648157,0.00441362,4.55066,49.2137
"91",2.41462,0.100753,0.248152,0.000902048,0.000396119,0.00419545,4.06487,50.5655,2.40941,0.0677594,0.234746,0.00462978,0.000530257,0.00428385,4.26981,50.1923,2.46023,0.115411,0.259503,0.000256065,0.000583704,0.00469424,4.45194,50.639,2.1159,0.104852,0.207553,0.00107568,0.000560145,0.00400639,4.44333,49.8771
"92",2.22226,0.0734708,0.231914,0.00424339,0.000615712,0.00441891,4.48272,50.111,2.14352,0.07511,0.208928,0.00316725,0.000441486,0.00509205,3.6202,49.7297,2.42221,0.107815,0.253254,0.000331164,0.000569945,0.00477419,4.32222,50.3138,2.196,0.0844006,0.217154,0.00283144,0.000503785,0.00448263,4.05823,51.4624
"93",2.23856,0.0718294,0.224574,0.00466644,0.000612339,0.00438849,4.39399,50.1655,2.23792,0.0290425,0.198131,0.00818255,0.000457473,0.00455569,4.0335,49.7693,1.93655,0.00995672,0.156058,0.00875169,0.000419448,0.00453214,3.69574,49.1495,2.02781,0.0401127,0.200781,0.00693627,0.000520343,0.00475969,4.03462,48.3633
"94",2.24431,0.0392223,0.23046,0.006568,0.000397567,0.0050208,3.78859,49.3194,2.17996,0.0309299,0.211791,0.00794437,0.000556128,0.00458985,4.14583,49.4039,1.86971,0.0461256,0.166561,0.00499334,0.000320422,0.00621888,2.89183,49.6881,2.50552,0.0623937,0.245866,0.00483096,0.000427337,0.00495975,3.78804,52.2083
"95",2.42491,0.0855155,0.255316,0.00275968,0.00050205,0.0048326,3.99076,51.0466,2.05717,0.0198947,0.198287,0.00925995,0.000565887,0.00467406,4.17428,48.9279,1.98885,0.044665,0.178661,0.00423124,0.000294086,0.00604427,2.73452,49.2119,2.50924,0.054255,0.256843,0.00610782,0.000412888,0.0049935,3.91053,53.6161
"96",2.37262,0.0876179,0.253126,0.00321281,0.000650259,0.00514585,4.42868,50.3399,2.0752,0.0107624,0.195663,0.0101581,0.000644415,0.00465522,4.11651,48.4209,2.31455,0.0572996,0.235874,0.0051275,0.000389856,0.00493007,3.6914,50.6259,2.11008,0.0516346,0.176374,0.00538981,0.000480927,0.00480288,3.45549,49.5628
"97",2.37759,0.0666866,0.240749,0.00511087,0.000624651,0.00414114,4.5406,49.1427,2.13274,0.109747,0.207005,0.000342811,0.000375802,0.00442061,4.07926,51.1856,2.37465,0.0500251,0.24491,0.00592905,0.000466127,0.00573912,3.58594,50.3033,2.09876,0.0515197,0.178053,0.00543231,0.00046532,0.00484152,3.52733,49.5517
"98",2.39685,0.0842004,0.256582,0.0033154,0.000673919,0.00442954,4.6571,49.986,2.02057,0.106815,0.213777,0.000329229,0.000393174,0.00424152,4.13862,51.7171,2.36912,0.0943056,0.231152,0.000945307,0.000379361,0.00504827,3.60887,50.6939,2.00595,0.0815751,0.199117,0.00381135,0.000498036,0.00406964,4.5482,51.1639
"99",2.37993,0.0600161,0.231512,0.00646444,0.000638078,0.00446064,4.76518,50.0236,2.26956,0.0097701,0.221351,0.0101425,0.000448802,0.00545924,3.88361,48.9996,2.38893,0.089548,0.244784,0.00193457,0.000408483,0.00521158,3.63818,51.1517,2.03653,0.0834792,0.18047,0.00263347,0.000575489,0.00448114,3.8943,49.4345
"100",2.18072,0.0786468,0.221183,0.00356734,0.000477358,0.00464981,4.52024,47.5235,2.2825,0.0543686,0.198784,0.00528057,0.000388649,0.00533897,3.51987,50.1811,2.23562,0.0525961,0.220132,0.00491596,0.000364052,0.00633835,3.04314,50.6403,2.18727,0.0847286,0.237572,0.00243085,0.000418713,0.00486897,4.12586,50.3369
"101",2.18991,0.0520714,0.21894,0.00538224,0.000529283,0.00447444,4.1576,48.2865,2.23031,0.0273916,0.198416,0.00852831,0.000442529,0.00440227,4.32011,49.3801,2.18181,0.0666577,0.226715,0.00339076,0.000314853,0.00619049,3.08093,51.2868,2.48946,0.0721389,0.226016,0.00385199,0.000426294,0.00460729,3.74178,50.5517
"102",2.22671,0.0625277,0.22304,0.00488843,0.00045441,0.0045354,4.34258,48.3203,2.16739,0.052656,0.212611,0.00571153,0.000453052,0.00420245,3.95224,49.6638,2.2338,0.0215573,0.23774,0.0096811,0.000504878,0.00428237,4.53877,48.8672,2.37545,0.0329595,0.211094,0.0083478,0.000600045,0.00460314,4.07014,51.3545
"103",2.30284,0.0686302,0.241251,0.00401914,0.000507117,0.00448731,4.16284,48.6788,2.18596,0.0412421,0.213581,0.00623487,0.000434417,0.00437317,3.96377,48.8499,1.95648,0.111495,0.192887,0.000720075,0.000451465,0.0045067,3.96803,49.5504,2.26813,0.075558,0.231512,0.00372387,0.000460723,0.00483144,3.94343,50.549
"104",2.09128,0.0716911,0.200185,0.00404425,0.000474614,0.00479167,3.69456,50.5934,2.13662,0.0240261,0.214756,0.00891592,0.000584551,0.00497938,4.17908,49.1067,2.16051,0.0853672,0.208928,0.00326591,0.000416833,0.00496943,3.71326,50.3384,2.27465,0.070512,0.242839,0.00353463,0.000397784,0.00460444,4.12381,48.5926
"105",1.91842,0.065272,0.190683,0.00440494,0.000467811,0.00441991,4.0966,47.5996,2.12656,0.0213942,0.199909,0.00870149,0.000558261,0.00457595,4.12297,49.8799,2.2014,0.106858,0.222239,0.00219222,0.000648096,0.00432837,4.53834,50.2001,2.28299,0.0325744,0.222801,0.0077676,0.000474863,0.00484802,3.96297,48.8549
"106",2.20475,0.0759512,0.218355,0.00398621,0.000456061,0.00542783,3.74579,50.0853,2.15167,0.0257437,0.204766,0.00916167,0.000492009,0.00454687,4.26818,49.4259,2.22924,0.0738747,0.225418,0.00543259,0.000635232,0.0043295,4.59226,49.8786,2.23083,0.0928255,0.205465,0.00126708,0.000387463,0.00541626,3.38898,50.5692
"107",2.34133,0.10203,0.249138,0.000843152,0.000490977,0.00560301,3.52888,50.6973,2.11611,0.0402717,0.191892,0.0073471,0.000592107,0.0048623,3.90211,49.3744,2.16686,0.0528045,0.204446,0.0054771,0.00039881,0.00505755,3.56176,50.3593,2.30987,0.0257746,0.214927,0.00820605,0.000549829,0.00446868,4.34358,49.0158
"108",2.3336,0.0660932,0.236782,0.00352607,0.000242722,0.00522829,3.388,49.3462,2.26882,0.0302037,0.205692,0.00875514,0.000501733,0.00394962,4.31608,49.9395,2.11996,0.11692,0.218374,2.6415e-05,0.000562146,0.00476402,4.37321,49.6856,2.01933,0.104028,0.1817,0.000927327,0.000473325,0.00381431,4.29872,51.2018
"109",2.06731,0.0660553,0.185557,0.00580402,0.000724167,0.00456576,4.33001,50.607,2.29849,0.00989497,0.211083,0.009648,0.000507276,0.00408198,4.40657,50.3335,2.00262,0.0930389,0.200951,0.00145527,0.000408603,0.00438932,4.04903,50.0055,1.87783,0.0927013,0.178023,0.0022777,0.000523311,0.00409759,4.51627,49.7469
"110",2.07646,0.0793226,0.191739,0.00364925,0.000477047,0.00423848,4.17913,49.8801,2.33744,0.00821115,0.213974,0.0106202,0.000422563,0.00384897,4.30732,50.18,2.01273,0.0998239,0.198495,0.000878259,0.000375101,0.00420342,4.02424,50.1455,2.07191,0.0745691,0.221518,0.00323534,0.000537939,0.00500749,4.1246,48.9218
"111",2.20157,0.0664106,0.227067,0.00451033,0.000442145,0.00463925,4.24886,48.8124,2.18791,0.0147299,0.208888,0.0095636,0.000329753,0.00387589,4.39652,50.0958,2.04013,0.116433,0.190807,0.00067664,0.000351818,0.00447544,4.04944,51.3563,1.85411,0.102012,0.173689,0.00121998,0.000446979,0.00426994,4.06309,48.9228
"112",2.32361,0.041289,0.208562,0.0070558,0.000385503,0.00425079,4.02621,50.5632,2.41127,0.0427847,0.212344,0.00697001,0.000388918,0.00363145,4.08529,51.9117,2.08312,0.0235117,0.212058,0.00884205,0.000706527,0.00458111,4.64918,47.7769,2.00234,0.0952989,0.189906,0.0014877,0.000516104,0.004822,4.01693,48.4474
"113",2.13301,0.0794314,0.217433,0.00338027,0.000491023,0.00511071,4.24275,49.1296,2.16001,0.0767925,0.230277,0.00333402,0.000308813,0.00457972,4.0382,50.004,2.41253,0.0809513,0.24677,0.00281473,0.00030085,0.00479838,3.86807,51.1916,2.36439,0.019602,0.233848,0.00876488,0.000312356,0.00490403,3.72624,49.3088
"114",2.19643,0.0590586,0.226878,0.00472573,0.000492123,0.00509138,3.63055,49.2359,2.25562,0.0737577,0.2169,0.00366331,0.000408165,0.00435204,4.27729,49.4712,2.30359,0.0879323,0.22755,0.0018122,0.000436689,0.00430325,4.20752,48.9771,2.18145,0.0984919,0.220163,0.00215251,0.000623747,0.00518607,4.04403,50.7681
"115",2.09695,0.1077,0.207032,0.00122044,0.000496311,0.00535428,3.90555,49.9502,2.30193,0.0719563,0.23195,0.0038122,0.000385358,0.00433895,4.13613,49.7786,2.19274,0.0856858,0.216548,0.0023893,0.000429515,0.00463019,3.89421,49.9298,2.06694,0.084795,0.190642,0.00337872,0.000482587,0.00470351,3.80872,51.3614
"116",2.02923,0.0954454,0.205147,0.000666463,0.000489684,0.00481166,3.75545,50.0163,2.2026,0.0775717,0.220289,0.0033793,0.000554316,0.00477954,4.0695,49.3671,2.21249,0.0786387,0.208536,0.00329891,0.000436587,0.00447017,3.91918,50.4623,2.21364,0.075973,0.219522,0.00390712,0.000437094,0.00463213,4.00595,49.7782
"117",2.03614,0.0319178,0.17634,0.00737625,0.000519804,0.0050625,3.73522,49.7621,2.08893,0.105952,0.208652,0.000582906,0.000457159,0.00520539,3.76509,51.014,2.19734,0.0325495,0.199967,0.0073556,0.000436064,0.00450421,3.77461,49.8493,2.2454,0.0771113,0.226632,0.00270852,0.00040998,0.00446518,4.07563,49.6499
"118",1.93925,0.0408333,0.189409,0.00640407,0.000516447,0.00500505,3.71803,48.2938,2.31724,0.0326786,0.209504,0.00774876,0.000366214,0.00453318,3.80401,50.374,2.33683,0.0437476,0.221802,0.00644863,0.000432936,0.00456997,3.89458,50.0267,2.21787,0.058109,0.218332,0.00469809,0.000477435,0.00493212,3.8475,49.5774
"119",2.04758,0.0963761,0.210089,0.00111552,0.000421631,0.00445504,3.93854,50.5346,2.16008,0.0882726,0.228097,0.00228418,0.000509034,0.00515563,3.82807,49.5715,2.22798,0.00386499,0.216512,0.00926522,0.000330508,0.00583689,3.19575,48.9333,2.22776,0.0532607,0.205735,0.0072483,0.00054847,0.00369071,4.75658,51.8801
"120",2.07007,0.0562189,0.21207,0.00499194,0.000533895,0.00515433,3.68718,48.8702,2.21462,0.0961493,0.217317,0.00197796,0.000448837,0.00525257,3.96412,49.4186,2.17444,0.00277208,0.187574,0.00889615,0.000365407,0.00545378,3.15876,50.5392,2.17371,0.0881655,0.208935,0.00210396,0.000589151,0.00485287,3.94689,50.5745
"121",2.08682,0.0775549,0.216457,0.00318821,0.00053947,0.00524163,3.82584,49.4905,2.09154,0.0352951,0.200532,0.00724927,0.000410168,0.00487163,3.54353,50.7253,2.43575,0.0144003,0.249766,0.0101739,0.000445835,0.00523883,3.90799,48.8616,2.17488,0.0474128,0.218404,0.00659457,0.000619413,0.00460907,4.52437,49.4964
"122",2.07447,0.0218986,0.185278,0.00775808,0.00043628,0.00495077,3.47478,50.3474,2.12717,0.0279605,0.192668,0.00738757,0.000391466,0.00500747,3.54955,50.6005,2.04,0.104156,0.202797,0.00075441,0.000520416,0.00418806,4.38693,51.1436,2.23985,0.0390293,0.207167,0.00741663,0.000623854,0.00460279,3.92928,49.048
"123",1.9796,0.0943158,0.179634,0.00176825,0.000436315,0.00430804,3.87388,51.2237,2.12316,0.0243622,0.18953,0.00802065,0.000440126,0.00469762,3.65752,49.5871,2.22222,0.0876203,0.227365,0.00198626,0.000575008,0.00464895,4.21886,49.0035,2.21433,0.0328906,0.215098,0.0085331,0.000512943,0.00473237,4.16775,48.8958
"124",2.04083,0.0679357,0.19516,0.00423069,0.00048113,0.00493166,3.78155,50.2867,2.36795,0.0707688,0.230972,0.00344754,0.00045654,0.00495646,3.78953,49.9204,2.26798,0.0945362,0.262465,0.0014254,0.000603426,0.00550699,4.23091,48.3744,2.33125,0.0168942,0.213947,0.0087702,0.000440455,0.00502768,3.86803,49.3988
"125",2.24687,0.0870753,0.226651,0.00173404,0.000338382,0.00455179,3.91644,49.6781,2.33822,0.0502798,0.222187,0.00726156,0.000584425,0.00504486,4.15498,50.9403,2.06295,0.0443637,0.173108,0.00648981,0.000392468,0.00409289,3.80735,51.8835,2.30063,0.0195651,0.220938,0.00897466,0.000439632,0.00475242,3.76164,49.3456
"126",2.25303,0.0620847,0.229485,0.00430642,0.000361925,0.00450611,3.90571,50.3597,2.18535,0.0793693,0.218793,0.00340759,0.000512444,0.00429754,3.87606,51.1121,2.26134,0.0539162,0.212615,0.00584781,0.000502641,0.00459587,3.90368,50.4318,2.33366,0.0431891,0.226175,0.00663948,0.000551559,0.00450302,4.04034,50.1796
"127",2.205,0.0805143,0.204654,0.00309078,0.000396584,0.00468062,3.81232,50.2611,2.21968,0.0462626,0.234491,0.00641206,0.000381391,0.00438499,3.94075,50.4799,2.17552,0.0358471,0.225597,0.00676559,0.000400107,0.00630911,3.31327,49.8099,2.14422,0.0837703,0.220401,0.00294014,0.000451941,0.00473411,4.08923,49.1123
"128",2.19153,0.011434,0.195659,0.00913781,0.00037899,0.00424498,3.87073,51.208,2.16711,0.0336493,0.203173,0.00752408,0.000450929,0.00555426,3.84243,50.0517,2.11531,0.104551,0.228008,0.000139782,0.000321562,0.00497831,3.83575,49.6648,2.28009,0.0925578,0.224564,0.00186934,0.000472325,0.00484051,4.12278,50.286
"129",2.0519,0.105664,0.209846,0.000754377,0.000543006,0.00453631,4.17928,49.7488,2.12954,0.0324173,0.211077,0.00725827,0.000451407,0.00479455,3.74973,49.7072,2.14832,0.102369,0.223601,0.000150624,0.000386739,0.00524256,3.73381,50.0795,2.14334,0.00867905,0.200605,0.0100122,0.00043929,0.0046683,4.21874,49.6346
"130",2.12507,0.0711818,0.208195,0.00415572,0.000465505,0.00428582,4.46137,49.2838,2.25388,0.0280523,0.214025,0.00829453,0.000518069,0.00448443,4.32927,49.0473,2.08706,0.032814,0.202978,0.00702211,0.000400116,0.00522016,3.52193,49.2989,2.02858,0.0150883,0.178626,0.00915051,0.000494268,0.00473826,3.72054,48.9478
"131",2.07105,0.0876457,0.205338,0.00184664,0.000407719,0.00444625,3.98274,48.8678,2.18745,0.0145646,0.206453,0.00969445,0.000609193,0.00445258,4.21505,49.5362,2.13676,0.0404465,0.190993,0.00661804,0.000398339,0.00468165,3.79786,49.8766,2.08622,0.0112213,0.192293,0.0101928,0.000511967,0.00451697,4.05519,49.312
"132",1.95701,0.0597988,0.182043,0.00576604,0.00063897,0.00446761,4.43553,49.5825,2.20115,0.0195685,0.202043,0.00937153,0.00062776,0.00482384,4.06638,49.9891,2.14129,0.0425791,0.185835,0.00646046,0.000394599,0.00473969,3.92011,49.7346,2.21801,0.104044,0.230752,0.000248476,0.000380998,0.00474655,4.05439,50.8001
"133",2.309,0.030118,0.2047,0.00829851,0.000601538,0.00432912,4.34931,50.4303,2.19315,0.0813345,0.223235,0.0026207,0.000458447,0.00530811,3.5858,50.0682,2.02805,0.0985893,0.183855,0.00236569,0.000567717,0.00446141,4.36725,50.3445,2.18845,0.116975,0.233584,0.000329706,0.000390409,0.00498623,4.27115,50.908
"134",1.98488,0.0924026,0.189055,0.00181479,0.000418811,0.00458663,3.94869,48.9732,2.3249,0.049834,0.209834,0.00611019,0.000539846,0.00396445,4.41126,50.4294,2.25187,0.0457196,0.211199,0.00665234,0.000509863,0.00417296,4.41961,49.7264,2.0494,0.109748,0.20959,0.00075625,0.000450362,0.00491185,3.86071,50.9962
"135",1.86624,0.0920516,0.180387,0.00199502,0.000468094,0.00447218,4.1458,49.1551,2.36773,0.0417616,0.224132,0.00673775,0.00046139,0.00546876,3.55024,49.0711,2.05976,0.0628742,0.207341,0.00438722,0.000471827,0.00480214,3.69648,49.5892,2.05385,0.105079,0.191509,0.00146792,0.00041578,0.00463612,3.91813,52.005
"136",2.50536,0.109643,0.256038,0.000365491,0.000495697,0.00483923,3.80413,51.6626,2.19702,0.0581567,0.254849,0.00481516,0.000394068,0.00559386,3.83203,49.8629,2.05984,0.0910671,0.18477,0.00267431,0.000572,0.00468631,3.89803,51.7053,2.26813,0.102272,0.217779,0.0017855,0.000775952,0.00419088,4.65583,50.7232
"137",2.31705,0.0921644,0.2243,0.00155266,0.000450168,0.00495314,3.68872,50.7837,2.32618,0.0707489,0.244551,0.00298823,0.000394163,0.00543103,3.8014,49.1183,2.25525,0.0282082,0.209249,0.00791093,0.000446741,0.00445172,4.01441,49.4343,1.95726,0.0240904,0.188339,0.0085175,0.000508812,0.00497555,4.24056,47.7469
"138",2.27992,0.0815025,0.222593,0.00283502,0.000452895,0.00500586,3.60257,50.6498,2.03797,0.0475452,0.191336,0.00691457,0.000511269,0.00441848,4.0328,49.6845,2.12643,0.00553798,0.186724,0.0101471,0.000426244,0.00433287,4.08458,50.082,1.93995,0.0367146,0.191062,0.00743156,0.000692792,0.00421683,4.54127,47.661
"139",2.27498,0.024892,0.219447,0.00847028,0.00045675,0.00450247,3.99597,49.9035,2.39288,0.0840112,0.239935,0.00281245,0.000390823,0.00520465,3.67921,50.2666,2.10337,0.00613415,0.188368,0.010095,0.000375565,0.00413359,3.94341,50.6582,2.46473,0.0950281,0.23445,0.000910684,0.00028935,0.00480622,3.45303,51.6514
"140",1.9168,0.0908845,0.187937,0.00182293,0.000340266,0.00392518,4.36662,48.9004,2.45145,0.0885701,0.268437,0.00257168,0.000469589,0.00515238,4.17436,50.0667,2.15221,0.00154976,0.181808,0.01018,0.000502403,0.00405874,4.05637,50.4238,2.36169,0.0817442,0.258967,0.00179033,0.000359804,0.00553029,3.62182,49.4633
"141",2.008,0.0522435,0.17805,0.00531329,0.000472259,0.00415699,3.9631,49.0493,2.34943,0.0988342,0.20919,0.00111705,0.000382549,0.00541221,3.32492,51.1834,2.0648,0.002397,0.169862,0.0106144,0.000468486,0.00407177,4.2459,50.6798,2.23235,0.020242,0.199482,0.00794014,0.000444986,0.00523592,3.36348,50.468
"142",2.37132,0.0923471,0.237538,0.00248508,0.000552802,0.00477788,4.10415,49.8079,2.04565,0.0286937,0.204265,0.00889097,0.000599004,0.00418751,4.79142,49.4764,1.98581,0.00219439,0.179461,0.0108998,0.000478102,0.00407964,4.2014,50.4238,2.2121,0.108491,0.219276,0.000670919,0.000515479,0.00403801,4.57968,48.9893
"143",2.27025,0.0154818,0.217206,0.0103676,0.000557879,0.00452284,4.32183,48.5576,1.95226,0.108515,0.170624,0.000823397,0.000436697,0.00395508,4.24694,49.4035,1.91551,0.00198605,0.16897,0.0107762,0.000462902,0.00413646,4.33783,49.687,2.06112,0.0629258,0.192689,0.00457156,0.000458438,0.005248,3.55143,50.548
"144",2.1296,0.0480915,0.199431,0.00600935,0.000599918,0.00464895,4.10733,50.5302,2.21425,0.100699,0.233113,0.000589945,0.000512162,0.00541081,3.69179,49.5024,2.19839,0.0836092,0.192674,0.00260048,0.000480819,0.00447322,3.60773,50.7088,2.22639,0.0872799,0.20851,0.00157306,0.000385755,0.00473336,3.45839,50.7147
