lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,k_PlasKid,k_ePlas,k_KidPlas,k_eKid,Plasma0,k_AccuKid,k_KidAccu,scale,z_hat1.1.1,z_hat1.2.1,z_hat1.3.1,z_hat1.4.1,z_hat1.5.1,z_hat1.6.1,z_hat1.7.1,z_hat1.8.1,z_hat1.9.1,z_hat1.10.1,z_hat1.11.1,z_hat1.12.1,z_hat1.13.1,z_hat1.14.1,z_hat1.15.1,z_hat1.16.1,z_hat1.1.2,z_hat1.2.2,z_hat1.3.2,z_hat1.4.2,z_hat1.5.2,z_hat1.6.2,z_hat1.7.2,z_hat1.8.2,z_hat1.9.2,z_hat1.10.2,z_hat1.11.2,z_hat1.12.2,z_hat1.13.2,z_hat1.14.2,z_hat1.15.2,z_hat1.16.2,z_hat1.1.3,z_hat1.2.3,z_hat1.3.3,z_hat1.4.3,z_hat1.5.3,z_hat1.6.3,z_hat1.7.3,z_hat1.8.3,z_hat1.9.3,z_hat1.10.3,z_hat1.11.3,z_hat1.12.3,z_hat1.13.3,z_hat1.14.3,z_hat1.15.3,z_hat1.16.3,z_hat2.1.1,z_hat2.2.1,z_hat2.3.1,z_hat2.4.1,z_hat2.5.1,z_hat2.6.1,z_hat2.7.1,z_hat2.8.1,z_hat2.9.1,z_hat2.10.1,z_hat2.1.2,z_hat2.2.2,z_hat2.3.2,z_hat2.4.2,z_hat2.5.2,z_hat2.6.2,z_hat2.7.2,z_hat2.8.2,z_hat2.9.2,z_hat2.10.2,z_hat2.1.3,z_hat2.2.3,z_hat2.3.3,z_hat2.4.3,z_hat2.5.3,z_hat2.6.3,z_hat2.7.3,z_hat2.8.3,z_hat2.9.3,z_hat2.10.3,y0.1,y0.2,y0.3,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6
# Adaptation terminated
# Step size = 0.0321252
# Diagonal elements of inverse mass matrix:
# 0.00401547, 0.876791, 0.00938786, 0.992996, 0.00037686, 0.032861, 0.00869827, 0.00685939
-53.0264,0.996271,0.0321252,5,63,0,62.0368,2.34464,0.0372207,0.229737,0.006814,49.1317,0.000552777,0.00476991,3.72046,38.8307,27.6376,16.4358,10.5945,7.54517,4.43102,4.07523,3.09037,1.60203,0.842581,0.339291,0.197507,0.124767,0.0759071,0.0516033,0.0436625,10.132,21.1138,32.0374,37.6541,40.507,42.9305,41.9906,31.8547,16.5149,8.68738,3.50004,2.03867,1.28891,0.785251,0.534619,0.452587,0.00252198,0.0139571,0.0463568,0.0882716,0.135052,0.336745,0.741903,4.21343,9.367,11.8666,13.3054,13.5638,13.5748,13.3801,12.8691,11.9929,7.54517,3.09037,1.60203,0.842581,0.339291,0.197507,0.124767,0.0759071,0.0516033,0.0436625,40.507,31.8547,16.5149,8.68738,3.50004,2.03867,1.28891,0.785251,0.534619,0.452587,0.135052,4.21343,9.367,11.8666,13.3054,13.5638,13.5748,13.3801,12.8691,11.9929,49.1317,0,0,2.34464,0.0372207,0.229737,0.006814,0.000552777,0.00476991
-51.7515,0.920731,0.0321252,7,127,0,55.7923,2.21031,0.0496084,0.236255,0.00650612,49.6362,0.000430326,0.00423005,4.42884,39.7068,28.7617,17.5597,11.5447,8.31132,4.83326,4.39894,3.29577,1.65726,0.842163,0.318148,0.175562,0.104396,0.0582488,0.0367707,0.0308596,9.70345,20.3715,31.2227,36.9688,39.9774,42.7108,41.7877,31.3252,15.7528,8.00611,3.02582,1.67065,0.994254,0.555636,0.351422,0.295133,0.00213799,0.0118912,0.03977,0.0761426,0.116991,0.294471,0.65225,3.70421,8.17288,10.3006,11.5089,11.7293,11.7493,11.6118,11.2382,10.5924,8.31132,3.29577,1.65726,0.842163,0.318148,0.175562,0.104396,0.0582488,0.0367707,0.0308596,39.9774,31.3252,15.7528,8.00611,3.02582,1.67065,0.994254,0.555636,0.351422,0.295133,0.116991,3.70421,8.17288,10.3006,11.5089,11.7293,11.7493,11.6118,11.2382,10.5924,49.6362,0,0,2.21031,0.0496084,0.236255,0.00650612,0.000430326,0.00423005
-51.416,0.994527,0.0321252,6,63,0,53.8224,2.26824,0.0606036,0.220291,0.00501722,49.3516,0.00037412,0.00413684,4.38098,39.2035,28.0891,16.8278,10.8603,7.695,4.37327,3.98675,3.03582,1.58587,0.835554,0.330245,0.185483,0.110405,0.0595597,0.0345639,0.0277933,9.87635,20.6667,31.5356,37.2187,40.1571,42.7661,41.8804,31.9064,16.6684,8.78304,3.47256,1.95119,1.16213,0.627753,0.364998,0.293762,0.00212989,0.0118201,0.0394119,0.0752774,0.115448,0.289434,0.639927,3.65697,8.20363,10.4751,11.8677,12.1735,12.2545,12.1789,11.8686,11.2895,7.695,3.03582,1.58587,0.835554,0.330245,0.185483,0.110405,0.0595597,0.0345639,0.0277933,40.1571,31.9064,16.6684,8.78304,3.47256,1.95119,1.16213,0.627753,0.364998,0.293762,0.115448,3.65697,8.20363,10.4751,11.8677,12.1735,12.2545,12.1789,11.8686,11.2895,49.3516,0,0,2.26824,0.0606036,0.220291,0.00501722,0.00037412,0.00413684
-52.9532,0.832926,0.0321252,7,127,0,62.3246,2.26725,0.0709459,0.212844,0.0045121,51.0384,0.00034399,0.00474001,3.83354,40.5019,28.9637,17.2757,11.0838,7.80037,4.35588,3.95395,2.9628,1.48967,0.756233,0.284326,0.15585,0.0917369,0.0502356,0.0311259,0.0262639,10.2084,21.3584,32.5836,38.4468,41.473,44.1307,43.147,32.3475,16.265,8.25791,3.10602,1.70338,1.00342,0.550314,0.341632,0.288476,0.00252258,0.0139981,0.0466673,0.0891233,0.136665,0.342471,0.756581,4.29237,9.49265,11.9974,13.4671,13.7706,13.8412,13.7512,13.4278,12.8396,7.80037,2.9628,1.48967,0.756233,0.284326,0.15585,0.0917369,0.0502356,0.0311259,0.0262639,41.473,32.3475,16.265,8.25791,3.10602,1.70338,1.00342,0.550314,0.341632,0.288476,0.136665,4.29237,9.49265,11.9974,13.4671,13.7706,13.8412,13.7512,13.4278,12.8396,51.0384,0,0,2.26725,0.0709459,0.212844,0.0045121,0.00034399,0.00474001
-56.071,0.873519,0.0321252,7,191,0,60.4082,2.09017,0.103394,0.195873,0.000280665,50.1997,0.000415519,0.00440279,4.09991,40.4004,29.4516,18.0058,11.6891,8.20055,4.27323,3.78359,2.92675,1.59031,0.872393,0.36697,0.214845,0.132916,0.074881,0.0443254,0.0352107,9.33062,19.7324,30.5494,36.4507,39.6419,42.8012,42.0838,32.5856,17.7073,9.71479,4.08796,2.39435,1.48221,0.836071,0.495827,0.394225,0.00213594,0.0119381,0.0402028,0.0773981,0.119446,0.303822,0.67811,3.92801,8.94675,11.5502,13.2263,13.6246,13.751,13.692,13.3475,12.6728,8.20055,2.92675,1.59031,0.872393,0.36697,0.214845,0.132916,0.074881,0.0443254,0.0352107,39.6419,32.5856,17.7073,9.71479,4.08796,2.39435,1.48221,0.836071,0.495827,0.394225,0.119446,3.92801,8.94675,11.5502,13.2263,13.6246,13.751,13.692,13.3475,12.6728,50.1997,0,0,2.09017,0.103394,0.195873,0.000280665,0.000415519,0.00440279
-51.7445,0.988784,0.0321252,7,127,0,58.0895,2.15791,0.100606,0.22594,0.00109819,48.7513,0.000509267,0.00492606,3.94435,38.9971,28.2235,17.162,11.198,7.97922,4.49397,4.061,3.02836,1.50859,0.762627,0.290444,0.164092,0.101745,0.0617337,0.0430785,0.0372674,9.31184,19.5699,30.0368,35.6019,38.5276,41.2064,40.3063,30.076,14.9839,7.5761,2.88705,1.63226,1.01309,0.615692,0.430335,0.372455,0.00238866,0.0132948,0.0445073,0.0852777,0.131104,0.330418,0.732285,4.14883,9.0968,11.4067,12.6707,12.8748,12.8642,12.6724,12.2069,11.4249,7.97922,3.02836,1.50859,0.762627,0.290444,0.164092,0.101745,0.0617337,0.0430785,0.0372674,38.5276,30.076,14.9839,7.5761,2.88705,1.63226,1.01309,0.615692,0.430335,0.372455,0.131104,4.14883,9.0968,11.4067,12.6707,12.8748,12.8642,12.6724,12.2069,11.4249,48.7513,0,0,2.15791,0.100606,0.22594,0.00109819,0.000509267,0.00492606
-49.9677,0.990176,0.0321252,6,127,0,58.093,2.10364,0.0963212,0.199702,0.0015272,50.8127,0.000480618,0.0049342,3.73626,40.87,29.7753,18.2007,11.8295,8.31971,4.38342,3.88613,2.93746,1.51206,0.788773,0.312684,0.179629,0.111825,0.0667062,0.0447405,0.0380693,9.4999,20.0743,31.043,37.0047,40.2134,43.332,42.4997,32.1549,16.5533,8.63658,3.42552,1.96913,1.22691,0.733008,0.492481,0.419297,0.00243764,0.0136171,0.0458213,0.0881572,0.135976,0.345336,0.769383,4.4034,9.79308,12.4111,13.9383,14.2322,14.2718,14.114,13.6576,12.8571,8.31971,2.93746,1.51206,0.788773,0.312684,0.179629,0.111825,0.0667062,0.0447405,0.0380693,40.2134,32.1549,16.5533,8.63658,3.42552,1.96913,1.22691,0.733008,0.492481,0.419297,0.135976,4.4034,9.79308,12.4111,13.9383,14.2322,14.2718,14.114,13.6576,12.8571,50.8127,0,0,2.10364,0.0963212,0.199702,0.0015272,0.000480618,0.0049342
-50.6006,0.955693,0.0321252,7,127,0,52.5909,2.13971,0.102502,0.222505,0.00112567,49.3059,0.000454076,0.00427522,4.43104,39.5027,28.6486,17.462,11.4009,8.11375,4.52523,4.07902,3.06923,1.56023,0.801971,0.308661,0.172613,0.104004,0.0589544,0.0375514,0.031442,9.34749,19.6708,30.2467,35.9008,38.8915,41.6789,40.8175,30.7336,15.6244,8.03223,3.09281,1.73058,1.04359,0.592463,0.378079,0.316779,0.00208033,0.0115889,0.0388452,0.0745037,0.114633,0.28947,0.642532,3.6608,8.10691,10.2427,11.4675,11.6936,11.715,11.5742,11.1885,10.5204,8.11375,3.06923,1.56023,0.801971,0.308661,0.172613,0.104004,0.0589544,0.0375514,0.031442,38.8915,30.7336,15.6244,8.03223,3.09281,1.73058,1.04359,0.592463,0.378079,0.316779,0.114633,3.6608,8.10691,10.2427,11.4675,11.6936,11.715,11.5742,11.1885,10.5204,49.3059,0,0,2.13971,0.102502,0.222505,0.00112567,0.000454076,0.00427522
-52.9022,0.995059,0.0321252,7,127,0,59.2202,2.37669,0.0384238,0.221788,0.00686846,50.3054,0.000362154,0.00391757,4.14361,39.6241,28.0537,16.5306,10.5602,7.46365,4.33949,3.99718,3.07474,1.64466,0.886404,0.360863,0.205437,0.122873,0.0653813,0.0360105,0.0278653,10.5035,21.8543,33.0935,38.8391,41.7416,44.1925,43.2756,33.3003,17.8129,9.60131,3.90984,2.2266,1.33242,0.709795,0.391645,0.303364,0.00214813,0.0118759,0.0393891,0.0749235,0.114538,0.285142,0.62803,3.595,8.14146,10.4738,11.958,12.307,12.4177,12.3686,12.0774,11.5081,7.46365,3.07474,1.64466,0.886404,0.360863,0.205437,0.122873,0.0653813,0.0360105,0.0278653,41.7416,33.3003,17.8129,9.60131,3.90984,2.2266,1.33242,0.709795,0.391645,0.303364,0.114538,3.595,8.14146,10.4738,11.958,12.307,12.4177,12.3686,12.0774,11.5081,50.3054,0,0,2.37669,0.0384238,0.221788,0.00686846,0.000362154,0.00391757
-51.0214,0.985108,0.0321252,7,127,0,54.8339,2.31366,0.057604,0.23839,0.00576609,50.8469,0.000592961,0.00509292,4.00106,40.2317,28.6911,17.132,11.0975,7.94321,4.71066,4.32656,3.19693,1.55906,0.774197,0.291079,0.16569,0.105137,0.0670897,0.0495017,0.0432741,10.3484,21.5678,32.7306,38.469,41.3798,43.8146,42.7464,31.5976,15.411,7.65447,2.87991,1.64067,1.04219,0.666091,0.492119,0.430353,0.00275017,0.0152214,0.0505615,0.0962829,0.147309,0.367198,0.808101,4.53263,9.82404,12.21,13.4303,13.5795,13.5128,13.2424,12.661,11.7187,7.94321,3.19693,1.55906,0.774197,0.291079,0.16569,0.105137,0.0670897,0.0495017,0.0432741,41.3798,31.5976,15.411,7.65447,2.87991,1.64067,1.04219,0.666091,0.492119,0.430353,0.147309,4.53263,9.82404,12.21,13.4303,13.5795,13.5128,13.2424,12.661,11.7187,50.8469,0,0,2.31366,0.057604,0.23839,0.00576609,0.000592961,0.00509292
-56.1933,0.86225,0.0321252,6,63,0,57.5429,2.42421,0.0677877,0.254707,0.00602074,50.6781,0.000692565,0.00547446,4.17232,39.6314,27.8194,16.2912,10.4726,7.53108,4.67831,4.33998,3.10739,1.40789,0.654183,0.230249,0.130709,0.0859522,0.059772,0.0481104,0.0427028,10.7359,22.18,33.264,38.757,41.4331,43.4166,42.1678,30.1988,13.6844,6.36042,2.24086,1.27352,0.83852,0.58402,0.470516,0.417701,0.00307364,0.0169117,0.0557205,0.105432,0.160505,0.3956,0.863868,4.7482,9.96599,12.0985,13.0005,13.0124,12.8522,12.491,11.8181,10.78,7.53108,3.10739,1.40789,0.654183,0.230249,0.130709,0.0859522,0.059772,0.0481104,0.0427028,41.4331,30.1988,13.6844,6.36042,2.24086,1.27352,0.83852,0.58402,0.470516,0.417701,0.160505,4.7482,9.96599,12.0985,13.0005,13.0124,12.8522,12.491,11.8181,10.78,50.6781,0,0,2.42421,0.0677877,0.254707,0.00602074,0.000692565,0.00547446
-49.7655,0.985804,0.0321252,6,63,0,57.7237,2.29296,0.0649573,0.223719,0.00404725,49.2997,0.000458246,0.00501086,3.78931,39.0514,27.8713,16.6126,10.694,7.57932,4.35477,3.98326,3.01552,1.55595,0.813197,0.322671,0.185092,0.114808,0.0679308,0.0450996,0.038312,9.95801,20.7943,31.6408,37.2641,40.1451,42.6417,41.7171,31.5956,16.304,8.52238,3.38324,1.94183,1.20543,0.714259,0.47498,0.403722,0.00260256,0.0144231,0.0479973,0.0915342,0.140209,0.350525,0.773484,4.39888,9.79083,12.4241,13.9773,14.2869,14.3405,14.201,13.7708,13.0063,7.57932,3.01552,1.55595,0.813197,0.322671,0.185092,0.114808,0.0679308,0.0450996,0.038312,40.1451,31.5956,16.304,8.52238,3.38324,1.94183,1.20543,0.714259,0.47498,0.403722,0.140209,4.39888,9.79083,12.4241,13.9773,14.2869,14.3405,14.201,13.7708,13.0063,49.2997,0,0,2.29296,0.0649573,0.223719,0.00404725,0.000458246,0.00501086
-50.0931,0.93707,0.0321252,5,63,0,52.3386,2.22357,0.0655593,0.232211,0.00476464,49.5332,0.000449406,0.00492715,3.90285,39.5077,28.4887,17.2622,11.2696,8.06722,4.65807,4.23836,3.14863,1.55287,0.776039,0.289152,0.160352,0.0973829,0.0574726,0.0393428,0.0341255,9.73014,20.3957,31.1931,36.8738,39.8271,42.4562,41.4897,30.8383,15.2104,7.60259,2.83427,1.57283,0.956129,0.565212,0.387584,0.336345,0.00249814,0.0138798,0.0463528,0.088642,0.136069,0.341736,0.755691,4.26989,9.34175,11.7022,13,13.2202,13.2251,13.0574,12.6322,11.9097,8.06722,3.14863,1.55287,0.776039,0.289152,0.160352,0.0973829,0.0574726,0.0393428,0.0341255,39.8271,30.8383,15.2104,7.60259,2.83427,1.57283,0.956129,0.565212,0.387584,0.336345,0.136069,4.26989,9.34175,11.7022,13,13.2202,13.2251,13.0574,12.6322,11.9097,49.5332,0,0,2.22357,0.0655593,0.232211,0.00476464,0.000449406,0.00492715
-49.306,0.818016,0.0321252,5,39,0,54.5762,2.21929,0.067925,0.23392,0.00406579,49.4063,0.000431878,0.00503003,3.86023,39.4146,28.4322,17.2417,11.2677,8.07501,4.67588,4.25866,3.18155,1.59017,0.804936,0.304916,0.170285,0.1036,0.0607123,0.0408944,0.0352779,9.6869,20.3063,31.0591,36.7186,39.6627,42.2936,41.3543,30.9108,15.4508,7.82236,2.9647,1.65674,1.00887,0.592169,0.39957,0.344872,0.00253894,0.0141071,0.0471144,0.0901035,0.138319,0.347451,0.768571,4.35497,9.58278,12.0573,13.457,13.7144,13.7422,13.5939,13.1838,12.4725,8.07501,3.18155,1.59017,0.804936,0.304916,0.170285,0.1036,0.0607123,0.0408944,0.0352779,39.6627,30.9108,15.4508,7.82236,2.9647,1.65674,1.00887,0.592169,0.39957,0.344872,0.138319,4.35497,9.58278,12.0573,13.457,13.7144,13.7422,13.5939,13.1838,12.4725,49.4063,0,0,2.21929,0.067925,0.23392,0.00406579,0.000431878,0.00503003
-49.8127,0.871042,0.0321252,7,127,0,52.1205,2.20421,0.0421987,0.216635,0.00740811,49.4165,0.000548147,0.00461866,4.11757,39.575,28.6844,17.4696,11.3998,8.11132,4.52698,4.07893,3.04043,1.51328,0.764425,0.290912,0.164328,0.10189,0.0618022,0.0430147,0.0369618,9.64855,20.2976,31.1959,37.0132,40.0841,42.9228,41.9931,31.3226,15.5914,7.87737,2.99964,1.69563,1.05241,0.639398,0.445739,0.383196,0.00232001,0.0129212,0.0432969,0.0830193,0.127706,0.322273,0.714778,4.04966,8.86678,11.101,12.3008,12.4777,12.4459,12.2282,11.727,10.8979,8.11132,3.04043,1.51328,0.764425,0.290912,0.164328,0.10189,0.0618022,0.0430147,0.0369618,40.0841,31.3226,15.5914,7.87737,2.99964,1.69563,1.05241,0.639398,0.445739,0.383196,0.127706,4.04966,8.86678,11.101,12.3008,12.4777,12.4459,12.2282,11.727,10.8979,49.4165,0,0,2.20421,0.0421987,0.216635,0.00740811,0.000548147,0.00461866
-49.1784,0.761858,0.0321252,5,39,0,54.7346,2.22106,0.0539505,0.225433,0.00616955,49.514,0.000534319,0.00463197,4.18821,39.5448,28.5616,17.3293,11.3045,8.0694,4.59729,4.169,3.10666,1.54462,0.779185,0.295611,0.166475,0.102842,0.0620498,0.043011,0.0369789,9.72458,20.4101,31.2693,37.0122,40.0145,42.7261,41.7774,31.1496,15.4889,7.8148,2.96655,1.67182,1.03379,0.624744,0.433763,0.373105,0.00234639,0.0130478,0.0436257,0.0835053,0.128279,0.322716,0.714398,4.04176,8.8482,11.079,12.281,12.4618,12.4348,12.225,11.737,10.9272,8.0694,3.10666,1.54462,0.779185,0.295611,0.166475,0.102842,0.0620498,0.043011,0.0369789,40.0145,31.1496,15.4889,7.8148,2.96655,1.67182,1.03379,0.624744,0.433763,0.373105,0.128279,4.04176,8.8482,11.079,12.281,12.4618,12.4348,12.225,11.737,10.9272,49.514,0,0,2.22106,0.0539505,0.225433,0.00616955,0.000534319,0.00463197
-50.1996,0.907909,0.0321252,7,127,0,56.728,2.20192,0.0197516,0.198652,0.00849738,49.8459,0.0004875,0.00510717,3.63659,40.0092,29.0699,17.7176,11.5116,8.11606,4.35309,3.88311,2.92803,1.49849,0.777758,0.306937,0.176449,0.110359,0.0666812,0.0455726,0.0390913,9.7415,20.5479,31.6967,37.713,40.9266,43.9931,43.1173,32.5392,16.6543,8.64561,3.41381,1.96381,1.22939,0.743962,0.509297,0.437102,0.00258842,0.0144419,0.0485144,0.0932118,0.143616,0.36382,0.809208,4.62021,10.2477,12.9621,14.5296,14.8245,14.8582,14.6873,14.2075,13.3718,8.11606,2.92803,1.49849,0.777758,0.306937,0.176449,0.110359,0.0666812,0.0455726,0.0390913,40.9266,32.5392,16.6543,8.64561,3.41381,1.96381,1.22939,0.743962,0.509297,0.437102,0.143616,4.62021,10.2477,12.9621,14.5296,14.8245,14.8582,14.6873,14.2075,13.3718,49.8459,0,0,2.20192,0.0197516,0.198652,0.00849738,0.0004875,0.00510717
-50.0165,0.854022,0.0321252,7,127,0,53.3408,2.1571,0.0367712,0.225501,0.0072265,48.9666,0.000440758,0.0048947,3.95605,39.423,28.8056,17.7808,11.7486,8.44488,4.77258,4.2964,3.21893,1.62059,0.826106,0.315778,0.177027,0.107794,0.0628832,0.0418767,0.0358687,9.37594,19.7798,30.5177,36.3148,39.412,42.3622,41.4943,31.1113,15.6645,7.98634,3.05437,1.7134,1.04429,0.610194,0.407089,0.348891,0.00238755,0.0133226,0.0447606,0.0860087,0.132528,0.335771,0.74674,4.25324,9.38755,11.8339,13.2281,13.4869,13.5159,13.3676,12.9544,12.2364,8.44488,3.21893,1.62059,0.826106,0.315778,0.177027,0.107794,0.0628832,0.0418767,0.0358687,39.412,31.1113,15.6645,7.98634,3.05437,1.7134,1.04429,0.610194,0.407089,0.348891,0.132528,4.25324,9.38755,11.8339,13.2281,13.4869,13.5159,13.3676,12.9544,12.2364,48.9666,0,0,2.1571,0.0367712,0.225501,0.0072265,0.000440758,0.0048947
-49.7577,0.968995,0.0321252,6,127,0,51.8492,2.26115,0.0255548,0.224441,0.00837782,48.8244,0.00045347,0.00497171,3.86353,38.9499,28.089,17.0107,11.0886,7.91943,4.53866,4.12616,3.09117,1.55571,0.793225,0.304002,0.171137,0.104891,0.061932,0.0418047,0.0359394,9.75606,20.4588,31.3084,37.0277,40.0081,42.6856,41.7523,31.2961,15.7519,8.03289,3.08017,1.73511,1.06441,0.629473,0.425621,0.366097,0.00252718,0.0140452,0.0469241,0.0897643,0.137829,0.346401,0.766554,4.34915,9.58971,12.0819,13.4964,13.7553,13.7801,13.6225,13.1915,12.4459,7.91943,3.09117,1.55571,0.793225,0.304002,0.171137,0.104891,0.061932,0.0418047,0.0359394,40.0081,31.2961,15.7519,8.03289,3.08017,1.73511,1.06441,0.629473,0.425621,0.366097,0.137829,4.34915,9.58971,12.0819,13.4964,13.7553,13.7801,13.6225,13.1915,12.4459,48.8244,0,0,2.26115,0.0255548,0.224441,0.00837782,0.00045347,0.00497171
-50.3357,0.951141,0.0321252,7,127,0,52.2566,2.26802,0.0835197,0.224393,0.00334336,50.1816,0.000472973,0.00413459,4.37336,39.7745,28.4106,16.9504,10.9145,7.73207,4.42623,4.04265,3.04733,1.55505,0.802411,0.310585,0.174268,0.105253,0.059718,0.0379057,0.0315702,10.0294,20.953,31.9018,37.588,40.5059,43.0397,42.0926,31.7434,16.1998,8.36024,3.23734,1.81742,1.09853,0.624182,0.396887,0.330775,0.00216258,0.0119885,0.0399124,0.0761406,0.116659,0.291797,0.643986,3.65551,8.09889,10.2368,11.4611,11.6836,11.6992,11.5478,11.1424,10.444,7.73207,3.04733,1.55505,0.802411,0.310585,0.174268,0.105253,0.059718,0.0379057,0.0315702,40.5059,31.7434,16.1998,8.36024,3.23734,1.81742,1.09853,0.624182,0.396887,0.330775,0.116659,3.65551,8.09889,10.2368,11.4611,11.6836,11.6992,11.5478,11.1424,10.444,50.1816,0,0,2.26802,0.0835197,0.224393,0.00334336,0.000472973,0.00413459
-52.5094,0.998439,0.0321252,7,127,0,54.7967,2.2941,0.0433133,0.235505,0.00714979,48.1787,0.000438814,0.00439958,4.53846,38.2473,27.4035,16.4688,10.71,7.67361,4.51624,4.1397,3.09974,1.55652,0.790409,0.299077,0.165733,0.0993016,0.0563009,0.0362951,0.0306979,9.73929,20.3454,30.9731,36.4898,39.3185,41.7629,40.8164,30.5753,15.3543,7.79811,2.95198,1.63676,0.981505,0.557337,0.359937,0.304621,0.00223466,0.0123875,0.0412378,0.078664,0.120518,0.301391,0.664945,3.76394,8.29479,10.4469,11.6643,11.8843,11.9021,11.7603,11.3793,10.7225,7.67361,3.09974,1.55652,0.790409,0.299077,0.165733,0.0993016,0.0563009,0.0362951,0.0306979,39.3185,30.5753,15.3543,7.79811,2.95198,1.63676,0.981505,0.557337,0.359937,0.304621,0.120518,3.76394,8.29479,10.4469,11.6643,11.8843,11.9021,11.7603,11.3793,10.7225,48.1787,0,0,2.2941,0.0433133,0.235505,0.00714979,0.000438814,0.00439958
-50.0903,0.966993,0.0321252,7,127,0,56.1249,2.25043,0.0856034,0.226358,0.00291328,50.463,0.000530513,0.00415961,4.3403,40.0597,28.6806,17.1745,11.0934,7.87607,4.51358,4.11988,3.11131,1.59574,0.828601,0.325111,0.18483,0.11349,0.0661086,0.0430385,0.0359002,10.0141,20.9397,31.9203,37.6438,40.5923,43.1785,42.2431,31.9166,16.3708,8.50197,3.33739,1.89843,1.16662,0.680549,0.443801,0.370413,0.00217186,0.0120471,0.0401408,0.0766263,0.117463,0.294146,0.649633,3.69035,8.1782,10.3337,11.5544,11.7635,11.7615,11.5799,11.1227,10.3471,7.87607,3.11131,1.59574,0.828601,0.325111,0.18483,0.11349,0.0661086,0.0430385,0.0359002,40.5923,31.9166,16.3708,8.50197,3.33739,1.89843,1.16662,0.680549,0.443801,0.370413,0.117463,3.69035,8.1782,10.3337,11.5544,11.7635,11.7615,11.5799,11.1227,10.3471,50.463,0,0,2.25043,0.0856034,0.226358,0.00291328,0.000530513,0.00415961
-50.402,0.983458,0.0321252,6,127,0,54.4836,2.1427,0.0787211,0.212635,0.00344463,51.3208,0.000429154,0.00493568,3.87574,41.198,29.9515,18.298,11.9397,8.46729,4.62963,4.14482,3.09721,1.54958,0.784982,0.297388,0.165891,0.100684,0.0586937,0.0392736,0.0337977,9.75599,20.5669,31.7012,37.6949,40.8873,43.9036,42.9855,32.1457,16.0843,8.14924,3.08893,1.7242,1.04744,0.611618,0.409986,0.353026,0.00250557,0.0139745,0.0469195,0.0901088,0.138787,0.351273,0.780661,4.43966,9.7779,12.3082,13.7425,14.0075,14.0374,13.8872,13.4693,12.7436,8.46729,3.09721,1.54958,0.784982,0.297388,0.165891,0.100684,0.0586937,0.0392736,0.0337977,40.8873,32.1457,16.0843,8.14924,3.08893,1.7242,1.04744,0.611618,0.409986,0.353026,0.138787,4.43966,9.7779,12.3082,13.7425,14.0075,14.0374,13.8872,13.4693,12.7436,51.3208,0,0,2.1427,0.0787211,0.212635,0.00344463,0.000429154,0.00493568
-50.0239,0.999206,0.0321252,7,127,0,51.9004,2.15007,0.0794282,0.228428,0.00261457,48.6228,0.000417291,0.00511136,3.85276,39.008,28.3563,17.3681,11.4072,8.17021,4.62668,4.17857,3.13108,1.57655,0.803673,0.307127,0.172108,0.104741,0.0610651,0.0407009,0.0349965,9.26459,19.5018,29.9983,35.6156,38.5895,41.3627,40.4938,30.3629,15.2895,7.7953,2.98053,1.67128,1.01804,0.594484,0.396942,0.341511,0.00246497,0.0137343,0.0460485,0.0883377,0.13594,0.343387,0.762275,4.337,9.57798,12.0836,13.5254,13.8033,13.8469,13.716,13.3268,12.6413,8.17021,3.13108,1.57655,0.803673,0.307127,0.172108,0.104741,0.0610651,0.0407009,0.0349965,38.5895,30.3629,15.2895,7.7953,2.98053,1.67128,1.01804,0.594484,0.396942,0.341511,0.13594,4.337,9.57798,12.0836,13.5254,13.8033,13.8469,13.716,13.3268,12.6413,48.6228,0,0,2.15007,0.0794282,0.228428,0.00261457,0.000417291,0.00511136
-50.5555,0.944346,0.0321252,7,127,0,52.0557,2.03612,0.0900335,0.198165,0.00202572,50.5887,0.000526383,0.00436923,4.12544,40.9874,30.1748,18.7308,12.3125,8.71022,4.53272,3.97722,3.03055,1.59091,0.845623,0.343283,0.199118,0.124148,0.0730581,0.0472887,0.039171,9.18767,19.5099,30.3752,36.3971,39.7056,43.0838,42.3494,32.3088,16.9623,9.01748,3.66248,2.12564,1.32643,0.781717,0.506893,0.420171,0.00208507,0.0116858,0.0395051,0.0762891,0.118021,0.301857,0.675701,3.89297,8.71796,11.0976,12.5032,12.7726,12.8021,12.6376,12.1736,11.3637,8.71022,3.03055,1.59091,0.845623,0.343283,0.199118,0.124148,0.0730581,0.0472887,0.039171,39.7056,32.3088,16.9623,9.01748,3.66248,2.12564,1.32643,0.781717,0.506893,0.420171,0.118021,3.89297,8.71796,11.0976,12.5032,12.7726,12.8021,12.6376,12.1736,11.3637,50.5887,0,0,2.03612,0.0900335,0.198165,0.00202572,0.000526383,0.00436923
