"","mean","sd","rhat"
"logLikelihood_inf[10]",-1.62640213083333,0.0911404874010714,1.00024532647451
"logLikelihood_kf[1]",2.05838218416667,0.0153150870770872,1.00026143579467
"logLikelihood_kf[2]",2.0583821225,0.01531509187011,1.00026117100401
"logLikelihood_kf[3]",2.05671165,0.0163775019913027,1.00002012131329
"logLikelihood_kf[4]",1.66311858090618,0.324742398115928,1.00060707517874
"logLikelihood_kf[5]",1.20414447013008,0.484276487799465,1.00042038888467
"logLikelihood_kf[6]",1.83890719913167,0.265416666458461,1.00037507213779
"logLikelihood_kf[7]",0.899746952049167,0.122716583353233,1.00020932922513
"logLikelihood_kf[8]",0.836441948065833,0.749118929059389,1.00011622823887
"logLikelihood_total[1]",-3.97387721333333,0.134070903279297,1.00129674190913
"logLikelihood_total[2]",-3.02747747083333,0.0723812314176365,1.00046099181543
"logLikelihood_total[3]",-3.24399618,0.14661104310887,1.00031310973911
"logLikelihood_total[4]",1.55722938618333,0.216284003401448,1.00029523007197
"logLikelihood_total[5]",0.664415884171,0.919224058342754,1.00018067016379
"logLikelihood_total[6]",-4.45160797058333,1.48531133282122,1.00029383527096
"logLikelihood_total[7]",1.4626155388155,0.468634241263408,1.00004067342354
"logLikelihood_total[8]",2.56716668906642,0.927720137981095,1.00008857416621
"logLikelihood_total[9]",3.72162690175,0.317598944490318,1.00032090770834
"logLikelihood_total[10]",-0.782224869166667,0.227979037861156,1.00029927811982
"logLikelihood_total[11]",-1.98595881416833,0.933472961592817,0.999909011463157
