"","k_cDD","degDD","hillDD","k_inter","maxdeath","k_hillnec","p","h"
"12935",0.284277,0.0499119,0.00316597,0.0453319,0.716241,4.92885,0.761974,28.426
"12936",0.299957,0.0541912,0.00328773,0.0278687,1.19612,4.96985,0.763817,24.4384
"12937",0.278773,0.0468796,0.00353868,0.0481855,1.09853,5.07984,0.706213,26.6953
"12938",0.284183,0.0469228,0.00320206,0.0384744,0.887746,5.16971,0.711056,28.4074
"12939",0.288277,0.0498778,0.0032191,0.0363375,0.905951,5.06047,0.734174,26.2668
"12940",0.267977,0.0426269,0.00351997,0.0603207,1.08417,5.18901,0.779929,28.5841
"12941",0.292513,0.0492943,0.00413804,0.0332427,0.785769,4.98514,0.833263,24.1579
"12942",0.262126,0.0412295,0.00380078,0.0528413,1.23057,5.17271,0.737601,27.5824
"12943",0.269777,0.0430235,0.0040019,0.0510099,1.04532,5.21239,0.875573,24.7226
"12944",0.26287,0.0429108,0.00350041,0.0500034,1.18402,5.22138,0.958277,26.2512
"12945",0.283517,0.0499964,0.00323512,0.0384709,0.767023,4.84852,0.702735,29.4432
"12946",0.295557,0.0516732,0.00315813,0.0370996,0.806275,4.95257,0.7126,29.2361
"12947",0.300273,0.0546266,0.00265476,0.0330105,0.720405,4.89938,0.721064,30.1633
"12948",0.30475,0.0577577,0.00254484,0.027788,1.25398,4.88859,0.813544,29.1646
"12949",0.302994,0.0547066,0.00283063,0.0249406,1.06074,4.98738,0.776156,26.8774
"12950",0.30388,0.0543532,0.00299228,0.027775,1.01941,5.00266,0.792963,27.1436
"12951",0.308752,0.0550789,0.00298263,0.0278407,0.925765,5.02044,0.842873,27.4886
"12952",0.292359,0.0523209,0.00306514,0.0285459,0.89766,4.90718,0.743925,27.254
"12953",0.259793,0.0412141,0.0040914,0.0487896,0.896876,5.11831,0.806833,24.5735
"12954",0.236281,0.0346977,0.00335316,0.081644,0.912318,5.23557,0.820442,27.7644
"12955",0.225613,0.0341323,0.00301757,0.096905,1.3149,5.20383,0.946557,27.3814
"12956",0.228575,0.0311668,0.00391315,0.0947781,0.793121,5.23811,0.716864,24.8151
"12957",0.290309,0.0510667,0.00289704,0.0465956,1.02364,5.0967,0.933498,29.3856
"12958",0.265802,0.044044,0.00355921,0.0396031,1.1562,5.13592,0.822578,25.5537
"12959",0.282875,0.0470927,0.00369829,0.0370904,0.991281,5.0587,0.785567,27.2468
"12960",0.289904,0.0508204,0.00294383,0.0280664,0.815967,4.96894,0.751738,27.8293
"12961",0.304883,0.0549979,0.00306226,0.0271089,1.42816,5.00615,0.90465,28.0403
"12962",0.347914,0.0610508,0.0027851,0.0131516,0.8361,4.97813,0.726399,22.917
"12963",0.328996,0.0594722,0.00259773,0.0173952,1.14406,5.01823,0.751254,25.7603
"12964",0.334542,0.0605894,0.00277703,0.0188557,1.19518,5.01125,0.765752,25.9737
"12965",0.273361,0.0465113,0.00325664,0.0432315,1.24481,5.01351,0.731765,30.5222
"12966",0.265613,0.0443791,0.00314213,0.0424234,0.849662,5.06117,0.709107,27.6896
"12967",0.266235,0.0446577,0.00331874,0.048303,1.14989,5.03425,0.730364,28.931
"12968",0.279637,0.0480421,0.0029831,0.0421557,0.861109,5.02517,0.844178,30.7063
"12969",0.295066,0.0533462,0.00290457,0.0340931,1.39566,4.97091,0.736839,29.4081
"12970",0.305178,0.0550442,0.0025032,0.0306919,1.54179,5.08065,0.731437,31.2529
"12971",0.317632,0.0591349,0.00254368,0.020193,1.08899,4.9203,0.773284,26.7565
"12972",0.294623,0.0522209,0.00296204,0.0321496,1.07097,4.97557,0.711234,29.5069
"12973",0.300729,0.0541626,0.00281066,0.0269164,1.04334,4.92834,0.70903,29.1671
"12974",0.290447,0.0524587,0.00304815,0.0327269,1.22677,4.98323,0.813704,26.657
"12975",0.310043,0.0537354,0.00324923,0.0267594,1.09824,5.16713,0.89749,25.341
"12976",0.306079,0.0520388,0.0038497,0.0261662,1.23453,5.10511,0.85151,24.1428
"12977",0.305692,0.0528457,0.00380297,0.0281158,1.1085,5.08638,0.873666,23.4989
"12978",0.300807,0.0517714,0.00352542,0.0245472,0.880929,5.14379,0.875749,21.8742
"12979",0.313735,0.0548255,0.00349034,0.0232557,1.16708,4.96726,0.720333,25.7403
"12980",0.258017,0.0392927,0.00421058,0.0613536,1.24342,5.30576,0.935838,24.8045
"12981",0.236082,0.0351675,0.00399379,0.060516,1.2762,5.26238,0.811376,24.6251
"12982",0.246155,0.036309,0.00422665,0.054067,0.707239,5.18599,0.729092,24.0147
"12983",0.214035,0.0316291,0.00416928,0.0700805,1.69452,5.05436,0.719414,24.9343
"12984",0.231239,0.0376815,0.00379418,0.0529271,1.13858,4.94907,0.821521,25.2787
"12985",0.318197,0.0526648,0.00337805,0.0297705,0.857368,5.25146,0.763006,26.3284
"12986",0.268068,0.0461816,0.00355149,0.040441,0.529241,4.83947,0.851334,26.3753
"12987",0.298553,0.0514532,0.00322606,0.0313415,0.506177,5.00209,0.909838,26.8414
"12988",0.278023,0.046497,0.0035127,0.0407601,0.473673,5.0083,0.9651,26.6934
"12989",0.255985,0.044037,0.00299801,0.0528108,1.01843,4.93606,0.711304,29.3207
"12990",0.282945,0.0479371,0.00267324,0.0481067,1.57192,5.24996,0.735421,31.3102
"12991",0.29917,0.0525979,0.00270701,0.0422746,1.12987,5.11475,0.792728,31.3833
"12992",0.248827,0.0403493,0.00301904,0.0642448,0.938248,5.06533,0.744601,29.7695
"12993",0.267272,0.0457761,0.00278235,0.056162,0.839157,4.99615,0.820797,32.059
"12994",0.217874,0.0288921,0.00422192,0.0931028,1.10399,5.24897,0.762108,24.4088
"12995",0.221545,0.0301179,0.00499992,0.0758537,1.05817,5.17949,0.782772,22.1271
"12996",0.23374,0.0336999,0.00355487,0.0761857,1.22933,5.43114,0.796612,24.2828
"12997",0.23632,0.0334254,0.00370808,0.0830401,1.41051,5.37686,0.866879,27.1388
"12998",0.247924,0.0389764,0.00330853,0.0596912,1.20348,5.2578,0.769731,26.079
"12999",0.320293,0.0585318,0.00238796,0.017233,0.829867,4.90661,0.747102,27.8789
"13000",0.319549,0.0588448,0.00231601,0.0183587,0.757412,4.90857,0.754037,27.8347
"13001",0.301321,0.0574099,0.00282073,0.026157,1.38742,4.78652,0.833529,29.0957
"13002",0.306809,0.0604531,0.00233565,0.0207985,1.09946,4.68537,0.794364,29.1703
"13003",0.297165,0.0539999,0.00243194,0.0319395,0.857165,4.9178,0.72055,33.1955
"13004",0.304398,0.0561593,0.00261033,0.0212217,1.08869,4.97332,0.817866,25.8054
"13005",0.295558,0.0527277,0.00281535,0.0234045,0.396798,4.78868,0.711611,27.1342
"13006",0.277069,0.0486119,0.00314018,0.0378342,0.989562,4.97642,0.800095,27.5073
"13007",0.260677,0.0395104,0.00438455,0.0527854,1.25024,5.29792,0.705567,23.5502
"13008",0.26577,0.0433584,0.00416187,0.0433809,0.916912,5.13208,0.947622,23.1173
"13009",0.281391,0.0463955,0.0033943,0.0448458,1.11962,5.20822,0.703215,26.523
"13010",0.278852,0.0462264,0.0032855,0.0416869,1.23006,5.20823,0.703617,26.7583
"13011",0.257334,0.0436683,0.00332585,0.0560071,0.97001,4.97239,0.930957,28.3023
"13012",0.286799,0.0492881,0.00362169,0.0278367,1.0645,4.99161,0.707199,24.4009
"13013",0.274079,0.0471199,0.0029889,0.0507742,0.936453,5.07186,0.890399,28.7302
"13014",0.269068,0.0452963,0.00277859,0.0542483,0.703479,5.00323,0.701379,32.1549
"13015",0.255862,0.042502,0.00318534,0.0527535,0.909765,5.02122,0.701363,28.4964
"13016",0.264183,0.0438108,0.00323014,0.0566233,0.852983,4.99349,0.702914,29.8113
"13017",0.262999,0.0429998,0.00338604,0.0530888,0.810775,5.00064,0.70365,30.1859
"13018",0.257722,0.0422722,0.00309341,0.0521908,0.613804,5.06889,0.715132,26.4472
"13019",0.245672,0.0409414,0.00304521,0.0646103,1.49631,5.10731,0.723199,26.7311
"13020",0.255619,0.0386798,0.00372566,0.0674782,1.31349,5.2123,0.71056,29.1313
"13021",0.249245,0.0377747,0.00356184,0.0747427,0.891409,5.18069,0.874218,28.7219
"13022",0.257749,0.0432447,0.0027729,0.0548602,1.01286,5.09966,0.754784,29.8231
"13023",0.249909,0.0400634,0.00350554,0.0519737,1.24753,5.17134,0.724443,25.8682
"13024",0.226893,0.0324428,0.00376187,0.0798957,1.07168,5.29197,0.802963,24.1534
"13025",0.286015,0.0529633,0.00253641,0.0359257,1.30786,4.86767,0.702895,32.4964
"13026",0.222261,0.0267771,0.00510884,0.0887957,1.29374,5.52107,0.709235,21.4443
"13027",0.231743,0.0308757,0.00521752,0.0704538,1.53803,5.40949,0.708704,21.4465
"13028",0.227114,0.029372,0.00441748,0.0875707,1.11026,5.42794,0.701436,22.9624
"13029",0.239399,0.0343199,0.00420747,0.0668801,1.37948,5.37368,0.70831,23.3722
"13030",0.257751,0.0430429,0.00325417,0.0513395,1.15054,5.0696,0.758926,27.7624
"13031",0.261461,0.0426854,0.00346205,0.0555221,1.22374,5.08291,0.735344,28.4213
"13032",0.266481,0.0439082,0.003008,0.0516707,1.22628,5.22341,0.746783,28.3537
"13033",0.236962,0.0358254,0.00306878,0.0859536,0.837465,5.14851,0.817896,29.4114
"13034",0.245899,0.0388798,0.0029806,0.0711025,0.875879,5.10064,0.710992,29.741
"13035",0.230205,0.0356635,0.0030958,0.088528,1.13541,5.03484,0.710962,28.5095
"13036",0.253652,0.0392065,0.00383807,0.0582385,1.04615,5.26385,0.862823,24.8438
"13037",0.265,0.0457693,0.00315858,0.0513897,1.05704,4.96537,0.72542,28.2064
"13038",0.261703,0.0439681,0.00331913,0.0466567,1.03894,5.0155,0.730495,28.1641
"13039",0.266808,0.0439285,0.00384517,0.040038,1.17476,5.09564,0.741624,24.9988
"13040",0.247945,0.0380549,0.00383659,0.0601207,0.711901,5.15267,0.844705,25.1937
"13041",0.245726,0.0395138,0.00301862,0.0728085,1.06692,5.11368,0.791819,28.3092
"13042",0.258489,0.0418529,0.00314229,0.0618139,1.39249,5.20089,0.814899,28.9487
"13043",0.277664,0.0444276,0.00317965,0.0524926,0.915834,5.29339,0.816795,28.9188
"13044",0.238024,0.0380022,0.00297386,0.0846644,1.12108,5.0187,0.748046,29.7234
"13045",0.257747,0.0396139,0.00344055,0.0593243,1.16448,5.40106,0.888401,26.1669
"13046",0.253777,0.0407262,0.00355185,0.0563584,1.52562,5.2998,0.945723,25.4369
"13047",0.234361,0.0348102,0.00352321,0.0793699,0.635518,5.07106,0.702884,26.9959
"13048",0.245613,0.0385226,0.00361087,0.0619425,1.65527,5.18857,0.704219,26.2799
"13049",0.229731,0.0332324,0.00356474,0.0824642,0.803715,5.16943,0.742765,26.5342
"13050",0.245484,0.0382287,0.00357446,0.06864,0.961561,5.12018,0.79402,26.4207
"13051",0.230861,0.0328246,0.00370512,0.08584,1.34474,5.3456,0.740467,24.632
"13052",0.235731,0.0345032,0.0032853,0.0866208,1.43366,5.34676,0.76438,26.7449
"13053",0.252279,0.0410983,0.0034898,0.0576096,1.04216,5.07978,0.869143,27.3281
"13054",0.267219,0.0423079,0.00411578,0.0454577,1.41409,5.25347,0.751052,24.1248
"13055",0.262812,0.0394959,0.0049908,0.044352,0.535787,5.12111,0.800834,21.2275
"13056",0.265937,0.0395842,0.00442127,0.0444495,0.657454,5.3183,0.790631,21.956
"13057",0.210166,0.0306769,0.00436193,0.0710451,1.10466,5.00154,0.730197,22.7509
"13058",0.242184,0.0388112,0.00416711,0.0553312,0.704508,4.91117,0.810617,24.2986
"13059",0.231647,0.0351295,0.00409288,0.063182,0.983695,5.07385,0.771598,24.1299
"13060",0.224904,0.033583,0.00430344,0.0672814,1.03965,5.06579,0.850232,23.699
"13061",0.228727,0.0296096,0.004392,0.0893983,0.860406,5.35613,0.716883,23.4163
"13062",0.301591,0.0578945,0.00281933,0.0267151,1.13334,4.70701,0.704008,28.2452
"13063",0.300441,0.0534852,0.00269347,0.0295482,0.709145,4.96223,0.70176,29.6055
"13064",0.257733,0.0413801,0.00301803,0.0731879,0.793928,5.06174,0.738736,31.0337
"13065",0.254735,0.039711,0.00376422,0.0530117,1.3508,5.33893,0.853085,24.5304
"13066",0.226638,0.0341473,0.00317908,0.0977144,0.878304,5.00322,0.732111,28.5776
"13067",0.253831,0.0410491,0.00320924,0.0626459,0.790534,5.11761,0.927829,28.1343
"13068",0.276001,0.043731,0.00295416,0.0539173,0.892169,5.38209,0.943955,29.9844
"13069",0.296951,0.0495246,0.00295773,0.0454468,1.05403,5.30163,0.936007,30.057
"13070",0.289526,0.0489969,0.00271175,0.0446963,1.19032,5.29562,0.92531,30.4348
"13071",0.299086,0.0517053,0.00280124,0.0398073,1.15359,5.18955,0.907558,31.1471
"13072",0.284162,0.0496784,0.0035573,0.0302543,0.99248,4.89037,0.733466,26.1207
"13073",0.275892,0.0463512,0.00348022,0.0339284,1.17319,5.07461,0.72003,26.1906
"13074",0.304163,0.0534704,0.0029551,0.0302872,1.23497,5.08478,0.778477,28.6351
"13075",0.296987,0.0536072,0.00285624,0.033549,1.15887,4.99927,0.752618,28.4871
"13076",0.291558,0.0515717,0.00312764,0.0304584,1.08649,4.93148,0.74575,29.0558
"13077",0.292996,0.0518906,0.00307154,0.0269062,1.34561,4.9939,0.72385,27.2397
"13078",0.293693,0.0510813,0.0034295,0.027664,1.04816,4.95624,0.727769,26.4203
"13079",0.274306,0.0455885,0.0034054,0.0479938,1.09785,5.10456,0.726715,28.1899
"13080",0.282628,0.0465213,0.00406411,0.0298268,0.861335,5.02164,0.704641,23.605
"13081",0.246974,0.0393195,0.00382705,0.0504678,1.1286,5.07502,0.724619,25.8584
"13082",0.259034,0.0402912,0.00416837,0.0520706,1.00712,5.19606,0.74498,23.5244
"13083",0.252399,0.0389884,0.00444361,0.0507748,0.884412,5.1047,0.736095,23.2321
"13084",0.246379,0.0391423,0.00425372,0.0459099,1.21167,5.0652,0.736388,23.6632
"13085",0.275401,0.0442467,0.00374309,0.0481194,1.0545,5.17545,0.704462,26.5427
"13086",0.273425,0.0462317,0.0029674,0.0591979,0.843644,5.07525,0.87863,30.0015
"13087",0.268117,0.045678,0.00289389,0.055271,0.834707,4.99426,0.85289,32.265
"13088",0.279263,0.0478893,0.00310535,0.0429484,0.939184,4.99499,0.73392,30.4914
"13089",0.264315,0.0435818,0.00318236,0.0614756,1.51404,5.26218,0.959636,27.7202
"13090",0.259974,0.0372901,0.00560729,0.0421176,0.56581,5.14902,0.719782,20.0627
"13091",0.24217,0.0367538,0.00314084,0.081296,1.43842,5.26628,0.705459,28.4033
"13092",0.24289,0.0366727,0.0032154,0.0803839,1.43068,5.25551,0.704812,28.5418
"13093",0.234598,0.0353556,0.00360064,0.0746301,0.565696,5.0197,0.718771,26.1429
"13094",0.212945,0.0280677,0.00451091,0.0851625,1.12615,5.22674,0.704077,22.4454
"13095",0.256829,0.0376278,0.0046473,0.0559868,0.764963,5.13958,0.720573,25.4486
"13096",0.254405,0.0398002,0.00370801,0.0486135,0.67357,5.14704,0.736509,25.1868
"13097",0.222202,0.0343181,0.00284927,0.0937495,1.0471,5.05149,0.745403,28.2645
"13098",0.233426,0.0359715,0.00353299,0.0752603,0.945368,5.07796,0.766437,25.9118
"13099",0.251688,0.0401715,0.0034304,0.0617421,1.17629,5.21074,0.906473,26.7254
"13100",0.24728,0.0379463,0.00368468,0.0666819,1.0586,5.19095,0.802772,26.4419
"13101",0.239564,0.0376982,0.002843,0.0878952,1.11431,5.1023,0.745813,29.4939
"13102",0.230476,0.0358174,0.00311984,0.0819816,1.16489,5.05802,0.792832,29.4298
"13103",0.238939,0.0352685,0.00410536,0.058767,0.96624,5.19097,0.749253,25.2123
"13104",0.238181,0.0352927,0.00399858,0.0669598,0.963311,5.18897,0.769987,24.8257
"13105",0.287936,0.0468292,0.00393314,0.0361582,1.26222,5.24098,0.709601,24.0558
"13106",0.27423,0.0461418,0.003835,0.0391572,1.04284,5.02097,0.765864,25.4889
"13107",0.26115,0.0435917,0.00314091,0.0562968,1.10173,5.06497,0.797977,29.629
"13108",0.245259,0.038184,0.00357643,0.0649931,1.09976,5.13228,0.719434,26.9791
"13109",0.28982,0.0507109,0.00304338,0.0424517,0.997172,5.03043,0.819505,29.7462
"13110",0.315067,0.0539306,0.00357116,0.023947,0.975216,5.08713,0.74246,23.6122
"13111",0.304274,0.0523533,0.00353591,0.023753,1.53502,5.1646,0.738724,22.9699
"13112",0.297233,0.0543454,0.00278227,0.029476,0.802651,4.91721,0.869743,28.1955
"13113",0.304975,0.0541913,0.00297084,0.0276121,0.941106,5.06482,0.876067,26.461
"13114",0.288782,0.0515548,0.00290262,0.0347917,0.591813,4.86214,0.720784,28.9352
"13115",0.230342,0.0326605,0.00451408,0.0675121,1.21688,5.23039,0.753892,23.9179
"13116",0.235503,0.033288,0.00387325,0.0779019,0.809512,5.29295,0.899108,25.669
"13117",0.295545,0.0493858,0.00349615,0.0254096,1.09973,5.12978,0.706335,24.8566
"13118",0.269065,0.0458264,0.00346119,0.0391378,1.2821,5.10694,0.866999,25.6492
"13119",0.234259,0.034805,0.00326788,0.0934226,1.11612,5.15622,0.730704,28.2887
"13120",0.248347,0.0382236,0.00351678,0.0702122,0.672492,5.06718,0.733317,27.8476
"13121",0.251242,0.0362923,0.0033465,0.0776694,0.689664,5.33663,0.71567,27.9631
"13122",0.28171,0.0491642,0.00340688,0.0334485,1.70997,5.06732,0.713014,25.9796
"13123",0.28146,0.0471254,0.00340093,0.0415852,0.997091,5.15456,0.738965,25.9751
"13124",0.258816,0.043769,0.0034344,0.0469486,1.57008,5.06698,0.743132,26.7512
"13125",0.235362,0.0315124,0.00428269,0.0768954,0.763643,5.44636,0.848908,22.874
"13126",0.230543,0.0300522,0.00402967,0.0966721,0.545048,5.33156,0.8395,24.3545
"13127",0.284629,0.046291,0.00367898,0.0387032,1.24279,5.24261,0.716347,25.6301
"13128",0.262482,0.0446663,0.00332156,0.0485314,1.50946,5.08849,0.767452,26.6872
"13129",0.262728,0.0429035,0.00295218,0.0604957,1.06971,5.15341,0.736114,30.1911
"13130",0.275004,0.0466059,0.00363143,0.0414574,1.3518,5.13287,0.845891,25.4558
"13131",0.244776,0.0380013,0.00444023,0.0519628,1.22231,5.13895,0.764987,22.6721
"13132",0.260872,0.0415777,0.00314175,0.066563,0.778549,5.14667,0.748338,28.4205
"13133",0.254673,0.0411862,0.00300419,0.0663044,0.742884,5.11624,0.737823,27.5894
"13134",0.274424,0.0445273,0.00329413,0.0611339,1.00776,5.17177,0.870759,30.1093
"13135",0.276188,0.046702,0.00379678,0.0389351,0.893389,4.92093,0.726179,27.2283
"13136",0.267864,0.0423557,0.00352414,0.0661687,1.29671,5.27111,0.940824,28.6017
"13137",0.251547,0.0417842,0.0030788,0.0656838,1.39965,5.1639,0.970954,27.3883
"13138",0.232783,0.0305184,0.00418203,0.0796225,1.0685,5.57704,0.835502,23.4753
"13139",0.224599,0.0276208,0.00543366,0.083076,1.85389,5.69098,0.888139,20.2708
"13140",0.213936,0.0265801,0.00551557,0.0778983,0.585057,5.19562,0.794489,20.045
"13141",0.205627,0.0199637,0.00733757,0.0845581,0.871593,5.5634,0.789609,17.8482
"13142",0.224138,0.0294747,0.00472628,0.0758552,0.955587,5.33913,0.781282,22.5956
"13143",0.262768,0.0424943,0.00281463,0.0722208,1.05769,5.23382,0.809344,29.3191
"13144",0.278828,0.0485702,0.00351923,0.0341535,1.27301,5.11256,0.862562,23.3301
"13145",0.272513,0.0454296,0.00361932,0.0527591,1.63706,5.13304,0.717993,26.8508
"13146",0.208788,0.0270492,0.0036322,0.10941,0.726453,5.28711,0.899322,24.0769
"13147",0.219538,0.0304181,0.00370702,0.118519,0.820062,5.14374,0.900699,24.2011
"13148",0.208308,0.0281168,0.00359092,0.102022,0.70239,5.17399,0.893168,24.7754
"13149",0.241121,0.0342777,0.00431962,0.0624659,0.76601,5.23793,0.784187,25.4887
"13150",0.245382,0.0355814,0.00400902,0.0797807,0.790637,5.2727,0.867234,24.1533
"13151",0.274141,0.0486528,0.00340112,0.0400105,0.5406,4.73576,0.786696,28.5705
"13152",0.27287,0.0486396,0.00330622,0.041599,0.565353,4.75512,0.803295,28.204
"13153",0.263201,0.0486278,0.00315277,0.0292344,1.04393,4.66974,0.744394,27.9693
"13154",0.267177,0.0468544,0.0035625,0.0379786,0.84806,4.84398,0.835594,26.7104
"13155",0.264982,0.0485745,0.00336345,0.0416545,1.13258,4.80153,0.892272,26.4724
"13156",0.278289,0.0472183,0.00317418,0.0410892,0.919739,5.03411,0.725763,29.4192
"13157",0.311938,0.056772,0.00285022,0.0276332,0.885316,4.91104,0.810951,29.7283
"13158",0.289541,0.0463921,0.00419188,0.0312961,1.2642,5.28526,0.740565,22.4187
"13159",0.289085,0.0470319,0.00427739,0.0361277,1.24772,5.23744,0.763369,22.5336
"13160",0.281746,0.0451859,0.00421957,0.0390427,1.12769,5.28381,0.783257,22.2422
"13161",0.235633,0.03547,0.00299871,0.0923022,0.839328,5.13021,0.738683,29.1789
"13162",0.200376,0.0275065,0.00324739,0.141832,0.556138,4.93272,0.900585,25.0494
"13163",0.304783,0.0513794,0.0037052,0.0287818,1.47817,5.20148,0.712091,24.1775
"13164",0.286402,0.0497988,0.00354269,0.0328873,0.786826,4.90367,0.74024,25.8744
"13165",0.256224,0.0401334,0.00364427,0.0562943,1.36823,5.25971,0.831218,26.8219
"13166",0.247242,0.0366015,0.00434773,0.0596381,1.018,5.22778,0.774657,24.2655
"13167",0.246656,0.0377785,0.0042136,0.0626732,1.10889,5.1561,0.769656,24.1976
"13168",0.247219,0.0367578,0.00500539,0.052389,0.929791,5.14612,0.756912,21.5647
"13169",0.25581,0.0406993,0.00375065,0.0573349,1.26174,5.17691,0.808871,26.285
"13170",0.241706,0.0348253,0.00405309,0.0742988,0.892253,5.21109,0.745286,25.9608
"13171",0.235132,0.0358692,0.00372969,0.0665541,1.11304,5.17465,0.728261,24.3531
"13172",0.278886,0.0492453,0.00265375,0.0441767,0.690951,4.95078,0.746472,30.4623
"13173",0.26928,0.0476316,0.00251117,0.0482385,1.29401,5.06025,0.848362,31.7891
"13174",0.288886,0.0518055,0.00261405,0.0309834,0.669657,4.88182,0.74436,31.5527
"13175",0.274004,0.0478352,0.00319709,0.0477394,0.926949,5.00073,0.821836,26.7912
"13176",0.280462,0.0476449,0.00299595,0.0376779,1.35868,5.20524,0.846154,28.476
"13177",0.261883,0.0443726,0.00340285,0.0440735,1.21622,4.9923,0.773247,28.8596
"13178",0.275931,0.0473889,0.00315388,0.034039,1.6825,5.12037,0.739328,27.5456
"13179",0.263606,0.0402542,0.0030762,0.0706092,1.00809,5.42318,0.812092,27.7186
"13180",0.275244,0.0467857,0.0036554,0.0389046,1.40704,5.08243,0.816398,26.1653
"13181",0.277108,0.045492,0.00364688,0.0405213,1.1264,5.18073,0.76514,25.7754
"13182",0.249848,0.0396575,0.00359488,0.063751,0.784404,5.01374,0.725512,27.6303
"13183",0.290677,0.0492747,0.00346329,0.0315912,1.36556,5.19253,0.702415,24.447
"13184",0.259909,0.0455382,0.00349498,0.0458519,0.919478,4.89924,0.970699,26.2104
"13185",0.265483,0.0434031,0.00363208,0.0496314,0.844171,5.11975,0.8617,25.6162
"13186",0.287342,0.0480564,0.00356948,0.0370275,0.785357,5.04694,0.706811,26.4041
"13187",0.264992,0.045703,0.00311046,0.0468374,1.41679,5.01308,0.731564,29.0722
"13188",0.274125,0.0467513,0.00323337,0.0443093,1.31579,5.08453,0.72391,28.1183
"13189",0.290978,0.0456149,0.00490574,0.034864,0.857332,5.1766,0.790586,21.6051
"13190",0.275182,0.0441665,0.00403657,0.0371268,1.62052,5.32786,0.739616,23.1109
"13191",0.290724,0.0490499,0.00365725,0.0351222,1.36416,5.12969,0.726922,26.1488
"13192",0.291623,0.048836,0.00370561,0.0368251,1.27635,5.1349,0.731745,26.2053
"13193",0.249834,0.0419977,0.00286193,0.0678638,1.10399,5.04486,0.908091,29.6897
"13194",0.270321,0.0472534,0.002566,0.0519025,0.756829,4.94848,0.760566,33.2521
"13195",0.317939,0.0525281,0.00389894,0.0265895,1.18105,5.24244,0.723831,22.9826
"13196",0.254588,0.0423152,0.00399511,0.0553796,1.20322,4.92802,0.706416,25.5856
"13197",0.252695,0.0390754,0.00375402,0.0688591,0.898712,5.14397,0.87556,27.19
"13198",0.291169,0.0528059,0.0027702,0.0325272,1.24846,4.96763,0.727084,29.1809
"13199",0.29749,0.0545909,0.00274298,0.0334773,0.754822,4.87642,0.833982,29.9804
"13200",0.260043,0.044468,0.00292738,0.0503768,0.957461,4.96997,0.757915,30.9997
"13201",0.269622,0.0415196,0.00421736,0.0529144,1.00602,5.26874,0.80438,24.9161
"13202",0.273629,0.0469684,0.00338179,0.0393119,1.06943,5.00664,0.766267,27.0034
"13203",0.270381,0.0445815,0.00358444,0.0441227,1.07134,5.11694,0.74103,26.5097
"13204",0.263875,0.0420589,0.00379261,0.0475248,0.910827,5.12168,0.705414,25.7929
"13205",0.256126,0.0410623,0.00389642,0.0507725,0.834678,5.05668,0.755546,24.8917
"13206",0.259485,0.0420632,0.00371888,0.0504835,0.773347,5.01883,0.713556,26.0826
"13207",0.272787,0.0471807,0.00302195,0.0487662,0.921672,4.99746,0.742409,29.1197
"13208",0.297625,0.0516003,0.00332665,0.0280479,1.31303,5.1135,0.79553,25.8293
"13209",0.291486,0.0496748,0.00337916,0.0322962,1.32469,5.18173,0.821084,26.1802
"13210",0.295547,0.0503494,0.00339384,0.0322066,1.35013,5.20349,0.822633,25.7383
"13211",0.218818,0.0310118,0.00344656,0.0970358,1.18689,5.21989,0.800183,25.9234
"13212",0.250077,0.0391336,0.00346313,0.0605876,1.14007,5.19048,0.766002,27.7197
"13213",0.256601,0.0415011,0.00380324,0.0440899,1.11674,5.08836,0.732231,25.3832
"13214",0.29023,0.0469347,0.00389964,0.0336184,0.971661,5.23969,0.750472,23.6536
"13215",0.247156,0.0393496,0.00361078,0.0540236,1.41928,5.16445,0.819364,27.1911
"13216",0.286946,0.0497982,0.00305363,0.0379267,0.514088,4.89643,0.775848,30.9484
"13217",0.287469,0.0505531,0.00279667,0.0426059,0.53469,4.92694,0.752906,30.5884
"13218",0.306668,0.0510621,0.00361717,0.0283851,1.36068,5.27704,0.782967,24.3979
"13219",0.258985,0.0453045,0.00308851,0.0495844,0.799028,4.85618,0.760987,28.7033
"13220",0.258852,0.0421385,0.00339863,0.0518697,0.866748,5.07015,0.724681,27.6127
"13221",0.259999,0.0432925,0.00354776,0.0424278,0.882542,4.99149,0.764571,26.8201
"13222",0.273027,0.0445909,0.00347745,0.0431265,0.710404,5.10837,0.781049,26.9014
"13223",0.272139,0.044595,0.00313291,0.0478466,1.18045,5.21587,0.737393,28.8267
"13224",0.274124,0.0446613,0.00295036,0.0563231,1.25783,5.2473,0.727099,30.7045
"13225",0.25202,0.0397764,0.00308996,0.0757102,0.751641,5.10859,0.834859,29.5306
"13226",0.251368,0.0404757,0.00321025,0.0685554,1.14223,5.13851,0.822312,28.054
"13227",0.277453,0.0477498,0.00290949,0.0465326,1.1776,5.10731,0.805106,29.8796
"13228",0.286738,0.0494295,0.00280178,0.0450529,0.910588,5.0821,0.75441,31.159
"13229",0.284463,0.048303,0.00294476,0.0438942,0.780104,5.07683,0.743184,30.5798
"13230",0.249488,0.0405344,0.00320383,0.0704169,1.32871,5.12352,0.829468,28.0705
"13231",0.259986,0.0397809,0.00328864,0.0744715,1.16669,5.40033,0.89653,26.6539
"13232",0.222794,0.0333217,0.00324506,0.081816,1.43014,5.14406,0.710421,27.9185
"13233",0.235314,0.0339986,0.00334768,0.0991885,1.40588,5.25714,0.70596,27.7902
