"","mean","sd","rhat"
"sol9[35,6]",0.4118821298125,0.0185968217297403,1.00019723970463
"z_DD3[1]",0.051109868825,0.0143266158387058,1.00062321696431
"z_DD3[2]",0.15603302934375,0.0392654293992062,1.00059209210047
"z_DD3[3]",0.3666906268125,0.0787510156955324,1.00058893112836
"z_DD3[4]",0.5028906575625,0.0940301820854226,1.00058974974303
"z_DD3[5]",0.525909556,0.0629120118528127,1.0006751124676
"z_DD3[6]",0.3724575720625,0.0342759423266846,1.00082324984473
"z_NEC3[1]",2.17724116899175e-25,5.74918809429063e-24,1.00100231734009
"z_NEC3[2]",5.53258550033435e-25,1.34781511285936e-23,1.00099753513476
"z_NEC3[3]",1.20657603928398e-24,2.73059076805665e-23,1.0009941971615
"z_NEC3[4]",2.31099760009168e-24,4.89837042472199e-23,1.00098989992459
"z_NEC3[5]",3.96378644658242e-24,7.93869982608574e-23,1.00098667921359
"z_NEC3[6]",6.18993848083909e-24,1.18188498659762e-22,1.00098386106541
"z_NEC3[7]",8.92710649923337e-24,1.63875228414062e-22,1.00098197186004
"z_NEC3[8]",1.20370905458361e-23,2.14061440588946e-22,1.00097859061034
"z_NEC3[9]",1.53370039303791e-23,2.65958626328759e-22,1.00097437189095
"z_NEC3[10]",1.86368855032036e-23,3.16855565011754e-22,1.00097062443178
"z_NEC3[11]",2.17713870547367e-23,3.64487634879992e-22,1.00096565332626
"z_NEC3[12]",2.46189598894716e-23,4.07252368894382e-22,1.00096031866042
"z_NEC3[13]",2.710772128874e-23,4.44259695120013e-22,1.00095842061109
"z_NEC3[14]",2.92110257478564e-23,4.75256065031084e-22,1.00095438564807
"z_NEC3[15]",3.38715707246607e-23,5.42719846369797e-22,1.0009460362129
"z_NEC3[16]",3.45880144127797e-23,5.52851722303117e-22,1.00094532841578
"z_NEC3[17]",3.51248365041251e-23,5.60366776000122e-22,1.00094551739839
"z_NEC3[18]",3.55217723786226e-23,5.6586569909404e-22,1.00094607324285
"z_NEC3[19]",3.58119360276048e-23,5.69842825634914e-22,1.00094674959734
"z_NEC3[20]",3.60219525865934e-23,5.72690520526506e-22,1.00094824894032
"z_NEC3[21]",3.61726987956312e-23,5.74711837848685e-22,1.00094859437356
"z_NEC3[22]",3.62801758076533e-23,5.76138232204363e-22,1.00094927695889
"z_NEC3[23]",3.63563444075727e-23,5.77137991540859e-22,1.000950284871
"z_NEC3[24]",3.64100779229136e-23,5.7783631511145e-22,1.00095132145994
"z_NEC3[25]",3.64478623845588e-23,5.7832292670581e-22,1.00095172798143
"z_NEC3[26]",3.64743106074911e-23,5.78659355413117e-22,1.00095194639639
"z_NEC3[27]",3.64928458701646e-23,5.78893798033821e-22,1.00095226764533
"z_NEC3[28]",3.65057815289326e-23,5.79055636241043e-22,1.00095296113961
"z_NEC3[29]",3.65148430917044e-23,5.79168768751757e-22,1.00095336566758
"z_DD4[1]",0.1151289474625,0.0287035159307247,1.00058703799187
"z_DD4[2]",0.334746190125,0.0713949503610334,1.00057854168263
"z_DD4[3]",0.7602195671875,0.134400360096119,1.00057273770356
"z_DD4[4]",1.040925208875,0.160383779190691,1.00057229266427
"z_DD4[5]",1.131203764625,0.113356890451626,1.00066980147052
"z_DD4[6]",0.8326858303125,0.068443670368467,1.00087703636512
"z_NEC4[1]",1.95231636898327e-18,2.41638854390398e-17,1.00092482320313
"z_NEC4[2]",5.6986907668202e-18,6.19815139325424e-17,1.00091992012364
"z_NEC4[3]",1.41767094214137e-17,1.36655211279126e-16,1.00091387686534
"z_NEC4[4]",3.06860499470689e-17,2.64555621091587e-16,1.00090942626113
"z_NEC4[5]",5.88289899573859e-17,4.57942974033418e-16,1.00090411989172
"z_NEC4[6]",1.01453041938056e-16,7.20002239495615e-16,1.00090078128941
"z_NEC4[7]",1.59559740431027e-16,1.04250082740945e-15,1.0008978292591
"z_NEC4[8]",2.31684915681021e-16,1.40718865787782e-15,1.00089484512012
"z_NEC4[9]",3.14045138207909e-16,1.79015672770547e-15,1.00089154611638
"z_NEC4[10]",4.0137596102068e-16,2.16719064611255e-15,1.00088809862299
"z_NEC4[11]",4.88096060177567e-16,2.518172702943e-15,1.00088412040218
"z_NEC4[12]",5.69367413810594e-16,2.82946601386565e-15,1.00088084909959
"z_NEC4[13]",6.41761310736131e-16,3.09427854487758e-15,1.00087882301127
"z_NEC4[14]",7.03454169222994e-16,3.3116037955415e-15,1.00087685816621
"z_NEC4[15]",8.38482147602906e-16,3.76294461467788e-15,1.00086789904406
"z_NEC4[16]",8.58391932207806e-16,3.82669895820311e-15,1.00086709003717
"z_NEC4[17]",8.72968986920231e-16,3.87283527757009e-15,1.00086621287246
"z_NEC4[18]",8.83487089703388e-16,3.90577819480705e-15,1.00086630214337
"z_NEC4[19]",8.9098747565425e-16,3.92902731341188e-15,1.00086686883868
"z_NEC4[20]",8.96286412025219e-16,3.94527918871288e-15,1.00086623888534
"z_NEC4[21]",9.00003400393031e-16,3.95655379699283e-15,1.00086760137612
"z_NEC4[22]",9.02596700998837e-16,3.96431824924273e-15,1.00086883169201
"z_NEC4[23]",9.04399457826606e-16,3.96964463157811e-15,1.00087021260377
"z_NEC4[24]",9.05649577405712e-16,3.97327710203554e-15,1.00087093227851
"z_NEC4[25]",9.06515653058969e-16,3.97575373531661e-15,1.00087208833122
"z_NEC4[26]",9.07115666690094e-16,3.97743716642668e-15,1.00087322148883
"z_NEC4[27]",9.07531650282781e-16,3.97857634581194e-15,1.0008739244752
"z_NEC4[28]",9.07820617258806e-16,3.97935206450976e-15,1.00087445393415
"z_NEC4[29]",9.08021789583188e-16,3.97987841960664e-15,1.00087503130048
"z_DD5[1]",0.198794278375,0.0421878373693429,1.00057183467555
"z_DD5[2]",0.5455797595,0.0935627007835022,1.00055346420924
"z_DD5[3]",1.1907255354375,0.163228251033409,1.00054115349354
"z_DD5[4]",1.62452421375,0.193948793221836,1.00054422658718
"z_DD5[5]",1.844440885625,0.146409659092396,1.00064598848526
"z_DD5[6]",1.42656395125,0.10092557552895,1.00091495652373
"z_NEC5[1]",3.76724137565335e-14,1.94409658187111e-13,1.0008430807276
"z_NEC5[2]",1.25767288996599e-13,5.69612057150615e-13,1.00083406926212
"z_NEC5[3]",3.58001546278075e-13,1.43951304867421e-12,1.00082784203376
"z_NEC5[4]",8.85251605786244e-13,3.1937249115384e-12,1.00082385856614
"z_NEC5[5]",1.93228743366219e-12,6.3148587462599e-12,1.0008175669367
"z_NEC5[6]",3.77557453810937e-12,1.12749607387395e-11,1.00081406240346
"z_NEC5[7]",6.68645825623e-12,1.83915183768753e-11,1.00081047511878
"z_NEC5[8]",1.0853206904755e-11,2.76979965405493e-11,1.00080515371512
"z_NEC5[9]",1.63105924169181e-11,3.88861368009528e-11,1.00080066575893
"z_NEC5[10]",2.29065714847875e-11,5.13478521540638e-11,1.00079473271699
"z_NEC5[11]",3.03206399740875e-11,6.43007291643014e-11,1.00078951019207
"z_NEC5[12]",3.81265692820625e-11,7.69486910812811e-11,1.00078510470974
"z_NEC5[13]",4.58758748986062e-11,8.86233684305617e-11,1.00077873532172
"z_NEC5[14]",5.317467193375e-11,9.88696366513178e-11,1.00077308833599
"z_NEC5[15]",7.222271930375e-11,1.2211342233876e-10,1.00076040627191
"z_NEC5[16]",7.5559870084125e-11,1.25578010724395e-10,1.00075517007802
"z_NEC5[17]",7.8142253478375e-11,1.28090653445978e-10,1.00075038185758
"z_NEC5[18]",8.00988153140625e-11,1.29874024459305e-10,1.00074769046559
"z_NEC5[19]",8.15555113043125e-11,1.31116647925177e-10,1.00074562958754
"z_NEC5[20]",8.2624767674375e-11,1.31968861224023e-10,1.000744007684
"z_NEC5[21]",8.34009145485e-11,1.32545642447755e-10,1.0007410408896
"z_NEC5[22]",8.39595514129375e-11,1.32931678120968e-10,1.00074092615966
"z_NEC5[23]",8.4359207483875e-11,1.33187663075942e-10,1.00074003251256
"z_NEC5[24]",8.46440052719375e-11,1.33356113877285e-10,1.0007407747432
"z_NEC5[25]",8.4846538816625e-11,1.33466256308308e-10,1.00074086667408
"z_NEC5[26]",8.4990505471625e-11,1.33537892757575e-10,1.00074074228754
"z_NEC5[27]",8.5092939336125e-11,1.33584302615812e-10,1.0007412731127
"z_NEC5[28]",8.51659746808125e-11,1.33614237524332e-10,1.00074142045147
"z_NEC5[29]",8.52182070435625e-11,1.33633465857326e-10,1.00074172008353
"z_DD6[1]",0.315521903875,0.0522579656125732,1.00054497352578
"z_DD6[2]",0.805503871625,0.100292183186416,1.00052849913185
"z_DD6[3]",1.674624504375,0.158714953496853,1.00049905451421
"z_DD6[4]",2.269504426875,0.186596428145567,1.00047920360536
"z_DD6[5]",2.71166429,0.153166994860032,1.00055666136858
"z_DD6[6]",2.24308798875,0.123834504037412,1.00089726331885
"z_NEC6[1]",7.63261147524375e-11,1.44974003357277e-10,1.00072209791462
"z_NEC6[2]",2.7850453167775e-10,4.76340220117119e-10,1.00071554570565
"z_NEC6[3]",8.7207381796875e-10,1.36079364885094e-09,1.00070783900922
"z_NEC6[4]",2.384554280225e-09,3.43069778865283e-09,1.0007040106229
"z_NEC6[5]",5.77864538385e-09,7.7300272024477e-09,1.0007014733541
"z_NEC6[6]",1.25704778119813e-08,1.57379166994316e-08,1.00069942112147
"z_NEC6[7]",2.48213101829375e-08,2.92335780101851e-08,1.00069722528217
"z_NEC6[8]",4.49290399501875e-08,4.99756150306525e-08,1.0006958916011
"z_NEC6[9]",7.52131389325625e-08,7.92533080427093e-08,1.00069461365491
"z_NEC6[10]",1.173805647975e-07,1.17447346977424e-07,1.00068923600653
"z_NEC6[11]",1.72031436599375e-07,1.6376232323813e-07,1.0006843095671
"z_NEC6[12]",2.3837020486375e-07,2.16243249493726e-07,1.00067871001735
"z_NEC6[13]",3.14222513113125e-07,2.72082953953603e-07,1.00067293343316
"z_NEC6[14]",3.9635280127625e-07,3.2812283186555e-07,1.00066660564752
"z_NEC6[15]",6.8259061263125e-07,4.9025510437085e-07,1.00063090090497
"z_NEC6[16]",7.501861488375e-07,5.20696515906942e-07,1.00061887774644
"z_NEC6[17]",8.08941819275e-07,5.44338713446253e-07,1.00060568646455
"z_NEC6[18]",8.5865698548125e-07,5.62034380721887e-07,1.00059492189313
"z_NEC6[19]",8.9974368893125e-07,5.74820608404489e-07,1.00058137379053
"z_NEC6[20]",9.33014707375e-07,5.8374793428974e-07,1.00057095890133
"z_NEC6[21]",9.5949233085e-07,5.8977011292863e-07,1.00056295908828
"z_NEC6[22]",9.80257955e-07,5.93688376027099e-07,1.00055268861527
"z_NEC6[23]",9.963491593375e-07,5.96137284521936e-07,1.0005422186603
"z_NEC6[24]",1.00869831964375e-06,5.97595043169115e-07,1.00053471248449
"z_NEC6[25]",1.01810515969375e-06,5.98407819090405e-07,1.0005281727517
"z_NEC6[26]",1.0252313360375e-06,5.98816691957319e-07,1.000522539668
"z_NEC6[27]",1.03060981944375e-06,5.9898410813562e-07,1.00051772358682
"z_NEC6[28]",1.03466045993125e-06,5.99015593836133e-07,1.00051329545616
"z_NEC6[29]",1.0377087708125e-06,5.98977387424366e-07,1.0005090528347
"z_DD7[1]",0.4536564305,0.0532266194744717,1.00053541836565
"z_DD7[2]",1.0724426556875,0.0882647918408916,1.00057090662118
"z_DD7[3]",2.120797534375,0.12606740394794,1.00052145920876
"z_DD7[4]",2.84794540375,0.144607294672257,1.00042433693635
"z_DD7[5]",3.569448624375,0.13194340479958,1.00031849990342
"z_DD7[6]",3.186651025,0.116263776275293,1.00069192301729
"z_NEC7[1]",1.995554292e-08,1.46204779333573e-08,1.0004161823712
"z_NEC7[2]",7.353757630875e-08,4.80209442929803e-08,1.0003930254127
"z_NEC7[3]",2.352930262125e-07,1.3924024190174e-07,1.00038039422519
"z_NEC7[4]",6.6466395828125e-07,3.61923388997939e-07,1.00037743068074
"z_NEC7[5]",1.68087411275e-06,8.53658317845819e-07,1.00038340886743
"z_NEC7[6]",3.85052678425e-06,1.84480707473099e-06,1.00039134967341
"z_NEC7[7]",8.07105080375e-06,3.68080463079633e-06,1.00040978437205
"z_NEC7[8]",1.5615283674375e-05,6.82294284021699e-06,1.00042629985072
"z_NEC7[9]",2.80991726625e-05,1.18125918100236e-05,1.0004461748219
"z_NEC7[10]",4.7347392205625e-05,1.91920207196602e-05,1.0004656916136
"z_NEC7[11]",7.5159830675e-05,2.93907074793193e-05,1.000480734035
"z_NEC7[12]",0.0001130163269875,4.26032521263969e-05,1.00049290401233
"z_NEC7[13]",0.0001617838566875,5.86952397131496e-05,1.00050324462403
"z_NEC7[14]",0.00022149770454375,7.71702956550402e-05,1.00050471875446
"z_NEC7[15]",0.00049963425,0.000148092671517913,1.00048866824557
"z_NEC7[16]",0.0005872732975625,0.000165680568520102,1.00047781375106
"z_NEC7[17]",0.000673764371625,0.000180899569067896,1.00046270750604
"z_NEC7[18]",0.0007566958930625,0.000193555238449498,1.00044190186696
"z_NEC7[19]",0.000834163001125,0.000203755638841413,1.00041927896307
"z_NEC7[20]",0.0009048404289375,0.000211837470883847,1.00039570024843
"z_NEC7[21]",0.0009679750866875,0.000218266881496343,1.00036869603819
"z_NEC7[22]",0.0010233206393125,0.000223540314278164,1.0003415685936
"z_NEC7[23]",0.001071037562875,0.000228103688679332,1.00031718326556
"z_NEC7[24]",0.0011115820229375,0.000232301915389757,1.00029370243976
"z_NEC7[25]",0.001145599354,0.000236361274192153,1.00027106038017
"z_NEC7[26]",0.001173832843125,0.000240397944791341,1.00025144078822
"z_NEC7[27]",0.00119705254,0.000244442814488107,1.00023401748297
"z_NEC7[28]",0.001216004616875,0.000248471322557021,1.00021659599224
"z_NEC7[29]",0.0012313788199375,0.000252431257363206,1.00020570356436
"z_DD8[1]",0.5356863513125,0.0496030760747068,1.00058372285811
"z_DD8[2]",1.213787919875,0.0778711737234471,1.00066786021371
"z_DD8[3]",2.3368008,0.106339990075656,1.00056876143321
"z_DD8[4]",3.119966155625,0.117859892511696,1.0003598379426
"z_DD8[5]",4.000454194375,0.118154311380688,1.00047429175971
"z_DD8[6]",3.728599755625,0.0987300307805085,1.00036194329521
"z_NEC8[1]",2.2865860291875e-07,1.40244477406544e-07,1.00038615785159
"z_NEC8[2]",8.2341358221875e-07,4.33829409965473e-07,1.00034196232655
"z_NEC8[3]",2.5949203220625e-06,1.18096329749228e-06,1.00029204514284
"z_NEC8[4]",7.273362135625e-06,2.87686902408729e-06,1.00023757006698
"z_NEC8[5]",1.8377306886875e-05,6.3660300948166e-06,1.00018279256214
"z_NEC8[6]",4.233043935625e-05,1.29702797677107e-05,1.00013127810885
"z_NEC8[7]",8.97409531e-05,2.46256416207869e-05,1.0000999493792
"z_NEC8[8]",0.00017653968205625,4.40158794102783e-05,1.00013185368481
"z_NEC8[9]",0.0003245454065625,7.46499256030854e-05,1.00008495779979
"z_NEC8[10]",0.0005610108998125,0.00012076609554812,1.00006725289858
"z_NEC8[11]",0.000916850161875,0.000186918654830744,1.00010111213906
"z_NEC8[12]",0.0014235471108125,0.000277179653271177,1.0001413992945
"z_NEC8[13]",0.0021091187605,0.000394061380497105,1.00018507117707
"z_NEC8[14]",0.00299383152125,0.000537443023880909,1.0002269449695
"z_NEC8[15]",0.0077161111625,0.00117588390625151,1.00032799750781
"z_NEC8[16]",0.009413107805625,0.00135502549262897,1.00033879181168
"z_NEC8[17]",0.011196665075625,0.00151592819377051,1.0003408635826
"z_NEC8[18]",0.01301891619625,0.00165329942884297,1.00034018900047
"z_NEC8[19]",0.01483304177,0.00176660500366897,1.00033771466258
"z_NEC8[20]",0.0165967855675,0.00186051572517286,1.00032890728015
"z_NEC8[21]",0.01827494945625,0.00194430910333087,1.00031203447774
"z_NEC8[22]",0.0198407478375,0.00203011376759768,1.00030012878978
"z_NEC8[23]",0.02127612195625,0.00213019642685853,1.00028886428543
"z_NEC8[24]",0.02257121586875,0.00225399201844278,1.00028656002101
"z_NEC8[25]",0.02372328505625,0.00240602676332739,1.00029289294817
"z_NEC8[26]",0.0247353039625,0.00258554132773664,1.00030452843608
"z_NEC8[27]",0.0256144893625,0.00278769244416655,1.00031734879015
"z_NEC8[28]",0.02637090870625,0.00300544093754068,1.00032668906323
"z_NEC8[29]",0.027016271225,0.00323127026460817,1.000335388983
"z_DD9[1]",0.6319448679375,0.0437941771673613,1.0007225053238
"z_DD9[2]",1.365541280625,0.0700183945460204,1.00082688946975
"z_DD9[3]",2.553007335625,0.0939816763964577,1.0006599320291
"z_DD9[4]",3.385107934375,0.0962373857640736,1.00025532384627
"z_DD9[5]",4.436303194375,0.113635269183097,1.00027290417881
"z_DD9[6]",4.336448694375,0.0907758699789611,1.00059765654372
"z_NEC9[1]",2.3756238038125e-06,1.96031878643488e-06,1.00057608702643
"z_NEC9[2]",8.200103606625e-06,5.92100842918714e-06,1.00057152783143
"z_NEC9[3]",2.5004070496875e-05,1.57972346009235e-05,1.00056353840675
"z_NEC9[4]",6.8404711730625e-05,3.77591735909449e-05,1.00055449260906
"z_NEC9[5]",0.00017005795045,8.18092538009963e-05,1.0005397408981
"z_NEC9[6]",0.00038829517130625,0.000162243193896155,1.00052144281066
"z_NEC9[7]",0.0008215849669375,0.00029696442710701,1.0004929692097
"z_NEC9[8]",0.001623058912,0.000505250188025009,1.00045806258473
"z_NEC9[9]",0.0030128538996875,0.000804100410725856,1.00041481739976
"z_NEC9[10]",0.005283815888125,0.00120405401923672,1.00035933008443
"z_NEC9[11]",0.0087957645725,0.00170602571578565,1.00028906901977
"z_NEC9[12]",0.013954583319375,0.00230082071888762,1.00020754973636
"z_NEC9[13]",0.0211751295875,0.00297210344160896,1.00011680084597
"z_NEC9[14]",0.03083107446875,0.00370168487114808,1.00006997865322
"z_NEC9[15]",0.087075556725,0.00651326196289719,1.00007497841583
"z_NEC9[16]",0.10882682544375,0.00727295072647771,1.00004134508685
"z_NEC9[17]",0.13243983675,0.00792889503050392,1.00005068132868
"z_NEC9[18]",0.15732679225,0.00841514764462469,1.00013170252487
"z_NEC9[19]",0.1828585125625,0.00867284258478721,1.00025061822338
"z_NEC9[20]",0.208420901875,0.00866610922882607,1.00043347477113
"z_NEC9[21]",0.233460749375,0.00839632688983044,1.00042025035401
"z_NEC9[22]",0.2575162791875,0.00791547090537545,1.00033436626462
"z_NEC9[23]",0.280232087625,0.00734143786887629,1.00024298925779
"z_NEC9[24]",0.301360674,0.00687245233032129,1.00023157368677
"z_NEC9[25]",0.3207541754375,0.00676916587148641,1.0002623533252
"z_NEC9[26]",0.3383502261875,0.00724559938491493,1.00031764538866
"z_NEC9[27]",0.354155233375,0.00833020568709653,1.00033613511574
"z_NEC9[28]",0.368227569375,0.00988651489258764,1.00046237084477
"z_NEC9[29]",0.3806621385625,0.0117419891301382,1.0004466645948
"logLikelihood_dd3[1]",0.0507844854829938,0.0196404880107782,1.00052941274723
"logLikelihood_dd3[2]",0.134823512778275,0.0897087610108336,1.00060941679637
"logLikelihood_dd3[3]",0.908712087556125,0.462606077058558,1.00074458811982
"logLikelihood_dd3[4]",-3.5871830025,0.632116513436087,1.00063094870195
"logLikelihood_dd3[5]",-0.6043023600625,0.0604268125024117,1.00059157786882
"logLikelihood_dd3[6]",-2.73760235625,0.2600934595589,1.00099831620143
"logLikelihood_cd3[1]",2.853060195,0.0122232065892377,1.00031882046013
"logLikelihood_cd3[2]",3.06463767,0.0121247355480174,1.00031746296191
"logLikelihood_cd3[3]",3.088294638125,0.0123501307757118,1.00031701264366
"logLikelihood_cd3[4]",3.100042213125,0.0129818522686999,1.00031765130728
"logLikelihood_cd3[5]",3.36749347375,0.0116091170296431,1.00031896390439
"logLikelihood_cd3[6]",3.212443820625,0.0110456405651752,1.00031758474388
"logLikelihood_cd3[7]",3.441068794375,0.0119844559039689,1.00031858629267
"logLikelihood_cd3[8]",3.59463387125,0.0123611673029691,1.00031719691526
"logLikelihood_cd3[9]",3.4473303725,0.0125399455656083,1.00031811050976
"logLikelihood_cd3[10]",3.68636377625,0.0120105999963346,1.00031705334119
"logLikelihood_cd3[11]",3.64291012875,0.0127364111333004,1.00031801494289
"logLikelihood_cd3[12]",3.6559704,0.0117735043212609,1.00031654137611
"logLikelihood_cd3[13]",3.3625615425,0.0104082760212151,1.00031778958381
"logLikelihood_cd3[14]",3.3450862425,0.0104844670493676,1.00031863953854
"logLikelihood_cd3[15]",3.638515915,0.0123367248094445,1.00031728886198
"logLikelihood_cd3[16]",3.36013686875,0.0117186721928146,1.00031684781459
"logLikelihood_cd3[17]",3.579063373125,0.010145314063183,1.00031660141678
"logLikelihood_cd3[18]",3.164281799375,0.00944794342016711,1.00032063128642
"logLikelihood_cd3[19]",3.185475674375,0.00956820988601028,1.00032044167749
"logLikelihood_cd3[20]",3.08468640625,0.0105033012902413,1.00032019987057
"logLikelihood_cd3[21]",2.982258415,0.00965466667146301,1.00031797078898
"logLikelihood_cd3[22]",3.03505130625,0.0117721533445822,1.00031678451911
"logLikelihood_cd3[23]",3.286056684375,0.0120775973385737,1.00031523222019
"logLikelihood_cd3[24]",3.2828267325,0.011660128303773,1.00031841530483
"logLikelihood_cd3[25]",3.07768316,0.0117022400479901,1.00031788792725
"logLikelihood_cd3[26]",3.197842265625,0.0126649764241759,1.00031858199526
"logLikelihood_cd3[27]",3.29616852375,0.0128523865856986,1.00031695830121
"logLikelihood_cd3[28]",3.23664048,0.0128977536851474,1.00031856415639
"logLikelihood_cd3[29]",3.259256531875,0.0128503325572254,1.00031829046717
"logLikelihood_dd4[1]",-2.850844221875,0.101791054260996,1.00046055628779
"logLikelihood_dd4[2]",-1.9841565225,0.223915102245098,1.00058888682531
"logLikelihood_dd4[3]",-0.7108461720625,0.108904516872924,1.00060777999561
"logLikelihood_dd4[4]",-1.48681071836789,0.644902022029508,1.00058023850664
"logLikelihood_dd4[5]",-0.15144590260625,0.0696502028440456,1.0000198975898
"logLikelihood_dd4[6]",-0.287773705293125,0.142039620508068,1.00079700143834
"logLikelihood_cd4[1]",2.3630165875,0.012914027216501,1.00032010533915
"logLikelihood_cd4[2]",2.50278300375,0.0129382680337717,1.00031819725841
"logLikelihood_cd4[3]",2.501866573125,0.0129458121729028,1.00031848090169
"logLikelihood_cd4[4]",2.548687766875,0.0129840980903413,1.00031810787496
"logLikelihood_cd4[5]",2.740305433125,0.0126068941818042,1.00031856049001
"logLikelihood_cd4[6]",2.7582907425,0.0125794907656446,1.00032094562201
"logLikelihood_cd4[7]",2.827520946875,0.0129863887350545,1.00032019118532
"logLikelihood_cd4[8]",2.876189156875,0.0129621346743639,1.00031954785913
"logLikelihood_cd4[9]",2.85644944625,0.0127938112326322,1.00032050018211
"logLikelihood_cd4[10]",2.933770135625,0.0129896107914032,1.00031977812383
"logLikelihood_cd4[11]",2.683817520625,0.00887181375840982,1.00031699319423
"logLikelihood_cd4[12]",2.880615306875,0.0129897085480714,1.00031781139919
"logLikelihood_cd4[13]",2.779007771875,0.0125793086601413,1.00031831602678
"logLikelihood_cd4[14]",2.76375592875,0.0129698336496263,1.00031662730851
"logLikelihood_cd4[15]",2.784586169375,0.0129819449713252,1.00031907676596
"logLikelihood_cd4[16]",2.752963544375,0.0129178443683573,1.00031968743453
"logLikelihood_cd4[17]",2.75669167375,0.0129250786502324,1.00031699521197
"logLikelihood_cd4[18]",2.56971112625,0.0129904702335545,1.00031795714521
"logLikelihood_cd4[19]",2.52243009375,0.0129861959863772,1.00031882788456
"logLikelihood_cd4[20]",2.477005773125,0.0129840979370817,1.0003163047272
"logLikelihood_cd4[21]",2.4359180625,0.0129840067866437,1.00031954693146
"logLikelihood_cd4[22]",2.346630698125,0.0123494443151221,1.00032048620228
"logLikelihood_cd4[23]",2.340950153125,0.00986820787190944,1.00031660535363
"logLikelihood_cd4[24]",2.4222003975,0.0120074415981445,1.00031670056382
"logLikelihood_cd4[25]",2.42173842125,0.0127154177427669,1.00031953928225
"logLikelihood_cd4[26]",2.39039218625,0.0120883624739672,1.00031798251575
"logLikelihood_cd4[27]",2.399453424375,0.0127082651979992,1.00031777449197
"logLikelihood_cd4[28]",2.379169501875,0.0117298057376086,1.00031598669077
"logLikelihood_cd4[29]",2.322188465,0.0111686769590376,1.00031914123316
"logLikelihood_dd5[1]",1.338737632125,0.210464039099208,1.00033293158864
"logLikelihood_dd5[2]",-2.195655130625,0.248167904511084,1.00056210555164
"logLikelihood_dd5[3]",-1.33215366515463,0.680607064654112,1.00054893847722
"logLikelihood_dd5[4]",-1.55735770744505,1.41992753513056,1.00055502865525
"logLikelihood_dd5[5]",-4.596947794375,0.535756281054779,1.00077704550144
"logLikelihood_dd5[6]",-2.443991818125,0.28436848212843,1.00099756644182
"logLikelihood_cd5[1]",2.4822139375,0.0117965389910284,1.00032159245377
"logLikelihood_cd5[2]",2.62254716125,0.0117117018832261,1.00031578972277
"logLikelihood_cd5[3]",2.64201647125,0.0119551383307014,1.00031697960522
"logLikelihood_cd5[4]",2.744697696875,0.0123141254265043,1.00031835722729
"logLikelihood_cd5[5]",2.911800184375,0.0112295934174072,1.00031956594891
"logLikelihood_cd5[6]",2.926090369375,0.0112058424505423,1.00032018824204
"logLikelihood_cd5[7]",3.06950724375,0.0120024141816229,1.0003176607604
"logLikelihood_cd5[8]",3.137827258125,0.0121809007942714,1.00031854575245
"logLikelihood_cd5[9]",3.140772894375,0.0122097351749908,1.00031933567385
"logLikelihood_cd5[10]",3.253242584375,0.0115556045483149,1.0003174740236
"logLikelihood_cd5[11]",3.231981746875,0.0119294595295625,1.0003170022069
"logLikelihood_cd5[12]",3.12391464625,0.0118246593819,1.00031598079083
"logLikelihood_cd5[13]",2.97825453,0.0109118980188599,1.00031823831231
"logLikelihood_cd5[14]",2.96587266625,0.0118349447088221,1.00031794817412
"logLikelihood_cd5[15]",2.91686127625,0.0113470442218215,1.00031833044154
"logLikelihood_cd5[16]",2.96076991125,0.0113336256879286,1.00031760931759
"logLikelihood_cd5[17]",2.82720229125,0.011309199641772,1.00031721208357
"logLikelihood_cd5[18]",2.648260323125,0.0113471681909392,1.00031612767295
"logLikelihood_cd5[19]",2.60179756875,0.0114173802035403,1.00032118667112
"logLikelihood_cd5[20]",2.612412085,0.0112362174613703,1.00031796476088
"logLikelihood_cd5[21]",2.64672372,0.0109759951879544,1.00031645628257
"logLikelihood_cd5[22]",2.6122747925,0.0117154174304543,1.00031809616908
"logLikelihood_cd5[23]",2.72606113375,0.0119073378808226,1.00032011352949
"logLikelihood_cd5[24]",2.747861640625,0.0114861271049837,1.00031707211575
"logLikelihood_cd5[25]",2.684950625,0.010524014254985,1.00031974013291
"logLikelihood_cd5[26]",2.69361286875,0.011173233020428,1.00032025302597
"logLikelihood_cd5[27]",2.699949964375,0.0111105250181018,1.0003216962106
"logLikelihood_cd5[28]",2.719125665,0.0105042172789821,1.00031742974988
"logLikelihood_cd5[29]",2.74800482125,0.0105622426751469,1.00031971810065
"logLikelihood_dd6[1]",0.7380278436875,0.0939307174843815,1.00016803594509
"logLikelihood_dd6[2]",-1.07618650362273,0.824933374052664,1.00052975715448
"logLikelihood_dd6[3]",-2.45908215021875,0.646945184240475,1.00049942915741
"logLikelihood_dd6[4]",-1.76857069823462,1.66147479503714,1.0005370002055
"logLikelihood_dd6[5]",-3.14373095103563,1.17903240249488,1.00061921269357
"logLikelihood_dd6[6]",-1.064401960875,0.266613913693871,1.00085290839064
"logLikelihood_cd6[1]",2.7553608375,0.0127338990129731,1.00031844385624
"logLikelihood_cd6[2]",2.980484,0.0127449176917874,1.0003197206822
"logLikelihood_cd6[3]",2.957400365,0.0129848534721423,1.0003200368214
"logLikelihood_cd6[4]",2.92361444125,0.0122502616980119,1.00032056784674
"logLikelihood_cd6[5]",3.29641017,0.0129576792737689,1.00031668596791
"logLikelihood_cd6[6]",3.289859975625,0.0129845866467248,1.00031660572579
