"","k_cDD","degDD","hillDD","k_inter","maxdeath","k_hillnec","p","h"
"8151",0.201622,0.042157,0.002907,0.0724218,0.825695,3.94774,0.719753,30.0419
"8152",0.203696,0.0375431,0.00422314,0.075066,1.76339,4.09638,0.708215,32.7713
"8153",0.257054,0.0513616,0.00460159,0.0369346,0.347086,3.95735,0.826776,28.9808
"8154",0.257475,0.0510478,0.00463112,0.0364867,0.335597,3.95364,0.827531,28.8944
"8155",0.242901,0.0520636,0.00369037,0.0337314,0.497102,3.84335,0.707284,30.0036
"8156",0.213406,0.035154,0.00493801,0.0827207,1.48151,4.35778,0.938981,31.7827
"8157",0.224324,0.0422226,0.00425664,0.060754,0.612504,4.09193,0.788613,31.1761
"8158",0.221603,0.0431697,0.00408402,0.0586896,1.25356,4.1283,0.753252,29.874
"8159",0.228801,0.0336533,0.00614255,0.066027,0.760882,4.56112,0.890047,29.1779
"8160",0.224243,0.0316718,0.00675077,0.0721861,0.483564,4.48107,0.875118,26.8657
"8161",0.225668,0.0487293,0.00303621,0.0518523,0.770215,3.9846,0.71583,29.08
"8162",0.239478,0.0482841,0.00374802,0.0391009,1.03261,4.20239,0.718416,26.9005
"8163",0.200977,0.0342151,0.00463078,0.0849475,1.55421,4.15292,0.968479,36.8419
"8164",0.279154,0.0503501,0.00466066,0.0305497,0.236749,4.23604,0.709757,26.9241
"8165",0.226135,0.0435993,0.00436948,0.0583773,0.515004,3.94386,0.734839,34.4822
"8166",0.185777,0.0318524,0.00386702,0.10701,0.572387,4.03456,0.766116,29.867
"8167",0.203845,0.029717,0.00519556,0.0936151,0.107698,4.15087,0.868395,29.0435
"8168",0.202331,0.0305715,0.00556737,0.0888384,0.186367,4.09375,0.873962,28.3881
"8169",0.218869,0.0307867,0.00668959,0.0874383,0.42578,4.22282,0.867729,38.2514
"8170",0.216388,0.038303,0.0045079,0.0688569,2.8321,4.41413,0.784305,29.4271
"8171",0.24851,0.0448765,0.00497857,0.0458038,0.162128,4.02679,0.853324,32.5637
"8172",0.250949,0.0439095,0.0051494,0.0466542,3.34625,4.50925,0.725013,32.0009
"8173",0.217641,0.0401478,0.00442132,0.0653985,0.267589,4.00789,0.94935,30.0545
"8174",0.266689,0.0530459,0.00435207,0.0350618,0.559386,4.04753,0.800718,32.4938
"8175",0.256877,0.0457047,0.00508074,0.0428032,0.484647,4.25142,0.789096,31.0537
"8176",0.273736,0.0521,0.00459663,0.0362768,0.868006,4.29286,0.857895,29.56
"8177",0.248083,0.0464657,0.00473564,0.0494311,0.478519,4.05163,0.760811,35.7804
"8178",0.280024,0.0485715,0.00521276,0.0314614,0.763069,4.56422,0.843781,24.738
"8179",0.269171,0.0491879,0.00470541,0.0378845,2.06986,4.59062,0.81841,27.1811
"8180",0.244143,0.0396401,0.00577066,0.0537096,1.30407,4.57426,0.874502,27.9508
"8181",0.249898,0.0454576,0.00489427,0.0456046,0.228175,4.05994,0.731494,31.7037
"8182",0.234082,0.0449021,0.00424676,0.0466313,0.265523,4.03557,0.796408,27.6233
"8183",0.267882,0.0501565,0.00455013,0.0362711,0.297051,4.17477,0.747762,27.5036
"8184",0.244365,0.0464847,0.00445071,0.049814,0.447544,4.14279,0.824205,28.3964
"8185",0.26214,0.0475876,0.00482855,0.0372957,1.71809,4.38298,0.766607,32.4686
"8186",0.188001,0.0323545,0.00389785,0.112979,0.575546,4.04179,0.812679,28.4544
"8187",0.180711,0.0285745,0.00421754,0.126439,0.983492,4.11048,0.803266,30.9731
"8188",0.212964,0.0251828,0.00812085,0.0900403,1.73862,4.68915,0.854763,29.3004
"8189",0.217441,0.024768,0.00774348,0.0999208,0.818738,4.7213,0.801676,28.76
"8190",0.216874,0.0247871,0.0078453,0.0982437,0.860468,4.70773,0.805678,28.7814
"8191",0.205571,0.0454411,0.00273199,0.0555955,1.14365,3.92473,0.756351,30.6438
"8192",0.204334,0.0379539,0.00380098,0.0801622,0.340674,4.01708,0.905876,29.5171
"8193",0.193263,0.040601,0.00269537,0.0701771,0.586982,3.92091,0.726255,28.2385
"8194",0.186903,0.0389237,0.00316774,0.0767659,0.695548,3.81799,0.713239,27.7233
"8195",0.247221,0.0453381,0.00433759,0.0545525,1.62943,4.39184,0.964092,34.672
"8196",0.25085,0.0453384,0.00459785,0.0505639,0.751975,4.30611,0.758936,32.1057
"8197",0.24212,0.0481599,0.00424067,0.0421235,0.948074,4.02659,0.775652,35.0859
"8198",0.212943,0.0351736,0.00522213,0.0646336,0.931402,4.37112,0.932109,27.7325
"8199",0.207108,0.0315601,0.00545494,0.0918436,0.426847,4.26745,0.886683,27.9083
"8200",0.199045,0.028646,0.00545753,0.0969894,0.333983,4.33032,0.919389,25.4256
"8201",0.214988,0.036288,0.00471346,0.0690354,0.466381,4.25603,0.784609,28.1592
"8202",0.233239,0.0457109,0.00406548,0.0537222,2.16575,4.21305,0.848467,33.1966
"8203",0.254863,0.0434398,0.00544337,0.0450172,1.83402,4.52382,0.889822,31.299
"8204",0.265269,0.0441305,0.00573704,0.0417692,0.383263,4.35437,0.833827,30.433
"8205",0.240762,0.0466324,0.00453891,0.0440592,0.586337,4.04142,0.817871,31.8182
"8206",0.23399,0.0446463,0.00420445,0.0571311,1.94984,4.25559,0.792619,32.4662
"8207",0.229037,0.0430221,0.00409499,0.0548802,1.83182,4.29389,0.79091,32.421
"8208",0.258402,0.0447573,0.00524862,0.045234,0.183321,4.20171,0.806112,27.8478
"8209",0.221542,0.031677,0.00594277,0.0807159,2.69004,4.78774,0.853811,28.4964
"8210",0.224212,0.0323483,0.00660123,0.076544,3.71949,4.65124,0.820898,30.9939
"8211",0.264054,0.0575269,0.00321735,0.0294102,0.170695,3.77394,0.729722,31.8783
"8212",0.277497,0.0562087,0.00431406,0.0319002,0.0912243,3.74912,0.993037,43.9159
"8213",0.266248,0.0581634,0.00375034,0.0333382,0.271074,3.73072,0.838605,36.9947
"8214",0.220664,0.0361935,0.00526954,0.071972,2.48239,4.51568,0.770607,28.3245
"8215",0.214194,0.0357307,0.00499709,0.0670384,2.41262,4.4873,0.797334,28.7556
"8216",0.262396,0.0538561,0.00376727,0.0350691,0.233439,3.95114,0.850377,31.6494
"8217",0.206608,0.0308577,0.00577433,0.0875843,1.03581,4.31756,0.841264,32.3773
"8218",0.215396,0.0323348,0.00597053,0.0854306,0.69861,4.29265,0.91056,33.1938
"8219",0.251896,0.035281,0.00791988,0.0550267,1.23966,4.68665,0.728128,26.2209
"8220",0.238139,0.0352621,0.00601248,0.0635535,2.87657,4.89286,0.75563,27.0354
"8221",0.24384,0.0456533,0.0045148,0.0447356,0.428373,4.16624,0.940885,30.2236
"8222",0.194409,0.0360753,0.00365059,0.0845529,0.656407,3.97256,0.706406,32.878
"8223",0.220466,0.0429186,0.00408877,0.0560437,0.543072,3.97292,0.72557,32.1593
"8224",0.190999,0.0392306,0.00299736,0.0782662,0.234673,3.80507,0.929156,27.5353
"8225",0.20124,0.0395704,0.00360909,0.0692967,0.229717,3.82831,0.837595,30.8709
"8226",0.207126,0.0412694,0.00379741,0.0637425,0.437358,3.90777,0.788058,29.1585
"8227",0.213668,0.0370886,0.00488578,0.0705085,0.837752,4.13136,0.747029,33.233
"8228",0.262606,0.0441344,0.0055858,0.0458004,0.20199,4.31463,0.932816,26.7657
"8229",0.188811,0.0229229,0.00570864,0.147853,1.61119,4.47137,0.741889,32.2612
"8230",0.213262,0.0286282,0.0067358,0.0869875,0.839787,4.44734,0.776786,31.8514
"8231",0.19897,0.0223212,0.00724052,0.113921,0.767959,4.64545,0.824448,25.8866
"8232",0.234109,0.051096,0.00339245,0.0418514,0.424953,3.80323,0.812763,33.4011
"8233",0.189166,0.0234253,0.00585282,0.145871,1.86521,4.44931,0.904522,33.1916
"8234",0.197577,0.0276469,0.00558607,0.100406,0.989426,4.40978,0.88783,31.1169
"8235",0.247497,0.0520751,0.00358798,0.0397548,0.307406,3.88756,0.762951,32.0769
"8236",0.248615,0.0488633,0.00419372,0.0456874,1.03719,4.11153,0.768477,34.8049
"8237",0.222404,0.0366552,0.00550538,0.0618501,0.299941,4.18888,0.892874,28.863
"8238",0.184405,0.0373643,0.00231541,0.13701,1.22758,3.9382,0.731752,30.7804
"8239",0.200645,0.0349345,0.0049349,0.0724711,0.715992,4.08182,0.8784,29.5213
"8240",0.210081,0.0412685,0.00421065,0.0531209,3.22757,4.2277,0.753871,27.387
"8241",0.221027,0.044096,0.00360293,0.0639424,0.982285,4.05538,0.847454,34.2162
"8242",0.279604,0.0473374,0.00621508,0.0384686,2.66307,4.55248,0.821967,29.8134
"8243",0.255386,0.051299,0.00458118,0.037002,0.599388,3.92905,0.716291,32.5403
"8244",0.213413,0.0449297,0.00335709,0.0553206,2.03757,3.9484,0.701747,36.7175
"8245",0.235825,0.0438668,0.00424271,0.051413,0.417452,4.17304,0.705617,28.1109
"8246",0.21787,0.0347695,0.00582592,0.07842,3.12503,4.38901,0.973601,33.8258
"8247",0.196086,0.0268124,0.00584377,0.08749,0.112458,4.11865,0.702458,26.4912
"8248",0.222777,0.0312758,0.00668705,0.0767659,0.223938,4.21845,0.703818,34.6963
"8249",0.217721,0.0429267,0.00368617,0.0614628,0.55738,4.07937,0.937497,29.3156
"8250",0.243324,0.0343283,0.0066937,0.0641201,1.91601,4.79393,0.732806,29.8034
"8251",0.243115,0.0461248,0.00463962,0.0480725,1.14415,4.17483,0.789831,32.1569
"8252",0.249263,0.0425924,0.00559765,0.0516868,1.25123,4.32304,0.7158,33.4582
"8253",0.24525,0.0423796,0.00516089,0.0493631,0.597431,4.28387,0.717058,31.1515
"8254",0.210341,0.0347863,0.00482393,0.0762978,1.14864,4.40043,0.98355,28.9944
"8255",0.222882,0.0475379,0.00338904,0.0461892,0.438864,3.8244,0.711341,32.1742
"8256",0.232767,0.0485885,0.0035273,0.0427198,0.496875,3.94037,0.74278,31.849
"8257",0.233632,0.0491343,0.00339113,0.0428985,0.502238,3.93758,0.739521,31.8662
"8258",0.277904,0.0506864,0.00515503,0.0382759,0.367593,4.14437,0.884636,36.0565
"8259",0.261111,0.0514333,0.00463206,0.0407258,0.777768,4.04624,0.833282,34.2449
"8260",0.219132,0.0336285,0.00577738,0.0768678,0.669559,4.41931,0.82468,26.7541
"8261",0.215148,0.0297245,0.00641602,0.0866447,1.809,4.54633,0.818535,32.7672
"8262",0.197714,0.0228872,0.00636735,0.11905,0.232286,4.49841,0.803828,24.2691
"8263",0.201436,0.0251771,0.00630593,0.113059,1.38331,4.53088,0.856044,33.6754
"8264",0.199517,0.0238328,0.00685817,0.130199,0.486265,4.33576,0.915853,32.1353
"8265",0.205097,0.0268283,0.00638947,0.0905228,1.51232,4.72882,0.726466,24.4376
"8266",0.190531,0.0325826,0.00402767,0.099588,1.10298,4.20856,0.722911,26.465
"8267",0.227748,0.0459657,0.00398196,0.0551228,0.561714,3.99408,0.915595,30.8132
"8268",0.236331,0.0472779,0.00381812,0.0523645,0.343618,4.02336,0.903361,30.1403
"8269",0.193112,0.0344359,0.00381387,0.091942,1.09184,4.11744,0.737197,30.5471
"8270",0.190565,0.0326338,0.00399662,0.104173,0.774146,4.05598,0.702087,31.1672
"8271",0.195842,0.0332558,0.00391063,0.104228,1.56696,4.21454,0.701141,32.176
"8272",0.25381,0.0447019,0.00517283,0.0453172,0.266517,4.23403,0.98897,29.3688
"8273",0.262096,0.0458385,0.00538362,0.0450298,0.310792,4.24982,0.978237,30.9553
"8274",0.170167,0.0322181,0.00294072,0.115642,1.62099,4.04607,0.701875,25.7711
"8275",0.276842,0.05484,0.0045386,0.0359238,0.0987265,3.81688,0.962571,38.6792
"8276",0.268945,0.0544552,0.00469643,0.0354354,0.111411,3.71843,0.96661,38.649
"8277",0.25328,0.0449461,0.00581235,0.0466611,0.476535,4.08689,0.864699,34.1381
"8278",0.239165,0.0470753,0.00386293,0.0481149,0.798189,4.1283,0.811525,34.0251
"8279",0.219031,0.0349938,0.00490639,0.0743982,0.254489,4.25905,0.870433,31.9321
"8280",0.189766,0.0386502,0.0033056,0.0750044,1.17889,3.89871,0.734465,30.8375
"8281",0.243471,0.0469566,0.00452684,0.0447729,2.35768,4.18605,0.916971,36.5286
"8282",0.267043,0.0485911,0.00483609,0.0361331,0.385963,4.22302,0.776974,29.8665
"8283",0.289762,0.0560708,0.00461632,0.0293172,1.11477,4.15596,0.913189,36.9073
"8284",0.217278,0.0388356,0.00465999,0.0657906,0.165365,3.93374,0.742503,30.1176
"8285",0.238138,0.0460894,0.00424946,0.0506589,2.11278,4.2488,0.837349,32.5172
"8286",0.219114,0.0414003,0.00433638,0.0634254,0.739138,4.0486,0.843684,32.7656
"8287",0.225399,0.0390424,0.00496948,0.0636813,0.589749,4.17877,0.887206,34.1535
"8288",0.225662,0.0401587,0.00489029,0.0628998,0.627112,4.13642,0.90412,33.8288
"8289",0.202179,0.0427756,0.00308661,0.056829,0.268371,3.86299,0.867152,24.7771
"8290",0.207728,0.0331362,0.00484237,0.0840711,2.06489,4.3798,0.70568,33.9944
"8291",0.209798,0.0346148,0.00485963,0.0802909,1.34321,4.28604,0.713495,31.7283
"8292",0.20648,0.0358843,0.00446794,0.0782722,1.66222,4.24807,0.748902,31.1846
"8293",0.240541,0.0416766,0.00496039,0.0509352,0.877191,4.43573,0.818506,27.8012
"8294",0.203427,0.0316354,0.00498547,0.0887435,1.32859,4.36147,0.782429,31.5352
"8295",0.200096,0.0321092,0.00487467,0.0906762,0.768804,4.16554,0.765194,32.9812
"8296",0.217398,0.035945,0.00511602,0.07372,0.903949,4.23509,0.770622,33.9113
"8297",0.199743,0.0319961,0.00469334,0.0992207,1.91847,4.24276,0.734904,35.1764
"8298",0.184945,0.0297024,0.00425232,0.115853,1.23706,4.13927,0.762471,32.3769
"8299",0.19557,0.0271131,0.00571606,0.106928,0.506175,4.25647,0.883857,31.5384
"8300",0.189902,0.0214916,0.00664107,0.135197,0.537619,4.50132,0.89758,26.167
"8301",0.201655,0.0251439,0.00680942,0.110293,0.54835,4.29079,0.715432,35.0894
"8302",0.187071,0.0234334,0.00541659,0.149237,0.503177,4.32636,0.750698,29.1004
"8303",0.210567,0.0304826,0.00606487,0.0794906,0.20573,4.25649,0.961949,28.3725
"8304",0.251712,0.0512509,0.00416635,0.0427949,0.631722,4.04684,0.972811,30.826
"8305",0.196068,0.0367549,0.00413702,0.0712914,0.890042,3.9869,0.702291,29.6842
"8306",0.199863,0.0380136,0.00335518,0.0713468,0.661012,4.1631,0.701046,25.0457
"8307",0.207915,0.0374414,0.00411889,0.076669,1.93215,4.2264,0.701287,32.5896
"8308",0.223205,0.0462915,0.00337738,0.0518725,2.12406,4.15654,0.707296,30.3554
"8309",0.235345,0.0463635,0.00398319,0.0571946,5.60361,4.2372,0.709221,37.2225
"8310",0.22938,0.0435683,0.00418772,0.0547827,4.60313,4.24879,0.706266,37.6866
"8311",0.230189,0.0457867,0.0039703,0.0517192,0.240021,3.87126,0.788777,34.9252
"8312",0.223999,0.0443663,0.00404636,0.0540836,0.391098,3.94333,0.802444,30.724
"8313",0.201551,0.0294572,0.00545389,0.0948734,0.187033,4.14694,0.909299,31.3404
"8314",0.224818,0.0420488,0.00435061,0.0520939,0.131415,3.92421,0.822327,29.1211
"8315",0.254013,0.0477928,0.00449592,0.0422034,2.14534,4.43713,0.864991,29.2481
"8316",0.217028,0.0392828,0.00424683,0.0639947,0.326505,4.1494,0.808344,26.5585
"8317",0.195757,0.0397032,0.00335578,0.0700715,0.431773,3.83466,0.802836,31.0843
"8318",0.206039,0.0379208,0.00416984,0.0618256,0.560721,4.08339,0.776446,28.7397
"8319",0.187273,0.0358971,0.00337061,0.0783531,1.16683,4.05333,0.735368,28.7733
"8320",0.240879,0.0453747,0.00459186,0.0474786,0.197382,3.97742,0.900683,32.7833
"8321",0.219018,0.0371906,0.00529856,0.0701449,0.609339,4.23073,0.907403,27.5761
"8322",0.219276,0.0450892,0.00381403,0.0528657,2.26493,4.04407,0.737748,32.3087
"8323",0.228251,0.0350235,0.00590838,0.067224,0.200123,4.22126,0.739721,29.7846
"8324",0.214471,0.0339733,0.00524612,0.0751153,0.124998,4.08299,0.804709,29.7023
"8325",0.182129,0.0382642,0.00243312,0.093283,2.24916,4.06072,0.847874,28.4533
"8326",0.175954,0.0342458,0.00270188,0.103062,1.04547,4.0745,0.75405,24.7431
"8327",0.180639,0.0353344,0.00288979,0.0976937,0.961009,4.09748,0.759356,23.268
"8328",0.184685,0.0370833,0.00278243,0.0896025,1.20124,4.09118,0.885505,26.8191
"8329",0.207425,0.0362373,0.00438333,0.0804488,0.169084,3.92968,0.740863,31.1405
"8330",0.236509,0.0351238,0.00664071,0.0591554,0.558581,4.44773,0.736919,28.1477
"8331",0.212613,0.0324374,0.0053745,0.0826992,1.62669,4.50112,0.751253,29.4452
"8332",0.206035,0.0325232,0.00509319,0.086704,0.991445,4.28169,0.797058,32.1046
"8333",0.227513,0.0433693,0.00441505,0.0548198,1.39838,4.18233,0.806188,30.3297
"8334",0.231492,0.0438655,0.00489118,0.0500211,1.38432,4.13335,0.810659,30.6068
"8335",0.242162,0.0400613,0.00580338,0.0573515,1.6721,4.36597,0.789476,35.2382
"8336",0.207554,0.0425086,0.00331785,0.0608804,0.826899,4.09521,0.85965,26.0906
"8337",0.222807,0.0422939,0.00409353,0.0597545,0.795341,4.20596,0.953029,28.9111
"8338",0.195858,0.0362263,0.00392426,0.0789721,1.23792,4.14784,0.796725,27.8282
"8339",0.192005,0.0353446,0.00344273,0.0956607,0.448079,3.9498,0.802957,33.505
"8340",0.199947,0.0334175,0.00428638,0.0820217,0.502646,4.27294,0.812204,25.9311
"8341",0.211864,0.0407001,0.00394914,0.0636186,3.66892,4.27051,0.774762,30.6892
"8342",0.21901,0.0434744,0.00397028,0.0628103,3.47833,4.20397,0.824897,30.9334
"8343",0.262628,0.0485437,0.00476747,0.0447774,0.854181,4.25534,0.737987,32.5397
"8344",0.237762,0.0495262,0.00346744,0.0513854,2.27659,4.20524,0.744546,29.8518
"8345",0.233445,0.0454185,0.00422014,0.0526459,0.0444247,3.65049,0.773117,36.4274
"8346",0.249436,0.0419909,0.00531849,0.0470781,3.03008,4.74981,0.872401,26.9634
"8347",0.239191,0.0431928,0.00493137,0.0550624,0.260869,4.0205,0.77213,34.4762
"8348",0.236649,0.0419008,0.00505827,0.0562804,0.12135,3.9717,0.853638,33.212
"8349",0.214577,0.0418183,0.00385988,0.0602264,0.197328,3.84121,0.7483,33.3335
"8350",0.230978,0.0475575,0.003841,0.0470509,0.259829,3.82326,0.812174,33.5714
"8351",0.263444,0.048949,0.00482385,0.0452872,2.71734,4.40456,0.78892,31.9538
"8352",0.265369,0.0482801,0.00489939,0.0384123,2.46718,4.42867,0.852403,33.2898
"8353",0.308899,0.0609213,0.00407983,0.025041,1.50385,4.24818,0.807605,34.463
"8354",0.245583,0.0478303,0.00432708,0.0517915,0.576767,4.05254,0.847262,34.7395
"8355",0.226035,0.0446318,0.00413667,0.0611214,0.390026,3.88725,0.903742,36.1464
"8356",0.239659,0.0461114,0.00398771,0.0506165,0.255245,4.02431,0.869274,35.0878
"8357",0.193671,0.0368964,0.00362567,0.0767142,0.923044,4.07881,0.782784,27.4153
"8358",0.226436,0.0416082,0.00457588,0.0610794,1.68255,4.24247,0.856595,32.6431
"8359",0.236726,0.0449758,0.0045148,0.0526233,2.65149,4.27373,0.829569,32.543
"8360",0.265314,0.0505172,0.00466296,0.0361708,0.46306,4.11377,0.796359,31.1126
"8361",0.271694,0.0555338,0.00431996,0.0349703,0.261503,3.84962,0.919797,38.5857
"8362",0.21349,0.0416149,0.00430923,0.0601329,0.404425,3.8432,0.784485,34.1658
"8363",0.293467,0.0542402,0.00479425,0.0305586,2.5831,4.51448,0.863972,30.5974
"8364",0.271249,0.0529882,0.00425525,0.0341896,0.884746,4.1894,0.725651,31.4252
"8365",0.273832,0.0547608,0.00400836,0.0332162,0.847964,4.15464,0.757532,32.4168
"8366",0.267579,0.0510005,0.00469074,0.0339603,0.918676,4.17217,0.758897,32.1903
"8367",0.276892,0.0515065,0.00477889,0.0379054,0.923282,4.29967,0.809738,32.2039
"8368",0.224872,0.0466373,0.00368399,0.0549929,0.642639,3.91156,0.795308,32.9285
"8369",0.232438,0.0382361,0.00540561,0.0552796,0.168556,4.17378,0.858711,29.9653
"8370",0.205184,0.0392415,0.00387222,0.0692252,0.407402,4.02981,0.906706,26.8964
"8371",0.230309,0.0485286,0.00345419,0.0477505,2.86286,4.11401,0.712856,32.5586
"8372",0.203648,0.0374122,0.0040222,0.0728926,0.227294,3.99784,0.86343,26.3083
"8373",0.202079,0.029707,0.00537131,0.093282,2.92641,4.49057,0.768949,32.7342
"8374",0.252607,0.0462502,0.00471886,0.0427454,0.454818,4.29287,0.902571,26.617
"8375",0.315833,0.0495223,0.00690934,0.0339373,1.77854,4.57925,0.805941,37.0336
"8376",0.314432,0.0502545,0.00625964,0.0305477,0.529134,4.47339,0.811832,35.357
"8377",0.299269,0.0636984,0.00375579,0.0247197,1.66222,4.03617,0.900751,36.2605
"8378",0.289773,0.0573466,0.00465283,0.0320369,0.272583,3.92725,0.955051,38.4717
"8379",0.261806,0.0491008,0.00467016,0.0369045,0.274053,4.18221,0.80435,24.3373
"8380",0.20719,0.0290537,0.00556912,0.103615,2.34807,4.52371,0.879921,35.4495
"8381",0.224155,0.0347947,0.00553469,0.0634509,0.58857,4.51735,0.762733,25.0777
"8382",0.220011,0.04535,0.00348994,0.0557418,1.73542,4.02081,0.768429,35.6197
"8383",0.221328,0.0444275,0.00385498,0.055331,2.04767,4.0535,0.800676,36.1674
"8384",0.248262,0.0447971,0.00477521,0.0472022,0.192453,4.13829,0.966993,30.4817
"8385",0.254888,0.0478669,0.00459488,0.0446635,0.18397,4.02572,0.958399,34.7856
"8386",0.289908,0.0478771,0.00606496,0.0365957,0.80749,4.4806,0.816642,31.6649
"8387",0.255495,0.0457129,0.0051934,0.042688,4.11842,4.62163,0.867978,27.8495
"8388",0.228246,0.0440025,0.00404403,0.0522286,0.507572,4.04301,0.706313,31.9329
"8389",0.222167,0.0431515,0.00397466,0.0570088,1.05864,4.10321,0.700754,31.3756
"8390",0.225806,0.0331443,0.00616148,0.0719074,2.19108,4.63714,0.701628,29.6156
"8391",0.229027,0.0343525,0.00593801,0.0618919,0.216414,4.32634,0.722172,28.6077
"8392",0.219644,0.0297167,0.00689883,0.0806865,6.21875,4.92087,0.89228,27.8653
"8393",0.190151,0.0189639,0.00689913,0.161563,0.074789,4.17992,0.740429,30.5805
"8394",0.294893,0.053588,0.00474116,0.0281275,2.04632,4.50795,0.728385,30.1487
"8395",0.193944,0.0296143,0.00460823,0.107286,0.428165,4.19909,0.922738,32.1479
"8396",0.208055,0.0235495,0.00765458,0.105063,0.180104,4.40796,0.969525,29.2774
"8397",0.189535,0.0264419,0.00498619,0.117937,2.06211,4.48225,0.714451,29.6752
"8398",0.189818,0.0262995,0.00496227,0.129697,2.63742,4.50645,0.718323,29.8554
"8399",0.189694,0.0270098,0.00551693,0.118458,2.10644,4.21519,0.747229,36.2312
"8400",0.179134,0.0368083,0.00245032,0.106296,1.34993,4.0252,0.941755,27.3779
"8401",0.202603,0.0357945,0.00426093,0.0844692,0.451835,3.98247,0.726531,33.7818
"8402",0.285634,0.0605976,0.0037565,0.02764,0.47446,3.96042,0.841387,31.0029
"8403",0.248086,0.0410989,0.0060365,0.0562064,2.08949,4.38483,0.76072,34.5133
"8404",0.231895,0.0402426,0.00484108,0.0617507,1.01061,4.31557,0.909868,33.7181
"8405",0.224651,0.0386358,0.00504552,0.0632186,1.59275,4.36853,0.971591,31.7596
"8406",0.235663,0.0369373,0.00623298,0.05663,0.753813,4.40302,0.754387,28.8915
"8407",0.204117,0.0405302,0.0035471,0.0717509,1.54617,4.06905,0.916108,31.7796
"8408",0.257203,0.0428863,0.0055747,0.0447587,0.877734,4.4852,0.711519,28.1592
"8409",0.258407,0.0404542,0.00656858,0.0472001,0.950415,4.49218,0.709171,29.5723
"8410",0.262471,0.0426071,0.00600653,0.0407082,1.03222,4.50229,0.704674,29.4909
"8411",0.190964,0.0286316,0.00526374,0.0973618,2.37593,4.45348,0.981002,28.7049
"8412",0.226874,0.0308695,0.00630674,0.0740183,0.133562,4.37007,0.748571,30.3843
"8413",0.257681,0.0420355,0.00565216,0.0459228,0.375694,4.44968,0.718171,25.6217
"8414",0.208536,0.0351334,0.00468768,0.0795507,0.278492,4.07876,0.836404,30.8671
"8415",0.257957,0.0495094,0.00441199,0.0409156,2.64782,4.3364,0.802662,32.7092
"8416",0.254886,0.0480695,0.00463641,0.0448643,1.13777,4.2809,0.859762,30.6499
"8417",0.251079,0.0424455,0.00563344,0.0542777,0.906743,4.32353,0.785575,33.9864
"8418",0.214077,0.0372055,0.00487049,0.0707625,0.941881,4.24236,0.829261,28.3758
"8419",0.217687,0.0346405,0.00520566,0.0749992,0.993017,4.47261,0.8194,27.1514
"8420",0.213466,0.0430558,0.0037339,0.0615789,0.821364,3.94411,0.810872,33.3534
"8421",0.232562,0.0417983,0.00490079,0.0554175,1.33602,4.19,0.804605,36.6113
"8422",0.226871,0.0365983,0.00560919,0.0711848,1.43818,4.33294,0.771786,34.8258
"8423",0.204662,0.0418416,0.00327022,0.0620546,2.20544,4.16274,0.823694,29.034
"8424",0.201047,0.0358071,0.00411662,0.0741092,0.615848,4.1606,0.777431,27.6035
"8425",0.221264,0.0366246,0.00524495,0.0686004,0.400538,4.15847,0.770963,33.2103
"8426",0.277381,0.0485713,0.00562521,0.0359173,0.583003,4.25912,0.780221,32.3086
"8427",0.273791,0.0546613,0.00415561,0.0353281,1.18733,4.16076,0.835527,34.78
"8428",0.235651,0.0486755,0.00392146,0.0490908,0.912116,3.89959,0.852592,40.0292
"8429",0.236211,0.0364466,0.00622878,0.0564718,0.131059,4.20043,0.779981,26.671
"8430",0.198368,0.0246186,0.00635814,0.122266,2.2918,4.57664,0.856096,31.7125
"8431",0.246271,0.0448573,0.00500224,0.046512,0.426145,4.17904,0.847363,28.5403
"8432",0.265106,0.0464598,0.00518566,0.039631,0.480102,4.33402,0.778058,28.6059
"8433",0.248464,0.042262,0.00568651,0.0530788,1.4314,4.3451,0.883812,34.8645
"8434",0.28579,0.050103,0.0054139,0.0347097,0.680079,4.31696,0.803463,34.2836
"8435",0.190974,0.0371435,0.00336607,0.0763871,1.13874,4.11026,0.756564,26.0521
"8436",0.202376,0.038822,0.00377606,0.0693283,1.33955,4.15561,0.799066,27.9195
"8437",0.187473,0.0364153,0.00325575,0.0887586,2.14414,4.1121,0.768892,28.6713
"8438",0.193771,0.0388711,0.00303627,0.08198,2.29017,4.15306,0.814857,28.7694
"8439",0.196677,0.0396438,0.00299489,0.0833956,1.7349,4.14864,0.796929,27.6788
"8440",0.202948,0.0297705,0.00525211,0.0931585,0.526112,4.35777,0.84398,29.6239
"8441",0.317227,0.0690375,0.00334864,0.0182428,0.921058,3.87077,0.777645,37.1897
"8442",0.204,0.0337928,0.0045802,0.0817802,0.236603,4.08243,0.838971,30.7159
"8443",0.226707,0.0387164,0.00488199,0.0592747,0.363567,4.27542,0.872332,27.6273
"8444",0.223169,0.0428937,0.00376567,0.0585445,1.21648,4.34855,0.754351,25.1715
"8445",0.205683,0.0373154,0.00380363,0.0799567,3.25163,4.44974,0.850559,28.2261
"8446",0.193683,0.0351652,0.00350322,0.0952354,0.129323,3.85452,0.838766,29.7219
"8447",0.194224,0.0328595,0.00405488,0.10112,4.13139,4.34478,0.823791,32.6069
"8448",0.205273,0.0422537,0.00338147,0.0613775,0.231112,3.82407,0.840618,27.9082
"8449",0.233052,0.0298706,0.00770539,0.074638,0.279675,4.52669,0.822606,27.2523
