"sample_id","module","eg_score","module_size","module_coverage_abs","module_coverage_per"
"upload_R3CPTC5T288_288_5","rKIDNEY_18m",0.0639075323534513,103,93,90.2912621359223
"upload_R3CPTC5T2_2_5","rKIDNEY_18m",-1.08374793688979,103,93,90.2912621359223
"upload_R3CPTC5T360_360_5","rKIDNEY_18m",0.166019110385834,103,93,90.2912621359223
"upload_R3CPTC5T480_480_5","rKIDNEY_18m",0.209379363843054,103,93,90.2912621359223
"upload_R3CPTC5T4_4_5","rKIDNEY_18m",-1.4185821781067,103,93,90.2912621359223
"upload_R3CPTC5T672_672_5","rKIDNEY_18m",0.349989366782096,103,93,90.2912621359223
"upload_R3CPTC5T72_72_5","rKIDNEY_18m",-0.288547946653685,103,93,90.2912621359223
"upload_R1CPTC0T24_24_0","rKIDNEY_233",-0.350676920026092,10,9,90
"upload_R1CPTC0T24_24_0","rKIDNEY_234",-1.03106126934418,10,9,90
"upload_R1CPTC0T24_24_0","rKIDNEY_238",-0.723128246282541,10,9,90
"upload_R1CPTC0T24_24_0","rKIDNEY_242",-1.52352647630007,10,9,90
"upload_R1CPTC0T24_24_0","rKIDNEY_243",-5.93134992773646,10,9,90
"upload_R1CPTC0T24_24_0","rKIDNEY_245",-1.85020030199919,10,9,90
"upload_R1CPTC0T24_24_0","rKIDNEY_247",0.71621746381755,10,9,90
"upload_R1CPTC0T24_24_0","rKIDNEY_249",0.44841087972882,10,9,90
"upload_R1CPTC0T24_24_0","rKIDNEY_250",-1.29292809686289,10,9,90
"upload_R1CPTC0T24_24_0","rKIDNEY_251",1.54415436714386,10,9,90
"upload_R1CPTC0T24_24_0","rKIDNEY_252",-3.57635977801899,10,9,90
"upload_R1CPTC0T24_24_0","rKIDNEY_253",-0.667593435635994,10,9,90
"upload_R1CPTC0T24_24_0","rKIDNEY_254",-0.841545241924843,10,9,90
"upload_R1CPTC0T24_24_0","rKIDNEY_255",-2.28292891210296,10,9,90
"upload_R1CPTC0T24_24_0","rKIDNEY_258",-2.25271019045299,10,9,90
"upload_R1CPTC0T24_24_0","rKIDNEY_259",-4.54285173910941,10,9,90
"upload_R1CPTC0T360_360_0","rKIDNEY_233",-1.00516928569725,10,9,90
"upload_R1CPTC0T360_360_0","rKIDNEY_234",-1.18784335412191,10,9,90
"upload_R1CPTC0T360_360_0","rKIDNEY_238",-1.12492180346472,10,9,90
"upload_R1CPTC0T360_360_0","rKIDNEY_242",-0.962347585310009,10,9,90
"upload_R1CPTC0T360_360_0","rKIDNEY_243",-0.0203417493576273,10,9,90
"upload_R1CPTC0T360_360_0","rKIDNEY_245",-0.503245493217115,10,9,90
"upload_R1CPTC0T360_360_0","rKIDNEY_247",-4.0939245620046,10,9,90
"upload_R1CPTC0T360_360_0","rKIDNEY_249",-5.00436505832404,10,9,90
"upload_R1CPTC0T360_360_0","rKIDNEY_250",-0.57686962706899,10,9,90
"upload_R1CPTC0T360_360_0","rKIDNEY_251",-5.54530496889729,10,9,90
"upload_R1CPTC0T360_360_0","rKIDNEY_252",0.00715273639955559,10,9,90
"upload_R1CPTC0T360_360_0","rKIDNEY_253",-2.52567349940191,10,9,90
"upload_R1CPTC0T360_360_0","rKIDNEY_254",-2.62780345019093,10,9,90
"upload_R1CPTC0T360_360_0","rKIDNEY_255",-0.796007628791409,10,9,90
"upload_R1CPTC0T360_360_0","rKIDNEY_258",-1.34159074097637,10,9,90
"upload_R1CPTC0T360_360_0","rKIDNEY_259",-0.681334222121245,10,9,90
"upload_R1CPTC0T672_672_0","rKIDNEY_233",-0.941986721602259,10,9,90
"upload_R1CPTC0T672_672_0","rKIDNEY_234",0.222647508179104,10,9,90
"upload_R1CPTC0T672_672_0","rKIDNEY_238",-0.204284406289665,10,9,90
"upload_R1CPTC0T672_672_0","rKIDNEY_242",0.697068066374097,10,9,90
"upload_R1CPTC0T672_672_0","rKIDNEY_243",0.814855298827512,10,9,90
"upload_R1CPTC0T672_672_0","rKIDNEY_245",-0.247720970861211,10,9,90
"upload_R1CPTC0T672_672_0","rKIDNEY_247",-0.354164179793137,10,9,90
"upload_R1CPTC0T672_672_0","rKIDNEY_249",-0.237206667984175,10,9,90
"upload_R1CPTC0T672_672_0","rKIDNEY_250",0.450355333046973,10,9,90
"upload_R1CPTC0T672_672_0","rKIDNEY_251",-0.083767331872443,10,9,90
"upload_R1CPTC0T672_672_0","rKIDNEY_252",0.732177095874781,10,9,90
"upload_R1CPTC0T672_672_0","rKIDNEY_253",-0.0387455831484962,10,9,90
"upload_R1CPTC0T672_672_0","rKIDNEY_254",0.303902039379235,10,9,90
"upload_R1CPTC0T672_672_0","rKIDNEY_255",0.917714258344378,10,9,90
"upload_R1CPTC0T672_672_0","rKIDNEY_258",1.4320883705254,10,9,90
"upload_R1CPTC0T672_672_0","rKIDNEY_259",0.940327482524135,10,9,90
"upload_R1CPTC5T120_120_5","rKIDNEY_233",0.882290032366226,10,9,90
"upload_R1CPTC5T120_120_5","rKIDNEY_234",-0.820495331125892,10,9,90
"upload_R1CPTC5T120_120_5","rKIDNEY_238",-0.363149627584242,10,9,90
"upload_R1CPTC5T120_120_5","rKIDNEY_242",0.867576363327474,10,9,90
"upload_R1CPTC5T120_120_5","rKIDNEY_243",2.26673652322113,10,9,90
"upload_R1CPTC5T120_120_5","rKIDNEY_245",-0.659274738775192,10,9,90
"upload_R1CPTC5T120_120_5","rKIDNEY_247",-0.745821275219305,10,9,90
"upload_R1CPTC5T120_120_5","rKIDNEY_249",-0.253387727744742,10,9,90
"upload_R1CPTC5T120_120_5","rKIDNEY_250",-0.0703171066521043,10,9,90
"upload_R1CPTC5T120_120_5","rKIDNEY_251",0.735901494942387,10,9,90
"upload_R1CPTC5T120_120_5","rKIDNEY_252",-0.0265069311630239,10,9,90
"upload_R1CPTC5T120_120_5","rKIDNEY_253",-1.97384108933729,10,9,90
"upload_R1CPTC5T120_120_5","rKIDNEY_254",0.979239152184389,10,9,90
"upload_R1CPTC5T120_120_5","rKIDNEY_255",0.100055638772138,10,9,90
"upload_R1CPTC5T120_120_5","rKIDNEY_258",0.777020123732513,10,9,90
"upload_R1CPTC5T120_120_5","rKIDNEY_259",1.64880368450557,10,9,90
"upload_R1CPTC5T192_192_5","rKIDNEY_233",-0.346919695775413,10,9,90
"upload_R1CPTC5T192_192_5","rKIDNEY_234",-1.09502508000136,10,9,90
"upload_R1CPTC5T192_192_5","rKIDNEY_238",-1.49242331892775,10,9,90
"upload_R1CPTC5T192_192_5","rKIDNEY_242",1.07517510429574,10,9,90
"upload_R1CPTC5T192_192_5","rKIDNEY_243",3.19498385515389,10,9,90
"upload_R1CPTC5T192_192_5","rKIDNEY_245",1.01876248387828,10,9,90
"upload_R1CPTC5T192_192_5","rKIDNEY_247",-1.07956983163727,10,9,90
"upload_R1CPTC5T192_192_5","rKIDNEY_249",0.450271725229164,10,9,90
"upload_R1CPTC5T192_192_5","rKIDNEY_250",-0.563247334410127,10,9,90
"upload_R1CPTC5T192_192_5","rKIDNEY_251",0.740160047720492,10,9,90
"upload_R1CPTC5T192_192_5","rKIDNEY_252",0.199722139342316,10,9,90
"upload_R1CPTC5T192_192_5","rKIDNEY_253",-0.190976766199257,10,9,90
"upload_R1CPTC5T192_192_5","rKIDNEY_254",1.16948152295272,10,9,90
"upload_R1CPTC5T192_192_5","rKIDNEY_255",-0.208445314112468,10,9,90
"upload_R1CPTC5T192_192_5","rKIDNEY_258",0.638468686548538,10,9,90
"upload_R1CPTC5T192_192_5","rKIDNEY_259",1.40067639078757,10,9,90
"upload_R1CPTC5T1_1_5","rKIDNEY_233",-0.904210058281705,10,9,90
"upload_R1CPTC5T1_1_5","rKIDNEY_234",-0.678866731172508,10,9,90
"upload_R1CPTC5T1_1_5","rKIDNEY_238",-0.888741455229992,10,9,90
"upload_R1CPTC5T1_1_5","rKIDNEY_242",0.857930609714774,10,9,90
"upload_R1CPTC5T1_1_5","rKIDNEY_243",0.187887700948507,10,9,90
"upload_R1CPTC5T1_1_5","rKIDNEY_245",-1.16178452145477,10,9,90
"upload_R1CPTC5T1_1_5","rKIDNEY_247",-0.0780543277913025,10,9,90
"upload_R1CPTC5T1_1_5","rKIDNEY_249",-0.0555629530940076,10,9,90
"upload_R1CPTC5T1_1_5","rKIDNEY_250",0.53812317601568,10,9,90
"upload_R1CPTC5T1_1_5","rKIDNEY_251",-3.18878728852938,10,9,90
"upload_R1CPTC5T1_1_5","rKIDNEY_252",-2.38796272764153,10,9,90
"upload_R1CPTC5T1_1_5","rKIDNEY_253",0.5717054050561,10,9,90
"upload_R1CPTC5T1_1_5","rKIDNEY_254",-0.832081522845261,10,9,90
"upload_R1CPTC5T1_1_5","rKIDNEY_255",-0.778202770843647,10,9,90
"upload_R1CPTC5T1_1_5","rKIDNEY_258",0.870782015331264,10,9,90
"upload_R1CPTC5T1_1_5","rKIDNEY_259",2.54972477109702,10,9,90
"upload_R1CPTC5T240_240_5","rKIDNEY_233",-3.26993059869377,10,9,90
"upload_R1CPTC5T240_240_5","rKIDNEY_234",-2.43851841441198,10,9,90
"upload_R1CPTC5T240_240_5","rKIDNEY_238",-3.48106860580616,10,9,90
"upload_R1CPTC5T240_240_5","rKIDNEY_242",-0.47461680434753,10,9,90
"upload_R1CPTC5T240_240_5","rKIDNEY_243",2.26534257154448,10,9,90
"upload_R1CPTC5T240_240_5","rKIDNEY_245",-3.42582047329424,10,9,90
"upload_R1CPTC5T240_240_5","rKIDNEY_247",-0.526797665518255,10,9,90
"upload_R1CPTC5T240_240_5","rKIDNEY_249",-3.03762767081775,10,9,90
"upload_R1CPTC5T240_240_5","rKIDNEY_250",-0.496219004894493,10,9,90
"upload_R1CPTC5T240_240_5","rKIDNEY_251",-1.94975187354658,10,9,90
"upload_R1CPTC5T240_240_5","rKIDNEY_252",0.411215712876597,10,9,90
"upload_R1CPTC5T240_240_5","rKIDNEY_253",-1.16300840613359,10,9,90
"upload_R1CPTC5T240_240_5","rKIDNEY_254",-2.1843766528761,10,9,90
"upload_R1CPTC5T240_240_5","rKIDNEY_255",-0.757615178625266,10,9,90
"upload_R1CPTC5T240_240_5","rKIDNEY_258",1.84537714409417,10,9,90
"upload_R1CPTC5T240_240_5","rKIDNEY_259",2.47931074361828,10,9,90
"upload_R1CPTC5T24_24_5","rKIDNEY_233",-0.434048779390901,10,9,90
"upload_R1CPTC5T24_24_5","rKIDNEY_234",-0.183373517365561,10,9,90
"upload_R1CPTC5T24_24_5","rKIDNEY_238",-0.743451120775679,10,9,90
"upload_R1CPTC5T24_24_5","rKIDNEY_242",1.73458792199133,10,9,90
"upload_R1CPTC5T24_24_5","rKIDNEY_243",1.34097177924222,10,9,90
"upload_R1CPTC5T24_24_5","rKIDNEY_245",-0.985338603858998,10,9,90
"upload_R1CPTC5T24_24_5","rKIDNEY_247",-0.151413201164969,10,9,90
"upload_R1CPTC5T24_24_5","rKIDNEY_249",1.48630944658403,10,9,90
"upload_R1CPTC5T24_24_5","rKIDNEY_250",-0.249047011845246,10,9,90
"upload_R1CPTC5T24_24_5","rKIDNEY_251",0.856000887412523,10,9,90
"upload_R1CPTC5T24_24_5","rKIDNEY_252",-0.036271696220152,10,9,90
"upload_R1CPTC5T24_24_5","rKIDNEY_253",0.579346348669091,10,9,90
"upload_R1CPTC5T24_24_5","rKIDNEY_254",-0.102353607111887,10,9,90
"upload_R1CPTC5T24_24_5","rKIDNEY_255",0.446058346920219,10,9,90
"upload_R1CPTC5T24_24_5","rKIDNEY_258",2.236355339961,10,9,90
"upload_R1CPTC5T24_24_5","rKIDNEY_259",1.79490803542563,10,9,90
"upload_R1CPTC5T288_288_5","rKIDNEY_233",4.88075469244372,10,9,90
"upload_R1CPTC5T288_288_5","rKIDNEY_234",-2.96458791218352,10,9,90
"upload_R1CPTC5T288_288_5","rKIDNEY_238",0.342743701092765,10,9,90
"upload_R1CPTC5T288_288_5","rKIDNEY_242",-0.843400626200805,10,9,90
"upload_R1CPTC5T288_288_5","rKIDNEY_243",0.907888788706815,10,9,90
"upload_R1CPTC5T288_288_5","rKIDNEY_245",-1.29648425272204,10,9,90
"upload_R1CPTC5T288_288_5","rKIDNEY_247",0.693734742632457,10,9,90
"upload_R1CPTC5T288_288_5","rKIDNEY_249",1.55572608223192,10,9,90
"upload_R1CPTC5T288_288_5","rKIDNEY_250",0.709461293270389,10,9,90
"upload_R1CPTC5T288_288_5","rKIDNEY_251",1.87509187562181,10,9,90
"upload_R1CPTC5T288_288_5","rKIDNEY_252",-2.24984877817293,10,9,90
"upload_R1CPTC5T288_288_5","rKIDNEY_253",1.40662617794801,10,9,90
"upload_R1CPTC5T288_288_5","rKIDNEY_254",0.0322577594712766,10,9,90
"upload_R1CPTC5T288_288_5","rKIDNEY_255",2.37559966772534,10,9,90
"upload_R1CPTC5T288_288_5","rKIDNEY_258",-0.105305108476229,10,9,90
"upload_R1CPTC5T288_288_5","rKIDNEY_259",3.15742723561386,10,9,90
"upload_R1CPTC5T2_2_5","rKIDNEY_233",-0.946437623209548,10,9,90
"upload_R1CPTC5T2_2_5","rKIDNEY_234",0.238751941847379,10,9,90
"upload_R1CPTC5T2_2_5","rKIDNEY_238",-1.25538123502765,10,9,90
"upload_R1CPTC5T2_2_5","rKIDNEY_242",0.557867682498204,10,9,90
"upload_R1CPTC5T2_2_5","rKIDNEY_243",0.600812520566067,10,9,90
"upload_R1CPTC5T2_2_5","rKIDNEY_245",-2.97381813828304,10,9,90
"upload_R1CPTC5T2_2_5","rKIDNEY_247",0.318460437338299,10,9,90
"upload_R1CPTC5T2_2_5","rKIDNEY_249",-1.67847724679308,10,9,90
"upload_R1CPTC5T2_2_5","rKIDNEY_250",-0.618255559081196,10,9,90
"upload_R1CPTC5T2_2_5","rKIDNEY_251",1.08082597036089,10,9,90
"upload_R1CPTC5T2_2_5","rKIDNEY_252",0.217874893792834,10,9,90
"upload_R1CPTC5T2_2_5","rKIDNEY_253",-1.8149210928692,10,9,90
"upload_R1CPTC5T2_2_5","rKIDNEY_254",0.880705340380296,10,9,90
"upload_R1CPTC5T2_2_5","rKIDNEY_255",-2.54559111867953,10,9,90
"upload_R1CPTC5T2_2_5","rKIDNEY_258",1.71293338774442,10,9,90
"upload_R1CPTC5T2_2_5","rKIDNEY_259",0.477084645179202,10,9,90
"upload_R1CPTC5T360_360_5","rKIDNEY_233",0.193902157248,10,9,90
"upload_R1CPTC5T360_360_5","rKIDNEY_234",-2.8170651372249,10,9,90
"upload_R1CPTC5T360_360_5","rKIDNEY_238",-1.99920575627284,10,9,90
"upload_R1CPTC5T360_360_5","rKIDNEY_242",-2.08169496551012,10,9,90
"upload_R1CPTC5T360_360_5","rKIDNEY_243",2.70762154472673,10,9,90
"upload_R1CPTC5T360_360_5","rKIDNEY_245",-2.15872850909265,10,9,90
"upload_R1CPTC5T360_360_5","rKIDNEY_247",-1.01076579455554,10,9,90
"upload_R1CPTC5T360_360_5","rKIDNEY_249",0.508795081144045,10,9,90
"upload_R1CPTC5T360_360_5","rKIDNEY_250",-0.451198020467373,10,9,90
"upload_R1CPTC5T360_360_5","rKIDNEY_251",-2.20749068933403,10,9,90
"upload_R1CPTC5T360_360_5","rKIDNEY_252",-1.88633710038748,10,9,90
"upload_R1CPTC5T360_360_5","rKIDNEY_253",-0.925230193546176,10,9,90
"upload_R1CPTC5T360_360_5","rKIDNEY_254",-1.05235997822573,10,9,90
"upload_R1CPTC5T360_360_5","rKIDNEY_255",-0.881213566561355,10,9,90
"upload_R1CPTC5T360_360_5","rKIDNEY_258",-0.550585913595527,10,9,90
"upload_R1CPTC5T360_360_5","rKIDNEY_259",3.42485021420239,10,9,90
"upload_R1CPTC5T480_480_5","rKIDNEY_233",-0.533559600269632,10,9,90
"upload_R1CPTC5T480_480_5","rKIDNEY_234",-1.4816441770875,10,9,90
"upload_R1CPTC5T480_480_5","rKIDNEY_238",-1.07633554579753,10,9,90
"upload_R1CPTC5T480_480_5","rKIDNEY_242",-0.222243247460124,10,9,90
"upload_R1CPTC5T480_480_5","rKIDNEY_243",-0.648715693086054,10,9,90
"upload_R1CPTC5T480_480_5","rKIDNEY_245",-0.578663030105501,10,9,90
"upload_R1CPTC5T480_480_5","rKIDNEY_247",-0.494629867658159,10,9,90
"upload_R1CPTC5T480_480_5","rKIDNEY_249",1.01044417556364,10,9,90
"upload_R1CPTC5T480_480_5","rKIDNEY_250",-0.926259064224802,10,9,90
"upload_R1CPTC5T480_480_5","rKIDNEY_251",-0.373998750869547,10,9,90
"upload_R1CPTC5T480_480_5","rKIDNEY_252",1.57393315477686,10,9,90
"upload_R1CPTC5T480_480_5","rKIDNEY_253",-0.0146673867135997,10,9,90
"upload_R1CPTC5T480_480_5","rKIDNEY_254",1.44310818787421,10,9,90
"upload_R1CPTC5T480_480_5","rKIDNEY_255",0.544341705857814,10,9,90
"upload_R1CPTC5T480_480_5","rKIDNEY_258",0.674849848789799,10,9,90
"upload_R1CPTC5T480_480_5","rKIDNEY_259",1.28806199994839,10,9,90
"upload_R1CPTC5T4_4_5","rKIDNEY_233",-1.60453163342075,10,9,90
"upload_R1CPTC5T4_4_5","rKIDNEY_234",-0.692928789622366,10,9,90
"upload_R1CPTC5T4_4_5","rKIDNEY_238",-0.151059307698352,10,9,90
"upload_R1CPTC5T4_4_5","rKIDNEY_242",-0.416367895693164,10,9,90
"upload_R1CPTC5T4_4_5","rKIDNEY_243",-0.221864771698591,10,9,90
"upload_R1CPTC5T4_4_5","rKIDNEY_245",-2.38190506819354,10,9,90
"upload_R1CPTC5T4_4_5","rKIDNEY_247",0.286653781107791,10,9,90
"upload_R1CPTC5T4_4_5","rKIDNEY_249",-1.57015119447083,10,9,90
"upload_R1CPTC5T4_4_5","rKIDNEY_250",-2.13296010870359,10,9,90
"upload_R1CPTC5T4_4_5","rKIDNEY_251",0.35789704161712,10,9,90
"upload_R1CPTC5T4_4_5","rKIDNEY_252",-1.46031148525534,10,9,90
"upload_R1CPTC5T4_4_5","rKIDNEY_253",-1.99673861778537,10,9,90
"upload_R1CPTC5T4_4_5","rKIDNEY_254",-0.852588529301877,10,9,90
"upload_R1CPTC5T4_4_5","rKIDNEY_255",-1.72575304312756,10,9,90
"upload_R1CPTC5T4_4_5","rKIDNEY_258",0.644684601978009,10,9,90
"upload_R1CPTC5T4_4_5","rKIDNEY_259",-0.507709072452271,10,9,90
"upload_R1CPTC5T672_672_5","rKIDNEY_233",-1.13096462830463,10,9,90
"upload_R1CPTC5T672_672_5","rKIDNEY_234",-1.7158301150138,10,9,90
"upload_R1CPTC5T672_672_5","rKIDNEY_238",-2.59970700676653,10,9,90
"upload_R1CPTC5T672_672_5","rKIDNEY_242",0.256304097249054,10,9,90
"upload_R1CPTC5T672_672_5","rKIDNEY_243",2.61783239812293,10,9,90
"upload_R1CPTC5T672_672_5","rKIDNEY_245",-2.55137983280297,10,9,90
"upload_R1CPTC5T672_672_5","rKIDNEY_247",-1.55710956122781,10,9,90
"upload_R1CPTC5T672_672_5","rKIDNEY_249",-1.8510499549688,10,9,90
"upload_R1CPTC5T672_672_5","rKIDNEY_250",0.808935542553537,10,9,90
"upload_R1CPTC5T672_672_5","rKIDNEY_251",-0.403166865815574,10,9,90
"upload_R1CPTC5T672_672_5","rKIDNEY_252",0.0753742436377455,10,9,90
"upload_R1CPTC5T672_672_5","rKIDNEY_253",-0.0529546796591644,10,9,90
"upload_R1CPTC5T672_672_5","rKIDNEY_254",0.106569596061777,10,9,90
"upload_R1CPTC5T672_672_5","rKIDNEY_255",-2.13390972973802,10,9,90
"upload_R1CPTC5T672_672_5","rKIDNEY_258",2.11279701088141,10,9,90
"upload_R1CPTC5T672_672_5","rKIDNEY_259",0.125253951768757,10,9,90
"upload_R1CPTC5T72_72_5","rKIDNEY_233",-2.4232832440868,10,9,90
"upload_R1CPTC5T72_72_5","rKIDNEY_234",-1.00037465742447,10,9,90
"upload_R1CPTC5T72_72_5","rKIDNEY_238",-0.595170790673267,10,9,90
"upload_R1CPTC5T72_72_5","rKIDNEY_242",-1.28035435889905,10,9,90
"upload_R1CPTC5T72_72_5","rKIDNEY_243",1.86790140131345,10,9,90
"upload_R1CPTC5T72_72_5","rKIDNEY_245",-1.24462228864765,10,9,90
"upload_R1CPTC5T72_72_5","rKIDNEY_247",-0.4856587294772,10,9,90
"upload_R1CPTC5T72_72_5","rKIDNEY_249",0.549394119657158,10,9,90
"upload_R1CPTC5T72_72_5","rKIDNEY_250",0.894382691039361,10,9,90
"upload_R1CPTC5T72_72_5","rKIDNEY_251",-0.738828032808486,10,9,90
"upload_R1CPTC5T72_72_5","rKIDNEY_252",-2.02220171717845,10,9,90
"upload_R1CPTC5T72_72_5","rKIDNEY_253",0.828899980352484,10,9,90
"upload_R1CPTC5T72_72_5","rKIDNEY_254",0.348303112768713,10,9,90
"upload_R1CPTC5T72_72_5","rKIDNEY_255",-1.07589871977253,10,9,90
"upload_R1CPTC5T72_72_5","rKIDNEY_258",-0.515136813532823,10,9,90
"upload_R1CPTC5T72_72_5","rKIDNEY_259",-2.89716699485838,10,9,90
"upload_R2CPTC0T192_192_0","rKIDNEY_233",-0.827263035143304,10,9,90
"upload_R2CPTC0T192_192_0","rKIDNEY_234",0.258408609659482,10,9,90
"upload_R2CPTC0T192_192_0","rKIDNEY_238",0.0576678286910563,10,9,90
"upload_R2CPTC0T192_192_0","rKIDNEY_242",-0.333058123261415,10,9,90
"upload_R2CPTC0T192_192_0","rKIDNEY_243",-0.596968184039096,10,9,90
"upload_R2CPTC0T192_192_0","rKIDNEY_245",-1.474113075297,10,9,90
"upload_R2CPTC0T192_192_0","rKIDNEY_247",-0.470768702839562,10,9,90
"upload_R2CPTC0T192_192_0","rKIDNEY_249",1.43874548383315,10,9,90
"upload_R2CPTC0T192_192_0","rKIDNEY_250",-1.54548507074934,10,9,90
"upload_R2CPTC0T192_192_0","rKIDNEY_251",0.135526052355209,10,9,90
"upload_R2CPTC0T192_192_0","rKIDNEY_252",-2.27209259605431,10,9,90
"upload_R2CPTC0T192_192_0","rKIDNEY_253",1.21224423965362,10,9,90
"upload_R2CPTC0T192_192_0","rKIDNEY_254",0.0315215901563735,10,9,90
"upload_R2CPTC0T192_192_0","rKIDNEY_255",0.381152186792476,10,9,90
"upload_R2CPTC0T192_192_0","rKIDNEY_258",0.105725944685096,10,9,90
"upload_R2CPTC0T192_192_0","rKIDNEY_259",-0.77110688910847,10,9,90
"upload_R2CPTC0T24_24_0","rKIDNEY_233",-0.283002221227927,10,9,90
"upload_R2CPTC0T24_24_0","rKIDNEY_234",-0.339348249113645,10,9,90
"upload_R2CPTC0T24_24_0","rKIDNEY_238",-2.53994569655969,10,9,90
"upload_R2CPTC0T24_24_0","rKIDNEY_242",-0.818774096361239,10,9,90
"upload_R2CPTC0T24_24_0","rKIDNEY_243",-1.63044581792666,10,9,90
"upload_R2CPTC0T24_24_0","rKIDNEY_245",-0.0849036309571582,10,9,90
"upload_R2CPTC0T24_24_0","rKIDNEY_247",-0.646557959493245,10,9,90
"upload_R2CPTC0T24_24_0","rKIDNEY_249",-1.24877412466396,10,9,90
"upload_R2CPTC0T24_24_0","rKIDNEY_250",0.213604565088492,10,9,90
"upload_R2CPTC0T24_24_0","rKIDNEY_251",-0.739055902902221,10,9,90
"upload_R2CPTC0T24_24_0","rKIDNEY_252",0.561243947301136,10,9,90
"upload_R2CPTC0T24_24_0","rKIDNEY_253",-1.14959657940725,10,9,90
"upload_R2CPTC0T24_24_0","rKIDNEY_254",-0.281313270529259,10,9,90
"upload_R2CPTC0T24_24_0","rKIDNEY_255",-0.771221907162265,10,9,90
"upload_R2CPTC0T24_24_0","rKIDNEY_258",-3.14443673354972,10,9,90
"upload_R2CPTC0T24_24_0","rKIDNEY_259",-0.947267951825502,10,9,90
"upload_R2CPTC0T360_360_0","rKIDNEY_233",-0.823211370837394,10,9,90
"upload_R2CPTC0T360_360_0","rKIDNEY_234",-0.626104935989728,10,9,90
"upload_R2CPTC0T360_360_0","rKIDNEY_238",0.248584824992084,10,9,90
"upload_R2CPTC0T360_360_0","rKIDNEY_242",0.213361475242181,10,9,90
"upload_R2CPTC0T360_360_0","rKIDNEY_243",0.00561706888625715,10,9,90
"upload_R2CPTC0T360_360_0","rKIDNEY_245",-1.56022130484258,10,9,90
"upload_R2CPTC0T360_360_0","rKIDNEY_247",-0.121806553092538,10,9,90
"upload_R2CPTC0T360_360_0","rKIDNEY_249",-0.753297696870536,10,9,90
"upload_R2CPTC0T360_360_0","rKIDNEY_250",-0.60470492512184,10,9,90
"upload_R2CPTC0T360_360_0","rKIDNEY_251",-1.7555048520942,10,9,90
"upload_R2CPTC0T360_360_0","rKIDNEY_252",0.217148993505183,10,9,90
"upload_R2CPTC0T360_360_0","rKIDNEY_253",-1.34314290783084,10,9,90
"upload_R2CPTC0T360_360_0","rKIDNEY_254",-0.448717962282626,10,9,90
"upload_R2CPTC0T360_360_0","rKIDNEY_255",-1.54329840813223,10,9,90
"upload_R2CPTC0T360_360_0","rKIDNEY_258",-0.18228984039151,10,9,90
"upload_R2CPTC0T360_360_0","rKIDNEY_259",-0.419359293827306,10,9,90
"upload_R2CPTC0T672_672_0","rKIDNEY_233",-1.18891879977888,10,9,90
"upload_R2CPTC0T672_672_0","rKIDNEY_234",-0.246354649476377,10,9,90
"upload_R2CPTC0T672_672_0","rKIDNEY_238",-0.380776653208082,10,9,90
"upload_R2CPTC0T672_672_0","rKIDNEY_242",-1.20054397978961,10,9,90
"upload_R2CPTC0T672_672_0","rKIDNEY_243",0.56828265259095,10,9,90
"upload_R2CPTC0T672_672_0","rKIDNEY_245",0.757771331616838,10,9,90
"upload_R2CPTC0T672_672_0","rKIDNEY_247",-0.715980196463832,10,9,90
"upload_R2CPTC0T672_672_0","rKIDNEY_249",-1.5918335482196,10,9,90
"upload_R2CPTC0T672_672_0","rKIDNEY_250",-0.0105536412382448,10,9,90
"upload_R2CPTC0T672_672_0","rKIDNEY_251",0.612862249971529,10,9,90
"upload_R2CPTC0T672_672_0","rKIDNEY_252",-0.35309932044461,10,9,90
"upload_R2CPTC0T672_672_0","rKIDNEY_253",-0.314523100765034,10,9,90
"upload_R2CPTC0T672_672_0","rKIDNEY_254",0.00327478913919588,10,9,90
"upload_R2CPTC0T672_672_0","rKIDNEY_255",-0.0556308299187709,10,9,90
"upload_R2CPTC0T672_672_0","rKIDNEY_258",0.952935394622706,10,9,90
"upload_R2CPTC0T672_672_0","rKIDNEY_259",0.00094628813312288,10,9,90
"upload_R2CPTC5T120_120_5","rKIDNEY_233",-0.0215501326912516,10,9,90
"upload_R2CPTC5T120_120_5","rKIDNEY_234",-1.01489259208678,10,9,90
"upload_R2CPTC5T120_120_5","rKIDNEY_238",-1.28789643442606,10,9,90
"upload_R2CPTC5T120_120_5","rKIDNEY_242",-1.91615128835921,10,9,90
"upload_R2CPTC5T120_120_5","rKIDNEY_243",-0.0566686272475585,10,9,90
"upload_R2CPTC5T120_120_5","rKIDNEY_245",-0.011526162227946,10,9,90
"upload_R2CPTC5T120_120_5","rKIDNEY_247",0.0388930317083957,10,9,90
"upload_R2CPTC5T120_120_5","rKIDNEY_249",-0.737547382326615,10,9,90
"upload_R2CPTC5T120_120_5","rKIDNEY_250",-0.0877002455464174,10,9,90
"upload_R2CPTC5T120_120_5","rKIDNEY_251",-0.428147675397756,10,9,90
"upload_R2CPTC5T120_120_5","rKIDNEY_252",-3.21107828885077,10,9,90
"upload_R2CPTC5T120_120_5","rKIDNEY_253",-0.965302702775787,10,9,90
"upload_R2CPTC5T120_120_5","rKIDNEY_254",-1.50903272378896,10,9,90
"upload_R2CPTC5T120_120_5","rKIDNEY_255",-0.172756110027423,10,9,90
