sample_id	experiment	time	time_unit	conc_unit	conc_level	module	module_size	eg_score	moduleCoverage	moduleCoveragePercetage
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_127	15	0.0707247134818623	15	100
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_128	15	-2.2031977054294	11	73.3
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_130m	27	-5.15662321498421	24	88.9
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_132	15	-10.761645310347	12	80
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_133	15	0.580405490892841	5	33.3
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_134	15	-5.63068031092619	13	86.7
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_135	15	-3.77907923107238	11	73.3
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_136	15	-4.15346537401451	12	80
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_137m	22	-7.27873524045869	22	100
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_138	14	2.14979146622965	10	71.4
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_139	14	0.377108239739179	13	92.9
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_140	14	0.594396153675101	13	92.9
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_142m	24	-0.102264448317877	19	79.2
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_143	14	-4.33508472191837	14	100
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_144	14	0.287877204699678	10	71.4
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_145	14	-4.82527175772044	14	100
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_146m	22	-5.62883438087897	18	81.8
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_147	14	-3.25708205536238	14	100
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_148	14	-4.61896374568245	12	85.7
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_149	14	-5.62980153692461	12	85.7
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_151	14	-5.25775178289447	12	85.7
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_152	14	-2.63879709947287	13	92.9
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_153	14	0.682755207782692	12	85.7
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_154	14	-6.80932294511598	11	78.6
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_155	14	-4.06213112224783	13	92.9
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_156	14	-2.44022417976159	14	100
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_157	14	-1.9383690079488	13	92.9
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_158	14	-2.61549293683331	12	85.7
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_159	14	1.11768732494551	12	85.7
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_160	13	-0.477493494328703	11	84.6
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_161	13	3.28821435101609	9	69.2
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_164	13	-17.5744450917156	13	100
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_165	13	-1.5540284867517	6	46.2
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_166	13	-4.61810257466103	12	92.3
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_167	13	-2.16776027316095	11	84.6
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_168	13	-9.01394943873101	13	100
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_169	13	1.70256179875131	11	84.6
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_170	13	-3.03964058588371	11	84.6
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_171	13	-0.316512038657127	12	92.3
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_172	13	3.26049568480459	10	76.9
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_173	13	-9.20547880204456	11	84.6
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_175	13	-7.44449680350457	12	92.3
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_176	13	-5.79335194829252	12	92.3
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_177	13	-4.75390599708589	12	92.3
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_178	13	-10.1951212538951	13	100
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_179	13	-5.02706559466927	10	76.9
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_180	13	-7.99399350506981	11	84.6
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_181	13	-9.19558624789445	12	92.3
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_182	13	-5.19628411770588	13	100
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_183	12	-6.65942578318185	11	91.7
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_184	12	-8.58289996046795	12	100
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_185	12	-1.23555772318358	9	75
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_186	12	-1.6141078644215	11	91.7
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_187	12	-0.103778807436342	12	100
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_188	12	4.18130556249735	9	75
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_189	12	-11.3532470695606	11	91.7
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_190m	22	-0.163248744037777	20	90.9
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_191	12	-8.85927157904039	10	83.3
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_193	12	-4.50485916036581	12	100
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_194	12	-8.34873423698142	10	83.3
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_195	12	-13.2394430637592	10	83.3
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_196	12	5.79710967519305	12	100
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_197	12	-10.5438133872086	12	100
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_198	12	-0.297463720692083	12	100
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_199	12	-11.3785214825861	11	91.7
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_201	12	-8.93906391182754	12	100
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_202	12	-5.59152178399767	12	100
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_203	12	-10.1155915466171	9	75
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_205	12	-2.70557255540799	12	100
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_206	12	-6.31700995718529	12	100
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_208	11	-2.44530043381917	10	90.9
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_209	11	-6.06057031728388	8	72.7
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_211	11	-3.70940070008539	11	100
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_212m	21	4.00687475018158	19	90.5
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_213	11	-15.2253971465411	10	90.9
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_214	11	-2.85242661959531	11	100
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_215	11	-5.45752489878851	9	81.8
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_217	11	-8.76112003081384	11	100
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_218	11	-7.01215048769884	11	100
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_219	11	-0.895020682290385	9	81.8
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_220	11	2.90938845292096	11	100
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_221	11	-11.0573155939087	11	100
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_222	11	-4.51867138163252	10	90.9
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_224	11	-6.63886426791461	10	90.9
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_225	11	-3.65120367209445	8	72.7
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_226	11	-0.754194393376691	9	81.8
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_227	11	-2.27266559854988	10	90.9
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_228	11	1.55076208387863	8	72.7
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_229	11	-6.52821348254867	9	81.8
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_230	11	-12.9738284104188	9	81.8
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_231	10	-1.82583807533341	8	80
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_232	10	-5.40615170589342	7	70
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_233	10	3.16729767841437	9	90
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_234	10	-6.75700720405521	9	90
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_235	10	3.49616326300364	10	100
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_238	10	-2.80038301458103	9	90
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_239	10	2.74965633330983	8	80
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_240	10	-3.75022581829604	10	100
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_241	10	-3.15043754407533	10	100
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_242	10	-2.7745529940333	8	80
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_243	10	-2.12883877340695	9	90
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_244	10	-6.24183526379381	9	90
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_245	10	-6.67976162309929	9	90
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_247	10	-3.52036779620112	8	80
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_249	10	-3.03804891407267	9	90
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_250	10	-7.22369789897736	9	90
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_251	10	-2.44276456875012	9	90
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_252	10	-3.7064874245348	8	80
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_253	10	-0.795550748411371	9	90
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_254	10	-8.33628969133731	9	90
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_255	10	-9.24600795325821	9	90
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_257	10	-0.900542585469382	10	100
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_258	10	-8.66406839915	9	90
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_259	10	-4.86860952602757	9	90
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_260	10	-3.6007520000238	8	80
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_261	9	-1.50601292029427	8	88.9
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_262	9	0.0140344032775862	7	77.8
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_263	9	-2.42985343213794	8	88.9
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_264	9	-0.448892196655671	8	88.9
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_265	9	-10.4188468532901	9	100
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_266	9	-5.21191212944342	9	100
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_267	9	-6.2813746101414	8	88.9
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_268	9	-6.79829560238986	6	66.7
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_270	9	-5.75140624889697	8	88.9
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_271	9	-10.0954881038164	8	88.9
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_272	9	-2.10064761590636	7	77.8
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_273	9	-5.36582354902015	8	88.9
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_274	9	-4.0150461515766	7	77.8
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_275	9	-4.71972789775308	8	88.9
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_276	9	-9.78639971348114	8	88.9
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_277	9	1.97845813636184	8	88.9
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_278	9	-6.92202390686943	9	100
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_279	9	-3.31929315014565	8	88.9
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_280	9	-5.72119607024072	8	88.9
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_281	9	2.26657992396645	8	88.9
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_283	9	-2.38382769297983	9	100
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_284	9	-8.40078341486125	9	100
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_285	9	-4.04052869571818	8	88.9
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_286	9	-3.13998239212245	7	77.8
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_287	9	-2.47495176937782	8	88.9
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_288	9	-7.76418556816194	6	66.7
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_289	8	-2.18603295918745	8	100
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_290	8	-1.42210883565483	8	100
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_291	8	-0.895202606045191	4	50
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_292	8	-6.61814077534537	8	100
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_294	8	4.76568949508008	4	50
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_295	8	0.529937047449831	8	100
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_296	8	-7.03268467612114	4	50
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_297	8	-12.7233979147603	8	100
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_298	8	-1.93437365000136	6	75
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_299	8	-4.62393337040913	6	75
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_300	8	-8.11889772668833	8	100
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_301	8	-1.4700494624982	7	87.5
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_302	8	-13.3959315689026	8	100
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_303	8	-2.36837438114024	7	87.5
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_304	8	-0.568022819210178	8	100
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_305	8	1.04293780874425	7	87.5
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_306	8	-4.97919614724914	7	87.5
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_307	8	0.267585920992446	3	37.5
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_308	8	2.54208850658044	6	75
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_309	8	-11.1318632926995	6	75
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_310	8	-7.09143318165411	7	87.5
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_312	8	-5.52580303658236	8	100
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_313	8	0.279488557594714	7	87.5
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_314	8	-1.19204528938555	7	87.5
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_315	8	-0.253598178354682	7	87.5
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_316	8	-3.54860162249796	8	100
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_317	8	5.06605309205575	8	100
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_319	8	-4.00498855450187	7	87.5
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_320	8	-1.92310691641809	8	100
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_321	8	3.45628446634241	8	100
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_322	8	-7.02655018143532	6	75
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_323	8	-4.13653606547896	8	100
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_324	8	-4.37708385671485	8	100
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_325	8	-5.3411199863486	7	87.5
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_326	7	-3.15106473563059	6	85.7
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_327	7	-0.299682986434812	7	100
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_328	7	-0.26440229453502	5	71.4
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_329	7	-4.07029410684697	6	85.7
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_330	7	9.84115303271454	7	100
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_331	7	-3.68675078875721	6	85.7
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_332	7	5.58148466233107	7	100
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_333	7	-1.79838404089802	5	71.4
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_334	7	0.893370157755737	7	100
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_335	7	-7.39951555311485	6	85.7
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_336	7	-8.49577938500386	7	100
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_337	7	-6.74007817077966	7	100
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_338	7	-5.87342600362701	7	100
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_339	7	1.32074095723734	6	85.7
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_340	7	-4.74851430126766	7	100
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_341	7	-16.6696686476146	7	100
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_342	7	-13.5732352238502	7	100
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_343	7	-0.261465814255372	6	85.7
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_344	7	-7.14122581317442	6	85.7
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_345	7	-2.23572445788558	6	85.7
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_346	7	0.623170131647319	6	85.7
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_347	7	-0.817625661770905	7	100
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_348	7	-4.74986641082637	7	100
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_349	7	-1.66650002603057	5	71.4
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_351	6	1.16205073192923	5	83.3
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_352	6	-1.42042664950381	6	100
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_353	6	-3.56234638337927	6	100
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_354	6	1.32103092265282	4	66.7
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_355	6	-1.00148977515997	3	50
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_356	6	-3.18589694172958	6	100
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_357	6	-0.238961623209324	6	100
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_358	6	-5.17929872226336	6	100
uploadFile1_SINGLE_1_24_7.5	uploadFile1_1	24	day	concUnit	4	rKIDNEY_359	6	0.869630255264561	5	83.3
