sample_id	experiment	time	time_unit	conc_unit	conc_level	module	module_size	eg_score	moduleCoverage	moduleCoveragePercetage
uploadFile1_SINGLE_2_288_5	uploadFile1_2	288	day	concUnit	3	rKIDNEY_332	7	4.95029334863891	7	100
uploadFile1_SINGLE_2_288_5	uploadFile1_2	288	day	concUnit	3	rKIDNEY_333	7	0.951984834877348	5	71.4
uploadFile1_SINGLE_2_288_5	uploadFile1_2	288	day	concUnit	3	rKIDNEY_334	7	0.946445057814098	7	100
uploadFile1_SINGLE_2_288_5	uploadFile1_2	288	day	concUnit	3	rKIDNEY_335	7	-6.20092396951304	5	71.4
uploadFile1_SINGLE_2_288_5	uploadFile1_2	288	day	concUnit	3	rKIDNEY_336	7	5.81341084243372	7	100
uploadFile1_SINGLE_2_288_5	uploadFile1_2	288	day	concUnit	3	rKIDNEY_337	7	0.105784626658347	7	100
uploadFile1_SINGLE_2_288_5	uploadFile1_2	288	day	concUnit	3	rKIDNEY_338	7	-4.46596515371961	7	100
uploadFile1_SINGLE_2_288_5	uploadFile1_2	288	day	concUnit	3	rKIDNEY_339	7	-3.50311229352152	6	85.7
uploadFile1_SINGLE_2_288_5	uploadFile1_2	288	day	concUnit	3	rKIDNEY_340	7	8.37678440825469	7	100
uploadFile1_SINGLE_2_288_5	uploadFile1_2	288	day	concUnit	3	rKIDNEY_341	7	0.398171588923997	7	100
uploadFile1_SINGLE_2_288_5	uploadFile1_2	288	day	concUnit	3	rKIDNEY_342	7	1.56674743398919	7	100
uploadFile1_SINGLE_2_288_5	uploadFile1_2	288	day	concUnit	3	rKIDNEY_343	7	3.14967856981123	6	85.7
uploadFile1_SINGLE_2_288_5	uploadFile1_2	288	day	concUnit	3	rKIDNEY_344	7	0.53325842716933	6	85.7
uploadFile1_SINGLE_2_288_5	uploadFile1_2	288	day	concUnit	3	rKIDNEY_345	7	2.51322754886248	6	85.7
uploadFile1_SINGLE_2_288_5	uploadFile1_2	288	day	concUnit	3	rKIDNEY_346	7	-3.65872045981691	6	85.7
uploadFile1_SINGLE_2_288_5	uploadFile1_2	288	day	concUnit	3	rKIDNEY_347	7	-3.93582757307316	7	100
uploadFile1_SINGLE_2_288_5	uploadFile1_2	288	day	concUnit	3	rKIDNEY_348	7	0.485202697042697	7	100
uploadFile1_SINGLE_2_288_5	uploadFile1_2	288	day	concUnit	3	rKIDNEY_349	7	-0.866749685492121	5	71.4
uploadFile1_SINGLE_2_288_5	uploadFile1_2	288	day	concUnit	3	rKIDNEY_351	6	1.22269940495467	5	83.3
uploadFile1_SINGLE_2_288_5	uploadFile1_2	288	day	concUnit	3	rKIDNEY_352	6	1.61034133996402	6	100
uploadFile1_SINGLE_2_288_5	uploadFile1_2	288	day	concUnit	3	rKIDNEY_353	6	-2.94160693393129	6	100
uploadFile1_SINGLE_2_288_5	uploadFile1_2	288	day	concUnit	3	rKIDNEY_354	6	0.346479637165679	6	100
uploadFile1_SINGLE_2_288_5	uploadFile1_2	288	day	concUnit	3	rKIDNEY_355	6	-0.853820574740597	3	50
uploadFile1_SINGLE_2_288_5	uploadFile1_2	288	day	concUnit	3	rKIDNEY_356	6	-3.11285948903409	6	100
uploadFile1_SINGLE_2_288_5	uploadFile1_2	288	day	concUnit	3	rKIDNEY_357	6	-1.67069011235495	6	100
uploadFile1_SINGLE_2_288_5	uploadFile1_2	288	day	concUnit	3	rKIDNEY_358	6	4.60495886587692	6	100
uploadFile1_SINGLE_2_288_5	uploadFile1_2	288	day	concUnit	3	rKIDNEY_359	6	1.42205556203936	5	83.3
uploadFile1_SINGLE_2_288_5	uploadFile1_2	288	day	concUnit	3	rKIDNEY_360	6	1.73292448939626	4	66.7
uploadFile1_SINGLE_2_288_5	uploadFile1_2	288	day	concUnit	3	rKIDNEY_361	6	-2.535510420179	6	100
uploadFile1_SINGLE_2_288_5	uploadFile1_2	288	day	concUnit	3	rKIDNEY_362	6	2.45751725188341	6	100
uploadFile1_SINGLE_2_288_5	uploadFile1_2	288	day	concUnit	3	rKIDNEY_363	6	-0.0776134494640012	5	83.3
uploadFile1_SINGLE_2_288_5	uploadFile1_2	288	day	concUnit	3	rKIDNEY_364	6	0.55495995614329	6	100
uploadFile1_SINGLE_2_288_5	uploadFile1_2	288	day	concUnit	3	rKIDNEY_365	6	-0.754475334661695	4	66.7
uploadFile1_SINGLE_2_288_5	uploadFile1_2	288	day	concUnit	3	rKIDNEY_366	6	0.447938727334237	5	83.3
uploadFile1_SINGLE_2_288_5	uploadFile1_2	288	day	concUnit	3	rKIDNEY_367	6	-5.44925390982141	6	100
uploadFile1_SINGLE_2_288_5	uploadFile1_2	288	day	concUnit	3	rKIDNEY_368	6	0.198265769523271	4	66.7
uploadFile1_SINGLE_2_288_5	uploadFile1_2	288	day	concUnit	3	rKIDNEY_369	6	0.473911105673344	1	16.7
uploadFile1_SINGLE_2_288_5	uploadFile1_2	288	day	concUnit	3	rKIDNEY_370	6	1.51393763962082	6	100
uploadFile1_SINGLE_2_288_5	uploadFile1_2	288	day	concUnit	3	rKIDNEY_371	6	-0.229393261429847	5	83.3
uploadFile1_SINGLE_2_288_5	uploadFile1_2	288	day	concUnit	3	rKIDNEY_372	6	-1.60193557981988	4	66.7
uploadFile1_SINGLE_2_288_5	uploadFile1_2	288	day	concUnit	3	rKIDNEY_373	6	4.34839504569237	6	100
uploadFile1_SINGLE_2_288_5	uploadFile1_2	288	day	concUnit	3	rKIDNEY_374	6	1.19125654340535	6	100
uploadFile1_SINGLE_2_288_5	uploadFile1_2	288	day	concUnit	3	rKIDNEY_375	6	-1.28298711246706	6	100
uploadFile1_SINGLE_2_288_5	uploadFile1_2	288	day	concUnit	3	rKIDNEY_376	6	1.36571186904161	4	66.7
uploadFile1_SINGLE_2_288_5	uploadFile1_2	288	day	concUnit	3	rKIDNEY_377	6	3.34611444124626	4	66.7
uploadFile1_SINGLE_2_288_5	uploadFile1_2	288	day	concUnit	3	rKIDNEY_378	6	2.23504390440161	6	100
uploadFile1_SINGLE_2_288_5	uploadFile1_2	288	day	concUnit	3	rKIDNEY_379	6	0.0765146950994405	5	83.3
uploadFile1_SINGLE_2_288_5	uploadFile1_2	288	day	concUnit	3	rKIDNEY_380	5	-0.265271348686803	3	60
uploadFile1_SINGLE_2_288_5	uploadFile1_2	288	day	concUnit	3	rKIDNEY_381	5	-7.77490308931256	5	100
uploadFile1_SINGLE_2_288_5	uploadFile1_2	288	day	concUnit	3	rKIDNEY_382	5	1.72416501705515	2	40
uploadFile1_SINGLE_2_288_5	uploadFile1_2	288	day	concUnit	3	rKIDNEY_383	5	1.07615991946684	5	100
uploadFile1_SINGLE_2_288_5	uploadFile1_2	288	day	concUnit	3	rKIDNEY_384	5	0.284665784781232	4	80
uploadFile1_SINGLE_2_288_5	uploadFile1_2	288	day	concUnit	3	rKIDNEY_385	5	-1.43879331691206	5	100
uploadFile1_SINGLE_2_288_5	uploadFile1_2	288	day	concUnit	3	rKIDNEY_386	5	-8.26019433095213	5	100
uploadFile1_SINGLE_2_288_5	uploadFile1_2	288	day	concUnit	3	rKIDNEY_387	5	-1.90485283855187	5	100
uploadFile1_SINGLE_2_288_5	uploadFile1_2	288	day	concUnit	3	rKIDNEY_388	5	-0.548260707429885	2	40
uploadFile1_SINGLE_2_288_5	uploadFile1_2	288	day	concUnit	3	rKIDNEY_389	5	3.28254913715787	5	100
uploadFile1_SINGLE_2_288_5	uploadFile1_2	288	day	concUnit	3	rKIDNEY_390	5	-0.758605378077991	5	100
uploadFile1_SINGLE_2_288_5	uploadFile1_2	288	day	concUnit	3	rKIDNEY_391	5	1.15322158512134	3	60
uploadFile1_SINGLE_2_288_5	uploadFile1_2	288	day	concUnit	3	rKIDNEY_392	5	5.28599187973645	5	100
uploadFile1_SINGLE_2_288_5	uploadFile1_2	288	day	concUnit	3	rKIDNEY_393	5	-6.91130328995395	5	100
uploadFile1_SINGLE_2_288_5	uploadFile1_2	288	day	concUnit	3	rKIDNEY_394	5	0.0638134570013786	3	60
uploadFile1_SINGLE_2_288_5	uploadFile1_2	288	day	concUnit	3	rKIDNEY_395	5	3.19777340205294	4	80
uploadFile1_SINGLE_2_288_5	uploadFile1_2	288	day	concUnit	3	rKIDNEY_396	5	-4.0952715994678	4	80
uploadFile1_SINGLE_2_288_5	uploadFile1_2	288	day	concUnit	3	rKIDNEY_397	5	5.90108972190133	4	80
uploadFile1_SINGLE_2_288_5	uploadFile1_2	288	day	concUnit	3	rKIDNEY_398	5	-0.483515806647432	4	80
uploadFile1_SINGLE_2_288_5	uploadFile1_2	288	day	concUnit	3	rKIDNEY_399	5	4.19146406881258	5	100
uploadFile1_SINGLE_2_2_5	uploadFile1_2	2	day	concUnit	3	rKIDNEY_1	2747	-0.196909545536409	1461	53.2
uploadFile1_SINGLE_2_2_5	uploadFile1_2	2	day	concUnit	3	rKIDNEY_2m	1123	0.0729816431725071	976	86.9
uploadFile1_SINGLE_2_2_5	uploadFile1_2	2	day	concUnit	3	rKIDNEY_3m	609	-0.328551597678804	512	84.1
uploadFile1_SINGLE_2_2_5	uploadFile1_2	2	day	concUnit	3	rKIDNEY_5m	318	-0.0615602696018473	288	90.6
uploadFile1_SINGLE_2_2_5	uploadFile1_2	2	day	concUnit	3	rKIDNEY_6m	244	0.183489617552101	202	82.8
uploadFile1_SINGLE_2_2_5	uploadFile1_2	2	day	concUnit	3	rKIDNEY_7m	221	0.249751982077375	202	91.4
uploadFile1_SINGLE_2_2_5	uploadFile1_2	2	day	concUnit	3	rKIDNEY_8m	145	0.150875550315647	124	85.5
uploadFile1_SINGLE_2_2_5	uploadFile1_2	2	day	concUnit	3	rKIDNEY_9m	165	-0.339854099172478	146	88.5
uploadFile1_SINGLE_2_2_5	uploadFile1_2	2	day	concUnit	3	rKIDNEY_10m	118	-1.12132419332213	111	94.1
uploadFile1_SINGLE_2_2_5	uploadFile1_2	2	day	concUnit	3	rKIDNEY_12m	135	-0.794936059839606	122	90.4
uploadFile1_SINGLE_2_2_5	uploadFile1_2	2	day	concUnit	3	rKIDNEY_13	81	0.338641176728383	73	90.1
uploadFile1_SINGLE_2_2_5	uploadFile1_2	2	day	concUnit	3	rKIDNEY_14m	87	-0.924110307921847	77	88.5
uploadFile1_SINGLE_2_2_5	uploadFile1_2	2	day	concUnit	3	rKIDNEY_15	77	-0.201842210086235	38	49.4
uploadFile1_SINGLE_2_2_5	uploadFile1_2	2	day	concUnit	3	rKIDNEY_16m	80	-0.208809092953306	61	76.2
uploadFile1_SINGLE_2_2_5	uploadFile1_2	2	day	concUnit	3	rKIDNEY_18m	103	-0.804745208179972	86	83.5
uploadFile1_SINGLE_2_2_5	uploadFile1_2	2	day	concUnit	3	rKIDNEY_19	57	-1.4249707976557	55	96.5
uploadFile1_SINGLE_2_2_5	uploadFile1_2	2	day	concUnit	3	rKIDNEY_21	45	-0.0948550959793852	39	86.7
uploadFile1_SINGLE_2_2_5	uploadFile1_2	2	day	concUnit	3	rKIDNEY_22	45	-0.458945510684931	38	84.4
uploadFile1_SINGLE_2_2_5	uploadFile1_2	2	day	concUnit	3	rKIDNEY_23m	60	-1.25303036621252	55	91.7
uploadFile1_SINGLE_2_2_5	uploadFile1_2	2	day	concUnit	3	rKIDNEY_25m	60	-0.237303413918401	50	83.3
uploadFile1_SINGLE_2_2_5	uploadFile1_2	2	day	concUnit	3	rKIDNEY_26m	64	-0.902551630030247	57	89.1
uploadFile1_SINGLE_2_2_5	uploadFile1_2	2	day	concUnit	3	rKIDNEY_28m	82	0.167847672870281	72	87.8
uploadFile1_SINGLE_2_2_5	uploadFile1_2	2	day	concUnit	3	rKIDNEY_29	37	4.6569106285971	33	89.2
uploadFile1_SINGLE_2_2_5	uploadFile1_2	2	day	concUnit	3	rKIDNEY_30m	56	-0.341833249301319	48	85.7
uploadFile1_SINGLE_2_2_5	uploadFile1_2	2	day	concUnit	3	rKIDNEY_31m	53	-0.656634188447702	46	86.8
uploadFile1_SINGLE_2_2_5	uploadFile1_2	2	day	concUnit	3	rKIDNEY_32m	74	-0.401456443796043	69	93.2
uploadFile1_SINGLE_2_2_5	uploadFile1_2	2	day	concUnit	3	rKIDNEY_33	34	-0.426291560230155	29	85.3
uploadFile1_SINGLE_2_2_5	uploadFile1_2	2	day	concUnit	3	rKIDNEY_34m	47	-0.616137108337765	45	95.7
uploadFile1_SINGLE_2_2_5	uploadFile1_2	2	day	concUnit	3	rKIDNEY_35m	47	-0.0188437731587927	31	66
uploadFile1_SINGLE_2_2_5	uploadFile1_2	2	day	concUnit	3	rKIDNEY_36m	60	-0.584429976006123	52	86.7
uploadFile1_SINGLE_2_2_5	uploadFile1_2	2	day	concUnit	3	rKIDNEY_37m	74	-0.430916538031813	64	86.5
uploadFile1_SINGLE_2_2_5	uploadFile1_2	2	day	concUnit	3	rKIDNEY_38m	47	-1.30942753659093	42	89.4
uploadFile1_SINGLE_2_2_5	uploadFile1_2	2	day	concUnit	3	rKIDNEY_39m	55	0.758705254614724	51	92.7
uploadFile1_SINGLE_2_2_5	uploadFile1_2	2	day	concUnit	3	rKIDNEY_40m	50	-0.540959295676968	47	94
uploadFile1_SINGLE_2_2_5	uploadFile1_2	2	day	concUnit	3	rKIDNEY_41m	44	0.255796430440893	38	86.4
uploadFile1_SINGLE_2_2_5	uploadFile1_2	2	day	concUnit	3	rKIDNEY_42m	75	-0.105107676907295	69	92
uploadFile1_SINGLE_2_2_5	uploadFile1_2	2	day	concUnit	3	rKIDNEY_43m	54	-1.01248359641679	48	88.9
uploadFile1_SINGLE_2_2_5	uploadFile1_2	2	day	concUnit	3	rKIDNEY_44	29	-0.1326907994392	24	82.8
uploadFile1_SINGLE_2_2_5	uploadFile1_2	2	day	concUnit	3	rKIDNEY_45m	46	-0.268045022686417	43	93.5
uploadFile1_SINGLE_2_2_5	uploadFile1_2	2	day	concUnit	3	rKIDNEY_46	27	-1.19633184525721	25	92.6
uploadFile1_SINGLE_2_2_5	uploadFile1_2	2	day	concUnit	3	rKIDNEY_51m	38	-1.34395993114038	31	81.6
uploadFile1_SINGLE_2_2_5	uploadFile1_2	2	day	concUnit	3	rKIDNEY_53	25	0.148789186640467	21	84
uploadFile1_SINGLE_2_2_5	uploadFile1_2	2	day	concUnit	3	rKIDNEY_54	25	-0.929086405072952	22	88
uploadFile1_SINGLE_2_2_5	uploadFile1_2	2	day	concUnit	3	rKIDNEY_55	25	-0.674207160023797	22	88
uploadFile1_SINGLE_2_2_5	uploadFile1_2	2	day	concUnit	3	rKIDNEY_56	24	-0.0020171047351013	23	95.8
uploadFile1_SINGLE_2_2_5	uploadFile1_2	2	day	concUnit	3	rKIDNEY_57m	35	-0.0535074149019381	27	77.1
uploadFile1_SINGLE_2_2_5	uploadFile1_2	2	day	concUnit	3	rKIDNEY_58m	32	-1.24475658034047	28	87.5
uploadFile1_SINGLE_2_2_5	uploadFile1_2	2	day	concUnit	3	rKIDNEY_59m	36	-0.765334993775806	33	91.7
uploadFile1_SINGLE_2_2_5	uploadFile1_2	2	day	concUnit	3	rKIDNEY_62	24	-1.10753262536544	20	83.3
uploadFile1_SINGLE_2_2_5	uploadFile1_2	2	day	concUnit	3	rKIDNEY_63m	31	0.782791309718511	28	90.3
uploadFile1_SINGLE_2_2_5	uploadFile1_2	2	day	concUnit	3	rKIDNEY_64m	44	2.20149199129297	39	88.6
uploadFile1_SINGLE_2_2_5	uploadFile1_2	2	day	concUnit	3	rKIDNEY_65	23	-0.499933881943897	20	87
uploadFile1_SINGLE_2_2_5	uploadFile1_2	2	day	concUnit	3	rKIDNEY_67	23	-0.470644946335824	22	95.7
uploadFile1_SINGLE_2_2_5	uploadFile1_2	2	day	concUnit	3	rKIDNEY_68m	39	-0.463163358654335	34	87.2
uploadFile1_SINGLE_2_2_5	uploadFile1_2	2	day	concUnit	3	rKIDNEY_69	23	0.142973524247834	20	87
uploadFile1_SINGLE_2_2_5	uploadFile1_2	2	day	concUnit	3	rKIDNEY_70	22	0.125970762464769	20	90.9
uploadFile1_SINGLE_2_2_5	uploadFile1_2	2	day	concUnit	3	rKIDNEY_71	22	-0.786131680566852	17	77.3
uploadFile1_SINGLE_2_2_5	uploadFile1_2	2	day	concUnit	3	rKIDNEY_72m	39	-0.296347132792723	38	97.4
uploadFile1_SINGLE_2_2_5	uploadFile1_2	2	day	concUnit	3	rKIDNEY_73	22	-1.47256915838048	19	86.4
uploadFile1_SINGLE_2_2_5	uploadFile1_2	2	day	concUnit	3	rKIDNEY_74	21	-0.245592329864519	10	47.6
uploadFile1_SINGLE_2_2_5	uploadFile1_2	2	day	concUnit	3	rKIDNEY_76	21	0.827773975185549	16	76.2
uploadFile1_SINGLE_2_2_5	uploadFile1_2	2	day	concUnit	3	rKIDNEY_77	21	-1.41385102636255	20	95.2
uploadFile1_SINGLE_2_2_5	uploadFile1_2	2	day	concUnit	3	rKIDNEY_78	20	-1.39297824003251	13	65
uploadFile1_SINGLE_2_2_5	uploadFile1_2	2	day	concUnit	3	rKIDNEY_80	20	-0.496250648882777	16	80
uploadFile1_SINGLE_2_2_5	uploadFile1_2	2	day	concUnit	3	rKIDNEY_81	19	-0.116393767313787	14	73.7
uploadFile1_SINGLE_2_2_5	uploadFile1_2	2	day	concUnit	3	rKIDNEY_83	19	-0.63781295792739	19	100
uploadFile1_SINGLE_2_2_5	uploadFile1_2	2	day	concUnit	3	rKIDNEY_85	19	-1.11588512058216	18	94.7
uploadFile1_SINGLE_2_2_5	uploadFile1_2	2	day	concUnit	3	rKIDNEY_86	18	-0.762550662985424	18	100
uploadFile1_SINGLE_2_2_5	uploadFile1_2	2	day	concUnit	3	rKIDNEY_87	18	-1.33840516961954	14	77.8
uploadFile1_SINGLE_2_2_5	uploadFile1_2	2	day	concUnit	3	rKIDNEY_89	18	-0.992762027358302	16	88.9
uploadFile1_SINGLE_2_2_5	uploadFile1_2	2	day	concUnit	3	rKIDNEY_90	18	-1.22073261350781	17	94.4
uploadFile1_SINGLE_2_2_5	uploadFile1_2	2	day	concUnit	3	rKIDNEY_91	18	-0.534790312024963	16	88.9
uploadFile1_SINGLE_2_2_5	uploadFile1_2	2	day	concUnit	3	rKIDNEY_92	18	-0.688386775902682	17	94.4
uploadFile1_SINGLE_2_2_5	uploadFile1_2	2	day	concUnit	3	rKIDNEY_93	18	0.319721010553826	15	83.3
uploadFile1_SINGLE_2_2_5	uploadFile1_2	2	day	concUnit	3	rKIDNEY_94	17	0.295525897226629	13	76.5
uploadFile1_SINGLE_2_2_5	uploadFile1_2	2	day	concUnit	3	rKIDNEY_95	17	-1.25372880683743	13	76.5
uploadFile1_SINGLE_2_2_5	uploadFile1_2	2	day	concUnit	3	rKIDNEY_96m	34	-0.0165799831745602	30	88.2
uploadFile1_SINGLE_2_2_5	uploadFile1_2	2	day	concUnit	3	rKIDNEY_100	17	0.993184656908113	16	94.1
uploadFile1_SINGLE_2_2_5	uploadFile1_2	2	day	concUnit	3	rKIDNEY_102	17	-1.82057401068636	16	94.1
uploadFile1_SINGLE_2_2_5	uploadFile1_2	2	day	concUnit	3	rKIDNEY_103	17	-0.961077137539138	15	88.2
uploadFile1_SINGLE_2_2_5	uploadFile1_2	2	day	concUnit	3	rKIDNEY_104	16	0.381621352370979	15	93.8
uploadFile1_SINGLE_2_2_5	uploadFile1_2	2	day	concUnit	3	rKIDNEY_105	16	0.0419214059433671	12	75
uploadFile1_SINGLE_2_2_5	uploadFile1_2	2	day	concUnit	3	rKIDNEY_106	16	-0.138100458732045	14	87.5
uploadFile1_SINGLE_2_2_5	uploadFile1_2	2	day	concUnit	3	rKIDNEY_108	16	-1.95551553478314	16	100
uploadFile1_SINGLE_2_2_5	uploadFile1_2	2	day	concUnit	3	rKIDNEY_109	16	-1.23496755512607	15	93.8
uploadFile1_SINGLE_2_2_5	uploadFile1_2	2	day	concUnit	3	rKIDNEY_110	16	-0.239050775174312	15	93.8
uploadFile1_SINGLE_2_2_5	uploadFile1_2	2	day	concUnit	3	rKIDNEY_112	16	-0.569880757593541	14	87.5
uploadFile1_SINGLE_2_2_5	uploadFile1_2	2	day	concUnit	3	rKIDNEY_113	16	0.859697323428721	12	75
uploadFile1_SINGLE_2_2_5	uploadFile1_2	2	day	concUnit	3	rKIDNEY_114m	25	-0.185827430594814	23	92
uploadFile1_SINGLE_2_2_5	uploadFile1_2	2	day	concUnit	3	rKIDNEY_115	16	-0.103910014828633	13	81.2
uploadFile1_SINGLE_2_2_5	uploadFile1_2	2	day	concUnit	3	rKIDNEY_116	16	0.477122674642115	16	100
uploadFile1_SINGLE_2_2_5	uploadFile1_2	2	day	concUnit	3	rKIDNEY_118	16	-1.24995424406179	14	87.5
uploadFile1_SINGLE_2_2_5	uploadFile1_2	2	day	concUnit	3	rKIDNEY_119	16	-1.29984127153509	16	100
uploadFile1_SINGLE_2_2_5	uploadFile1_2	2	day	concUnit	3	rKIDNEY_120	16	-1.78311184970991	14	87.5
uploadFile1_SINGLE_2_2_5	uploadFile1_2	2	day	concUnit	3	rKIDNEY_121	16	-0.697082714520751	13	81.2
uploadFile1_SINGLE_2_2_5	uploadFile1_2	2	day	concUnit	3	rKIDNEY_123	16	-0.998669622692006	15	93.8
uploadFile1_SINGLE_2_2_5	uploadFile1_2	2	day	concUnit	3	rKIDNEY_124	15	0.0764004197856175	14	93.3
uploadFile1_SINGLE_2_2_5	uploadFile1_2	2	day	concUnit	3	rKIDNEY_125	15	0.47043766390981	12	80
uploadFile1_SINGLE_2_2_5	uploadFile1_2	2	day	concUnit	3	rKIDNEY_126	15	-0.310169445493748	12	80
uploadFile1_SINGLE_2_2_5	uploadFile1_2	2	day	concUnit	3	rKIDNEY_127	15	0.191393620532151	15	100
uploadFile1_SINGLE_2_2_5	uploadFile1_2	2	day	concUnit	3	rKIDNEY_128	15	0.830555812029599	11	73.3
uploadFile1_SINGLE_2_2_5	uploadFile1_2	2	day	concUnit	3	rKIDNEY_130m	27	0.799802935770686	24	88.9
uploadFile1_SINGLE_2_2_5	uploadFile1_2	2	day	concUnit	3	rKIDNEY_132	15	1.6647794342747	12	80
uploadFile1_SINGLE_2_2_5	uploadFile1_2	2	day	concUnit	3	rKIDNEY_133	15	0.330241019627094	5	33.3
uploadFile1_SINGLE_2_2_5	uploadFile1_2	2	day	concUnit	3	rKIDNEY_134	15	-1.02182830823211	13	86.7
uploadFile1_SINGLE_2_2_5	uploadFile1_2	2	day	concUnit	3	rKIDNEY_135	15	-1.74100902987944	11	73.3
uploadFile1_SINGLE_2_2_5	uploadFile1_2	2	day	concUnit	3	rKIDNEY_136	15	-2.21292230898423	12	80
uploadFile1_SINGLE_2_2_5	uploadFile1_2	2	day	concUnit	3	rKIDNEY_137m	22	-1.11687600139378	22	100
uploadFile1_SINGLE_2_2_5	uploadFile1_2	2	day	concUnit	3	rKIDNEY_138	14	-0.719476791125374	11	78.6
uploadFile1_SINGLE_2_2_5	uploadFile1_2	2	day	concUnit	3	rKIDNEY_139	14	-0.143668216213299	13	92.9
uploadFile1_SINGLE_2_2_5	uploadFile1_2	2	day	concUnit	3	rKIDNEY_140	14	0.389861073254307	13	92.9
uploadFile1_SINGLE_2_2_5	uploadFile1_2	2	day	concUnit	3	rKIDNEY_142m	24	1.15822377813586	19	79.2
uploadFile1_SINGLE_2_2_5	uploadFile1_2	2	day	concUnit	3	rKIDNEY_143	14	-0.283987982119774	14	100
uploadFile1_SINGLE_2_2_5	uploadFile1_2	2	day	concUnit	3	rKIDNEY_144	14	-0.272171846019899	9	64.3
uploadFile1_SINGLE_2_2_5	uploadFile1_2	2	day	concUnit	3	rKIDNEY_145	14	-0.410930268014994	14	100
uploadFile1_SINGLE_2_2_5	uploadFile1_2	2	day	concUnit	3	rKIDNEY_146m	22	-2.32207340892283	18	81.8
uploadFile1_SINGLE_2_2_5	uploadFile1_2	2	day	concUnit	3	rKIDNEY_147	14	-1.10439468839561	14	100
uploadFile1_SINGLE_2_2_5	uploadFile1_2	2	day	concUnit	3	rKIDNEY_148	14	-0.81550074312832	12	85.7
uploadFile1_SINGLE_2_2_5	uploadFile1_2	2	day	concUnit	3	rKIDNEY_149	14	-0.660270098325032	12	85.7
uploadFile1_SINGLE_2_2_5	uploadFile1_2	2	day	concUnit	3	rKIDNEY_151	14	-1.77865769622983	12	85.7
uploadFile1_SINGLE_2_2_5	uploadFile1_2	2	day	concUnit	3	rKIDNEY_152	14	-0.241670108102948	13	92.9
uploadFile1_SINGLE_2_2_5	uploadFile1_2	2	day	concUnit	3	rKIDNEY_153	14	0.146679001002455	12	85.7
uploadFile1_SINGLE_2_2_5	uploadFile1_2	2	day	concUnit	3	rKIDNEY_154	14	-0.642337379291005	11	78.6
uploadFile1_SINGLE_2_2_5	uploadFile1_2	2	day	concUnit	3	rKIDNEY_155	14	-1.0099378641729	13	92.9
uploadFile1_SINGLE_2_2_5	uploadFile1_2	2	day	concUnit	3	rKIDNEY_156	14	-0.139025470136181	14	100
uploadFile1_SINGLE_2_2_5	uploadFile1_2	2	day	concUnit	3	rKIDNEY_157	14	-1.58344147389722	13	92.9
uploadFile1_SINGLE_2_2_5	uploadFile1_2	2	day	concUnit	3	rKIDNEY_158	14	-0.66023336952676	12	85.7
uploadFile1_SINGLE_2_2_5	uploadFile1_2	2	day	concUnit	3	rKIDNEY_159	14	-1.95454813717555	12	85.7
uploadFile1_SINGLE_2_2_5	uploadFile1_2	2	day	concUnit	3	rKIDNEY_160	13	0.160611971011625	11	84.6
uploadFile1_SINGLE_2_2_5	uploadFile1_2	2	day	concUnit	3	rKIDNEY_161	13	1.56763946034922	10	76.9
uploadFile1_SINGLE_2_2_5	uploadFile1_2	2	day	concUnit	3	rKIDNEY_164	13	0.783319818302784	13	100
uploadFile1_SINGLE_2_2_5	uploadFile1_2	2	day	concUnit	3	rKIDNEY_165	13	0.440670236814605	6	46.2
uploadFile1_SINGLE_2_2_5	uploadFile1_2	2	day	concUnit	3	rKIDNEY_166	13	-0.754578802060051	11	84.6
uploadFile1_SINGLE_2_2_5	uploadFile1_2	2	day	concUnit	3	rKIDNEY_167	13	0.524187039367769	11	84.6
uploadFile1_SINGLE_2_2_5	uploadFile1_2	2	day	concUnit	3	rKIDNEY_168	13	-0.575292700964495	12	92.3
uploadFile1_SINGLE_2_2_5	uploadFile1_2	2	day	concUnit	3	rKIDNEY_169	13	-0.118850547141943	11	84.6
uploadFile1_SINGLE_2_2_5	uploadFile1_2	2	day	concUnit	3	rKIDNEY_170	13	-1.50192293857931	11	84.6
uploadFile1_SINGLE_2_2_5	uploadFile1_2	2	day	concUnit	3	rKIDNEY_171	13	-0.633792651520088	12	92.3
uploadFile1_SINGLE_2_2_5	uploadFile1_2	2	day	concUnit	3	rKIDNEY_172	13	0.63730328776978	10	76.9
uploadFile1_SINGLE_2_2_5	uploadFile1_2	2	day	concUnit	3	rKIDNEY_173	13	0.359398842300613	11	84.6
uploadFile1_SINGLE_2_2_5	uploadFile1_2	2	day	concUnit	3	rKIDNEY_175	13	0.431929374044109	12	92.3
uploadFile1_SINGLE_2_2_5	uploadFile1_2	2	day	concUnit	3	rKIDNEY_176	13	0.333440835099136	12	92.3
uploadFile1_SINGLE_2_2_5	uploadFile1_2	2	day	concUnit	3	rKIDNEY_177	13	-0.593272715142915	12	92.3
uploadFile1_SINGLE_2_2_5	uploadFile1_2	2	day	concUnit	3	rKIDNEY_178	13	-1.36850142496212	13	100
uploadFile1_SINGLE_2_2_5	uploadFile1_2	2	day	concUnit	3	rKIDNEY_179	13	-1.01577528610644	10	76.9
uploadFile1_SINGLE_2_2_5	uploadFile1_2	2	day	concUnit	3	rKIDNEY_180	13	-1.67658356836076	11	84.6
